N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,a_K,A_spread,A_ratio,a_fit_ref_dimless,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,uses_local_sst_core,ideal_source,notes,bs_backend,t_geometry_s,t_scan_s,t_fit_s,t_total_block_s,contact_model,root_selection_mode,closure_x_from_A,closure_x_minus_1,beta_dimless,F_at_x1,contact_force_at_x1,continuation_prev_a_star_over_rc,continuation_jump,theorem_candidate_no_contact,theorem_candidate_full_model,root_solver_space,F_at_root,root_xtol,root_rtol
4000,2000,2000,16.372460430715797,0.9999707757876269,global,,0,0.07917596219014739,-0.24371799660270912,nan,0.994954484629881,0.09822334332417008,1.405411181360987e-15,0.9974740496890626,0.0,2,1,1,closest_to_a_nc,1.4054111847699943e-15,0.9974740521085653,1.5501398892274758e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled; no-contact case,local_cpp_scan,0.197829400000046,0.01663439999538241,0.013233700003183912,0.23411649999616202,legacy,continuation,0.9974740521085654,-0.0025259478914345657,6.283001670797554,0.005045515370118991,0.0,nan,nan,True,True,dimensionless_x,-1.1102230246251565e-16,1e-14,1e-13
4000,2000,2000,16.372460430715797,0.9999707757876269,global,,0,0.07917596219014739,-0.24371799660270912,nan,0.994954484629881,0.09822334332417008,1.405411181360987e-15,0.9974740496890626,0.001,2,1,1,continuation,1.3998460424784467e-15,0.9935242578474508,1.5521871968450633e-36,-0.003949794261114525,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled,local_cpp_scan,0.197829400000046,0.01663439999538241,0.013233700003183912,0.24275019999913638,legacy,continuation,0.9974740521085654,-0.0025259478914345657,6.283001670797554,0.013084890514374644,0.008039375144255652,0.9974740521085653,0.003949794261114525,False,False,dimensionless_x,1.491862189340054e-16,1e-14,1e-13
4000,2000,2000,16.372460430715797,0.9999707757876269,global,,0,0.07917596219014739,-0.24371799660270912,nan,0.994954484629881,0.09822334332417008,1.405411181360987e-15,0.9974740496890626,0.003,2,1,1,continuation,1.3890830121949267e-15,0.9858853237431753,1.5562123252744502e-36,-0.011588728365390044,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled,local_cpp_scan,0.197829400000046,0.01663439999538241,0.013233700003183912,0.250974499998847,legacy,continuation,0.9974740521085654,-0.0025259478914345657,6.283001670797554,0.029163640802885946,0.024118125432766955,0.9935242578474508,0.007638934104275519,False,False,dimensionless_x,5.554584570077736e-15,1e-14,1e-13
4000,2000,2000,16.372460430715797,0.9999707757876269,global,,0,0.07917596219014739,-0.24371799660270912,nan,0.994954484629881,0.09822334332417008,1.405411181360987e-15,0.9974740496890626,0.01,2,1,1,continuation,1.3547366791253242e-15,0.9615084179712081,1.56963957657677e-36,-0.035965634137357205,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled,local_cpp_scan,0.197829400000046,0.01663439999538241,0.013233700003183912,0.2593144999991637,legacy,continuation,0.9974740521085654,-0.0025259478914345657,6.283001670797554,0.08543926681267552,0.08039375144255653,0.9858853237431753,0.02437690577196716,False,False,dimensionless_x,-4.163336342344337e-17,1e-14,1e-13
4000,2000,2000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,8,0.09207768236188925,-0.31702613965602977,0.037493200338664094,1.157082281870743,0.05203486027285875,1.5155976359497414e-15,1.0756775893628332,0.0,2,1,1,closest_to_a_nc,1.5155976396260204e-15,1.075677591972029,1.4169912082226182e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.197829400000046,0.01663439999538241,0.013233700003183912,0.26538040000014007,legacy,continuation,1.075677591972029,0.07567759197202895,6.283001670797554,-0.1570822818707429,0.0,nan,nan,False,False,dimensionless_x,-2.220446049250313e-16,1e-14,1e-13
4000,2000,2000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,8,0.09207768236188925,-0.31702613965602977,0.037493200338664094,1.157082281870743,0.05203486027285875,1.5155976359497414e-15,1.0756775893628332,0.001,2,1,1,continuation,1.5089022988497092e-15,1.0709256526344408,1.4195534346560842e-36,-0.004751939337588107,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled,local_cpp_scan,0.197829400000046,0.01663439999538241,0.013233700003183912,0.2736136000021361,legacy,continuation,1.075677591972029,0.07567759197202895,6.283001670797554,-0.14904290672648726,0.008039375144255652,1.075677591972029,0.004751939337588107,False,False,dimensionless_x,2.8796409701215e-16,1e-14,1e-13
4000,2000,2000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,8,0.09207768236188925,-0.31702613965602977,0.037493200338664094,1.157082281870743,0.05203486027285875,1.5155976359497414e-15,1.0756775893628332,0.003,2,1,1,continuation,1.4960286944394238e-15,1.06178876337703,1.4245776699181057e-36,-0.013888828594998959,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled,local_cpp_scan,0.197829400000046,0.01663439999538241,0.013233700003183912,0.28179090000048745,legacy,continuation,1.075677591972029,0.07567759197202895,6.283001670797554,-0.13296415643797596,0.024118125432766955,1.0709256526344408,0.009136889257410852,False,False,dimensionless_x,1.994931997373328e-15,1e-14,1e-13
4000,2000,2000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,8,0.09207768236188925,-0.31702613965602977,0.037493200338664094,1.157082281870743,0.05203486027285875,1.5155976359497414e-15,1.0756775893628332,0.01,2,1,1,continuation,1.4555344165281944e-15,1.033048426091373,1.4412250980143752e-36,-0.042629165880655906,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled,local_cpp_scan,0.197829400000046,0.01663439999538241,0.013233700003183912,0.29015029999573017,legacy,continuation,1.075677591972029,0.07567759197202895,6.283001670797554,-0.07668853042818638,0.08039375144255653,1.06178876337703,0.028740337285656947,False,False,dimensionless_x,1.942890293094024e-16,1e-14,1e-13
4000,2000,2000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,12,0.09017285877214817,-0.30424756383578233,0.03439995793354612,1.1331455626870826,0.06555850698265145,1.4998390222457646e-15,1.0644930987046834,0.0,2,1,1,closest_to_a_nc,1.4998390258838192e-15,1.0644931012867498,1.4558246167411306e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.197829400000046,0.01663439999538241,0.013233700003183912,0.29622740000195336,legacy,continuation,1.0644931012867498,0.06449310128674979,6.283001670797554,-0.13314556268708255,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
4000,2000,2000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,12,0.09017285877214817,-0.30424756383578233,0.03439995793354612,1.1331455626870826,0.06555850698265145,1.4998390222457646e-15,1.0644930987046834,0.001,2,1,1,continuation,1.4933176758698594e-15,1.0598646498455389,1.4583072408359523e-36,-0.0046284514412109345,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled,local_cpp_scan,0.197829400000046,0.01663439999538241,0.013233700003183912,0.304642099996272,legacy,continuation,1.0644931012867498,0.06449310128674979,6.283001670797554,-0.1251061875428269,0.008039375144255652,1.0644931012867498,0.0046284514412109345,False,False,dimensionless_x,4.891920202254596e-16,1e-14,1e-13
