dataset,quantity,fit_method,lambda_K,n_points,Nint_min,Nint_max,alpha_best,y_inf,target,y_inf_minus_target,rms_fit,sse_fit,last2_half_range,method,tail_points,tail_enough,tail_err_contracting,tail_step_contracting,tail_sign_changes,tail_last_abs_err,tail_prev_abs_err,tail_last_step,tail_prev_step,tail_quasi_monotone,root_choice_summary,raw_n_vals,raw_y_vals
main_no_contact,A_K,plateau_0.12,0.0,3,32000.0,64000.0,2.44,0.07956534088927071,0.07957747154594767,-1.2130656676961893e-05,3.008607549099519e-09,2.7155158153495844e-17,1.5182302743443898e-05,powerlaw_gridsearch,3,True,True,True,0.0,4.197817683536387e-05,7.234278232225166e-05,3.0364605486887797e-05,0.0001017369344151059,True,,32000;48000;64000,0.0794033918292;0.0795051287636;0.0795354933691
main_no_contact,a_nc_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,2.44,0.9999239065953988,1.0,-7.60934046012407e-05,4.6408173078618475e-08,6.461155585485026e-15,9.542750089414076e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0002637914568804911,0.0004546464586687726,0.00019085500178828152,0.0006397274869798242,True,,32000;48000;64000,0.998905626054;0.999545353541;0.999736208543
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,2.44,0.9999239065953988,1.0,-7.60934046012407e-05,4.6408172990179493e-08,6.4611555608592765e-15,9.542750089419627e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0002637914568804911,0.00045464645866888365,0.00019085500178839254,0.0006397274869797132,True,targeted_x_nc:3,32000;48000;64000,0.998905626054;0.999545353541;0.999736208543
shiftfree_postcheck,F_at_x1,plateau_0.12,0.0,3,32000.0,64000.0,2.44,0.00015243832759851406,0.0,0.00015243832759851406,3.780727752335099e-08,4.288170701183042e-15,0.00019078644305348114,powerlaw_gridsearch,3,True,True,True,0.0,0.0005275133278282995,0.0009090862139352618,0.00038157288610696227,0.0012784640230290023,True,targeted_x_nc:3,32000;48000;64000,0.00218755023696;0.000909086213935;0.000527513327828
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.001,3,32000.0,64000.0,2.44,0.9999246446140831,1.0,-7.53553859168532e-05,4.654661939386435e-08,6.499763330991807e-15,9.450606200006595e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0002612430308452929,0.0004502551548454248,0.0001890121240001319,0.0006335560082253444,True,targeted_x_nc:3,32000;48000;64000,0.998916188837;0.999549744845;0.999738756969
shiftfree_postcheck,F_at_x1,plateau_0.12,0.001,3,32000.0,64000.0,2.44,0.00015243832759851406,0.0,0.00015243832759851406,3.780727752335099e-08,4.288170701183042e-15,0.00019078644305348114,powerlaw_gridsearch,3,True,True,True,0.0,0.0005275133278282995,0.0009090862139352618,0.00038157288610696227,0.0012784640230290023,True,targeted_x_nc:3,32000;48000;64000,0.00218755023696;0.000909086213935;0.000527513327828
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.003,3,32000.0,64000.0,2.44,0.9999260783095751,1.0,-7.392169042486074e-05,4.673654356859062e-08,6.552913514216307e-15,9.271549875994323e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.00025629103822955024,0.0004417220357494367,0.00018543099751988645,0.0006215626708604427,True,targeted_x_nc:3,32000;48000;64000,0.998936715293;0.999558277964;0.999743708962
shiftfree_postcheck,F_at_x1,plateau_0.12,0.003,3,32000.0,64000.0,2.44,0.00015243832759851406,0.0,0.00015243832759851406,3.780727752335099e-08,4.288170701183042e-15,0.00019078644305348114,powerlaw_gridsearch,3,True,True,True,0.0,0.0005275133278282995,0.0009090862139352618,0.00038157288610696227,0.0012784640230290023,True,targeted_x_nc:3,32000;48000;64000,0.00218755023696;0.000909086213935;0.000527513327828
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.01,3,32000.0,64000.0,2.44,0.9999306916691897,1.0,-6.930833081031373e-05,4.667623268609245e-08,6.536012093298735e-15,8.694912913781438e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.00024034499990333025,0.000414243258178959,0.00017389825827562877,0.0005829325664289398,True,targeted_x_nc:3,32000;48000;64000,0.999002824175;0.999585756742;0.999759655
shiftfree_postcheck,F_at_x1,plateau_0.12,0.01,3,32000.0,64000.0,2.44,0.00015243832759851406,0.0,0.00015243832759851406,3.780727752335099e-08,4.288170701183042e-15,0.00019078644305348114,powerlaw_gridsearch,3,True,True,True,0.0,0.0005275133278282995,0.0009090862139352618,0.00038157288610696227,0.0012784640230290023,True,targeted_x_nc:3,32000;48000;64000,0.00218755023696;0.000909086213935;0.000527513327828
