a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.006129688573961671,0.07380518463214915,-0.005772286913798524,0.030628707158245037,1,1,1,1,1,1,1,1,1
0.007336843337139703,0.11066557094128567,0.031088099395337992,0.04737663043850411,1,1,1,1,1,1,1,1,1
0.008781730018453601,0.08853095473439825,0.008953483188450573,0.03978556745314701,1,1,1,1,1,1,1,1,1
0.010511166529429282,0.0737742658916393,-0.005803205654308377,0.03452765441593301,0,1,1,1,1,1,1,1,1
0.012581190901704578,0.06323353560082146,-0.016343935945126217,0.030652775630922356,0,1,1,1,1,1,1,1,1
0.015058877058218236,0.05532777946495775,-0.02424969208098992,0.027668537914851642,0,1,1,1,1,1,1,1,1
0.01802450817464405,0.09343789372722364,0.013860422181275964,0.048056448407359814,0,1,1,1,1,1,1,1,1
0.021574178053370096,0.07711369007716991,-0.002463781468777765,0.041662844772596505,0,0,1,1,1,1,1,1,1
0.025822904800990917,0.09514834257200103,0.015570871026053354,0.053641428666089404,0,0,1,1,1,1,1,1,1
0.03090835770018481,0.07825754331844649,-0.0013199282275011825,0.04661971336254106,0,0,1,1,1,1,1,1,1
0.036995318035866906,0.06646229044151931,-0.013115181104428358,0.04152910053972241,0,0,1,1,1,1,1,1,1
0.04428101841744751,0.07547938167294203,-0.004098089873005639,0.049206969970076446,0,0,0,1,1,1,1,1,1
0.05300153360447733,0.09333701580873699,0.013759544262789317,0.06399797191090598,0,0,0,1,1,1,1,1,1
0.06343942991427856,0.07701936508128772,-0.002558106464659954,0.05642030693221629,0,0,0,0,1,1,1,1,1
0.07593292107133828,0.07552124814469321,-0.004056223401254458,0.058630835561912495,0,0,0,0,1,1,1,1,1
0.09088682717068929,0.08116961584239915,0.0015921442964514781,0.06694073039006981,0,0,0,0,0,1,1,1,1
0.10878569185286786,0.0753715315320092,-0.004205940013938467,0.06661853292422891,0,0,0,0,0,0,1,1,1
0.1302094827194458,0.08169953810502203,0.002122066559074362,0.07736564526166598,0,0,0,0,0,0,0,1,1
0.15585238372153337,0.07822977835544018,-0.0013476931905074957,0.08029176945253184,0,0,0,0,0,0,0,0,1
0.1865452884412431,0.07802989364251658,-0.0015475779034310883,0.08707828579895453,0,0,0,0,0,0,0,0,0
0.22328272310421246,0.07890901124607662,-0.0006684602998710543,0.09645881462207147,0,0,0,0,0,0,0,0,0
0.2672550716955549,0.07687733502024087,-0.0027001365257068033,0.10400774620390879,0,0,0,0,0,0,0,0,0
0.3198871473529099,0.0755015319063519,-0.004075939639595766,0.11400368093150488,0,0,0,0,0,0,0,0,0
