knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,scan_idx,a_scan_m,a_scan_over_rc,E_scan_J,ideal_source,bs_backend
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,0,0.0056027725535158284,3976501896783.115,19.415653994809652,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,1,0.006706158719610805,4759617245559.433,18.820977614316817,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,2,0.008026841058252684,5696955996061.068,17.92930311339197,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,3,0.009607612952261028,6818890248230.754,17.215975614986196,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,4,0.011499695331023225,8161773454027.934,16.621548358518822,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,5,0.013764396355625012,9769118359422.053,16.11205176604662,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,6,0.01647509795530255,11693006925265.53,15.666254850871706,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,7,0.019719633583923295,13995777911978.998,14.91339028289424,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,8,0.02360313424170196,16752046809977.502,14.292056018504868,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,9,0.028251434980312892,20051123566592.535,13.525409715096485,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,10,0.03381515227061196,23999906449837.727,12.894858991067759,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,11,0.04047456434979319,28726345817380.355,12.359347095582162,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,12,0.0484454526833306,34383590025423.035,11.7511810742001,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,13,0.057986093819557466,41154947815224.125,10.999129317893471,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,14,0.0694056281903104,49259827970886.28,10.378555065790783,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,15,0.08307407702753196,58960848708054.586,9.77005171035815,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,16,0.09943433196876954,70572347155347.89,9.116037312918024,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,17,0.11901650584452123,84470564656823.94,8.508740281048896,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,18,0.14245510964852556,101105837924535.73,7.850456098841619,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,19,0.1705096122674283,121017191064753.56,7.220129087656205,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,20,0.2040890491560523,144849801295688.4,6.591412623455933,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,21,0.24428147734037275,173375904289281.53,5.9556127751124155,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,22,0.2923892311633389,207519816521977.12,5.3361829131097664,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,23,0.34997112114713413,248387885420692.84,4.727838418891452,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,0,0.0042020818210902035,2982378130184.4053,20.440954526963417,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,1,0.005092926935932516,3614644968624.5063,19.84706574200515,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,2,0.006172632014104263,4380952943882.5967,18.955379474223346,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,3,0.007481235537216385,5309718897183.171,18.242037268014123,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,4,0.009067264180891101,6435384065576.847,17.64759236330739,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,5,0.010989532319505273,7799691259258.72,17.13807518277164,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,6,0.013319323027553169,9453232801623.592,16.295977045441454,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,7,0.01614303145525437,11457326634001.322,15.615120848074824,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,8,0.019565368602161255,13886290156278.648,15.043016487403943,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,9,0.023713244293644666,16830196123772.205,14.328297839116837,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,10,0.028740473351877276,20398212796710.434,13.55454269812352,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,11,0.03483347947928601,24722652204401.18,12.919211953652685,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,12,0.04221820837041238,29963876645033.855,12.138601399588266,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,13,0.05116850640968733,36316245367840.06,11.498861292134444,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,14,0.06201627566064904,44015321957205.836,10.793260670575195,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,15,0.07516378172198264,53346609688679.664,10.137965185072373,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,16,0.09109857086007937,64656138788289.16,9.419871375074827,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,17,0.11041154958707677,78363298200327.95,8.77628912444753,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,18,0.13381889712565898,94976387701422.36,8.08294031509711,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,19,0.1621886233360473,115111467076728.31,7.408446744015611,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,20,0.19657275694733226,139515201338387.62,6.725491631919444,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,21,0.23824635772271716,169092549150786.6,6.051935607998007,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,22,0.2887547992387825,204940321226802.47,5.388841031324174,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,32000,32000,32000,nan,44.821800953162274,0.9999173590181757,23,0.3499710756563615,248387853134152.22,4.72599633736489,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,40000,40000,40000,nan,44.821800953162274,0.9999173838759626,0,0.0033616645382646432,2385901852176.6455,21.237274362277276,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,40000,40000,40000,nan,44.821800953162274,0.9999173838759626,1,0.004114061679663813,2919906870465.407,20.64296712453322,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,40000,40000,40000,nan,44.821800953162274,0.9999173838759626,2,0.005034857973310892,3573431205652.063,19.75127541017051,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,40000,40000,40000,nan,44.821800953162274,0.9999173838759626,3,0.006161743985686619,4373225293823.3735,19.037926395945085,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,40000,40000,40000,nan,44.821800953162274,0.9999173838759626,4,0.007540846066841138,5352026769197.773,18.443473321926703,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,40000,40000,40000,nan,44.821800953162274,0.9999173838759626,5,0.009228614420833808,6549900499904.698,17.488115277228644,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,40000,40000,40000,nan,44.821800953162274,0.9999173838759626,6,0.011294133758136544,8015878546340.37,16.73516897628656,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,40000,40000,40000,nan,44.821800953162274,0.9999173838759626,7,0.013821951110961536,9809967169824.139,16.11373579280676,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
