a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.0020926158306746054,0.058299226536987214,-0.02127824500896046,0.025480143591241497,1,1,1,1,1,1,1,1,1
0.002627270170871198,0.08743576633020514,0.007858294784257466,0.03921367150042181,1,1,1,1,1,1,1,1,1
0.0032985263943666005,0.06994848119096568,-0.009628990354981992,0.03265125358945697,1,1,1,1,1,1,1,1,1
0.004141285694544788,0.1082532163453555,0.02867574479940782,0.05223712980934159,1,1,1,1,1,1,1,1,1
0.005199366369519253,0.08257725507744021,0.0029997835314925364,0.042043537466440434,1,1,1,1,1,1,1,1,1
0.006527782104021039,0.06676781596311511,-0.012809655582832563,0.0354862580055978,1,1,1,1,1,1,1,1,1
0.008195602342505699,0.08102763016938963,0.0014501586234419578,0.044649618554761,1,1,1,1,1,1,1,1,1
0.010289543475280867,0.08517388832936232,0.0055964167834146455,0.04912792353833234,0,1,1,1,1,1,1,1,1
0.012918477557236538,0.08364533605263444,0.004067864506686766,0.05073896112185778,0,1,1,1,1,1,1,1,1
0.016219092984809877,0.07950700395163302,-7.046759431465766e-05,0.05080653447584811,0,1,1,1,1,1,1,1,1
0.0203630014515566,0.07444552016004051,-0.005131951385907163,0.05011849408657072,0,0,1,1,1,1,1,1,1
0.02556566070028957,0.08247799867047366,0.0029005271245259867,0.05845586975147829,0,0,1,1,1,1,1,1,1
0.032097576999994146,0.07639243204986423,-0.003185039496083439,0.05750421361512815,0,0,1,1,1,1,1,1,1
0.04029836980739106,0.0809983351190654,0.0014208635731177283,0.06469131915403126,0,0,0,1,1,1,1,1,1
0.05059442988900824,0.08103033891980739,0.0014528673738597175,0.06919307080601722,0,0,0,1,1,1,1,1,1
0.06352108901745901,0.07851034882100368,-0.0010671227249439974,0.07202483118236051,0,0,0,0,1,1,1,1,1
0.07975045392972299,0.07868562145795834,-0.0008918500879893376,0.07778831532203592,0,0,0,0,1,1,1,1,1
0.10012635174199803,0.0797947471817765,0.00021727563582882303,0.08553870465400215,0,0,0,0,0,0,1,1,1
0.1257082037676765,0.07872181021052821,-0.0008556613354194637,0.09228223616536227,0,0,0,0,0,0,0,1,1
0.15782610890702503,0.0786926738238283,-0.0008847977221193709,0.10162639147486584,0,0,0,0,0,0,0,0,1
0.19815000060590343,0.07825917286706514,-0.001318298678882529,0.11249946865982044,0,0,0,0,0,0,0,0,0
0.2487764731198531,0.07752920717311278,-0.002048264372834896,0.1255775306552857,0,0,0,0,0,0,0,0,0
0.3123377915150463,0.07624094574688031,-0.003336525799067361,0.14122564347360678,0,0,0,0,0,0,0,0,0
