preferred_fit_method,branch_mode,root_selection_mode,contact_model,ideal_source,uses_local_sst_core,sst_core_scan_provider,best_estimate_practical_N_geom,best_estimate_practical_N_int,best_estimate_practical_A_K,best_estimate_practical_A_K_systematic_half_range,best_estimate_practical_A_ratio,best_estimate_practical_A_ratio_systematic_half_range,best_estimate_practical_a_nc_over_rc,best_estimate_practical_a_nc_over_rc_systematic_half_range,best_estimate_practical_a_star_over_rc_center,best_estimate_practical_a_star_over_rc_half_range,theorem_no_contact_A_K,theorem_no_contact_closure_x,theorem_no_contact_closure_x_minus_1,theorem_full_model_contact_model,theorem_full_model_F_at_x1,theorem_full_model_a_star_over_rc,theorem_full_model_is_shift_free,comment
plateau_0.8,closest_to_a_nc,continuation,legacy,"ideal.txt (K11a367, 231 modes, k_max=255)",True,sst_core,80000,80000,0.07953694832886131,0.00977693425320797,0.9994907702356066,0.12286057929803423,0.9997453526951784,0.06187038398595657,0.9912257902273696,0.021250763290283137,0.07953694832886131,0.9997453526951784,-0.00025464730482160913,legacy,0.08091758389969676,0.9635936563605585,False,"Practical = preferred no-contact run. Asymptotic = midpoint and half-range from two highest N_int at preferred fit, lambda=0. Theorem fields: no-contact closure x = sqrt(4*pi*A_K); full-model row = same grid/fit at max lambda_K with finite a*."
