fit_method,n_main_rows,A_inf,A_inf_minus_target,A_alpha,A_tail_quasi_monotone,anc_inf,anc_inf_minus_1,anc_alpha,anc_tail_quasi_monotone,theorem_no_contact_ok,n_shiftfree_rows,astar_inf,astar_inf_minus_1,astar_alpha,astar_tail_quasi_monotone,F1_inf,F1_inf_minus_0,F1_alpha,F1_tail_quasi_monotone,shiftfree_root_choice_summary,theorem_shiftfree_ok
plateau_0.04,10,0.07944671654372322,-0.00013075500222445302,3.22,False,0.999145178924429,-0.0008548210755709995,3.22,False,False,10,0.9991451789244288,-0.0008548210755712216,3.22,False,0.0016431158176339231,0.0016431158176339231,3.22,False,targeted_x_nc:10,False
plateau_0.06,10,0.07951796415719035,-5.9507388757318314e-05,3.22,False,0.9996149923117927,-0.0003850076882072617,3.22,False,False,10,0.9996149923117927,-0.0003850076882072617,3.22,False,0.0007477919014172467,0.0007477919014172467,3.22,False,targeted_x_nc:10,False
plateau_0.08,10,0.07966844636216741,9.097481621973824e-05,2.64,False,1.0005445480700963,0.0005445480700962957,2.66,False,False,10,1.0005445480700963,0.0005445480700962957,2.66,False,-0.0011432232571904877,-0.0011432232571904877,2.64,False,targeted_x_nc:10,False
plateau_0.10,10,0.07965536003633321,7.788849038553591e-05,3.22,False,1.0004854289997709,0.00048542899977088716,3.22,False,False,10,1.0004854289997709,0.00048542899977088716,3.22,False,-0.0009787756367774416,-0.0009787756367774416,3.22,False,targeted_x_nc:10,False
plateau_0.12,10,0.07958001338879697,2.5418428492990364e-06,2.6,False,0.9999958986712405,-4.101328759498202e-06,2.62,False,False,10,0.9999958986712405,-4.101328759498202e-06,2.62,False,-3.1941739287681845e-05,-3.1941739287681845e-05,2.6,False,targeted_x_nc:10,False
