knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_spread,A_ratio,a_K,a_fit_ref,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,uses_local_sst_core,ideal_source,notes,bs_backend,t_geometry_s,t_scan_s,t_fit_s,t_total_block_s,contact_model,root_selection_mode,closure_x_from_A,closure_x_minus_1,beta_dimless,F_at_x1,contact_force_at_x1,continuation_prev_a_star_over_rc,continuation_jump,theorem_candidate_no_contact,theorem_candidate_full_model,root_solver_space,F_at_root,root_xtol,root_rtol
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,global,,0,0.07889784196806877,nan,0.9914595228438933,-0.2782637155490066,0.0484454526833306,1.4029406298321446e-15,0.995720604810352,0.0,2,1,1,closest_to_a_nc,1.4029406298321446e-15,0.995720604810352,5.379908259587476e-36,0.004279395189648039,True,stable,True,"ideal.txt (K11a367, 231 modes, k_max=255)",,local_cpp_scan,29.085390699998243,3.2503078000154346,0.0034124999947380275,32.355815299990354,legacy,continuation,0.9957206048103521,-0.004279395189647928,6.2826668599858335,0.00854047715610673,0.0,nan,nan,False,False,dimensionless_x,-1.1102230246251565e-16,1e-14,1e-13
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,global,,0,0.07889784196806877,nan,0.9914595228438933,-0.2782637155490066,0.0484454526833306,1.4029406298321446e-15,0.995720604810352,0.001,2,1,1,continuation,1.3973976582303414e-15,0.9917865459354199,5.385485194726301e-36,0.008213454064580072,True,stable,True,"ideal.txt (K11a367, 231 modes, k_max=255)",,local_cpp_scan,29.085390699998243,3.2503078000154346,0.0034124999947380275,32.37188419999438,legacy,continuation,0.9957206048103521,-0.004279395189647928,6.2826668599858335,0.016581309451750813,0.008040832295644085,0.995720604810352,0.003934058874932034,False,False,dimensionless_x,-9.540979117872439e-17,1e-14,1e-13
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,global,,0,0.07889784196806877,nan,0.9914595228438933,-0.2782637155490066,0.0484454526833306,1.4029406298321446e-15,0.995720604810352,0.003,2,1,1,continuation,1.3866763077019805e-15,0.9841771935469581,5.3964503353198563e-36,0.015822806453041904,True,stable,True,"ideal.txt (K11a367, 231 modes, k_max=255)",,local_cpp_scan,29.085390699998243,3.2503078000154346,0.0034124999947380275,32.386986600002274,legacy,continuation,0.9957206048103521,-0.004279395189647928,6.2826668599858335,0.032662974043038986,0.024122496886932254,0.9917865459354199,0.007609352388461832,False,False,dimensionless_x,5.835609773185979e-15,1e-14,1e-13
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,global,,0,0.07889784196806877,nan,0.9914595228438933,-0.2782637155490066,0.0484454526833306,1.4029406298321446e-15,0.995720604810352,0.01,2,1,1,continuation,1.3524533859834288e-15,0.9598878775293226,5.433033267452429e-36,0.040112122470677414,True,drift,True,"ideal.txt (K11a367, 231 modes, k_max=255)",,local_cpp_scan,29.085390699998243,3.2503078000154346,0.0034124999947380275,32.400621599983424,legacy,continuation,0.9957206048103521,-0.004279395189647928,6.2826668599858335,0.08894880011254758,0.08040832295644085,0.9841771935469581,0.02428931601763551,False,False,dimensionless_x,0.0,1e-14,1e-13
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.01,0.01,3,0.08853095473439825,0.01514917532991767,1.1125127880355041,-0.3618123640459456,0.007336843337139703,1.4861214561613515e-15,1.054757217579242,0.0,2,1,1,closest_to_a_nc,1.4861214561613515e-15,1.054757217579242,4.6127478944052276e-36,0.0547572175792419,True,inconclusive,True,"ideal.txt (K11a367, 231 modes, k_max=255)",,local_cpp_scan,29.085390699998243,3.2503078000154346,0.0034124999947380275,32.41012300000875,legacy,continuation,1.054757217579242,0.0547572175792419,6.2826668599858335,-0.11251278803550413,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.01,0.01,3,0.08853095473439825,0.01514917532991767,1.1125127880355041,-0.3618123640459456,0.007336843337139703,1.4861214561613515e-15,1.054757217579242,0.001,2,1,1,continuation,1.4797468674405138e-15,1.0502329282390086,4.619360388967536e-36,0.0502329282390086,True,inconclusive,True,"ideal.txt (K11a367, 231 modes, k_max=255)",,local_cpp_scan,29.085390699998243,3.2503078000154346,0.0034124999947380275,32.4213929999969,legacy,continuation,1.054757217579242,0.0547572175792419,6.2826668599858335,-0.10447195573986004,0.008040832295644085,1.054757217579242,0.004524289340233301,False,False,dimensionless_x,4.198030811863873e-16,1e-14,1e-13
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.01,0.01,3,0.08853095473439825,0.01514917532991767,1.1125127880355041,-0.3618123640459456,0.007336843337139703,1.4861214561613515e-15,1.054757217579242,0.003,2,1,1,continuation,1.4674696669260621e-15,1.0415193296292866,4.632336423597782e-36,0.041519329629286617,True,inconclusive,True,"ideal.txt (K11a367, 231 modes, k_max=255)",,local_cpp_scan,29.085390699998243,3.2503078000154346,0.0034124999947380275,32.434481400006916,legacy,continuation,1.054757217579242,0.0547572175792419,6.2826668599858335,-0.08839029114857187,0.024122496886932254,1.0502329282390086,0.008713598609721984,False,False,dimensionless_x,2.4216739724636227e-15,1e-14,1e-13
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.01,0.01,3,0.08853095473439825,0.01514917532991767,1.1125127880355041,-0.3618123640459456,0.007336843337139703,1.4861214561613515e-15,1.054757217579242,0.01,2,1,1,continuation,1.4286946813443893e-15,1.0139992398450772,4.675413109247125e-36,0.013999239845077227,True,inconclusive,True,"ideal.txt (K11a367, 231 modes, k_max=255)",,local_cpp_scan,29.085390699998243,3.2503078000154346,0.0034124999947380275,32.447113300004276,legacy,continuation,1.054757217579242,0.0547572175792419,6.2826668599858335,-0.03210446507906328,0.08040832295644085,1.0415193296292866,0.02752008978420939,False,False,dimensionless_x,-1.249000902703301e-16,1e-14,1e-13
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.02,0.02,7,0.07380518463214915,0.017568174978841947,0.9274633033487922,-0.23939734999923484,0.010511166529429282,1.356907259809521e-15,0.963048962072434,0.0,2,1,1,closest_to_a_nc,1.3569072598095208e-15,0.9630489620724338,5.641282403411602e-36,0.036951037927566155,True,drift,True,"ideal.txt (K11a367, 231 modes, k_max=255)",,local_cpp_scan,29.085390699998243,3.2503078000154346,0.0034124999947380275,32.45604309998453,legacy,continuation,0.963048962072434,-0.036951037927566044,6.2826668599858335,0.07253669665120777,0.0,nan,nan,False,False,dimensionless_x,-1.1102230246251565e-16,1e-14,1e-13
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.02,0.02,7,0.07380518463214915,0.017568174978841947,0.9274633033487922,-0.23939734999923484,0.010511166529429282,1.356907259809521e-15,0.963048962072434,0.001,2,1,1,continuation,1.3517799627174573e-15,0.9594099232898998,5.646345747428862e-36,0.040590076710100176,True,drift,True,"ideal.txt (K11a367, 231 modes, k_max=255)",,local_cpp_scan,29.085390699998243,3.2503078000154346,0.0034124999947380275,32.46773859998211,legacy,continuation,0.963048962072434,-0.036951037927566044,6.2826668599858335,0.08057752894685186,0.008040832295644085,0.9630489620724338,0.003639038782534021,False,False,dimensionless_x,-2.0036056147532122e-16,1e-14,1e-13
