knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_ratio,a_K,closure_x_from_A,lambda_K,p_exp,candidate_index,candidate_count,candidate_selected,selected_root_choice,candidate_is_min,a_candidate_m,a_candidate_over_rc,E_candidate_J,ideal_source,bs_backend
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,global,,0,0.07889784196806877,0.9914595228438933,-0.2782637155490066,0.9957206048103521,0.0,2,0,1,True,closest_to_a_nc,True,1.4029406298321446e-15,0.995720604810352,5.379908259587476e-36,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,global,,0,0.07889784196806877,0.9914595228438933,-0.2782637155490066,0.9957206048103521,0.001,2,0,1,True,continuation,True,1.3973976582303414e-15,0.9917865459354199,5.385485194726301e-36,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,global,,0,0.07889784196806877,0.9914595228438933,-0.2782637155490066,0.9957206048103521,0.003,2,0,1,True,continuation,True,1.3866763077019805e-15,0.9841771935469581,5.3964503353198563e-36,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,global,,0,0.07889784196806877,0.9914595228438933,-0.2782637155490066,0.9957206048103521,0.01,2,0,1,True,continuation,True,1.3524533859834288e-15,0.9598878775293226,5.433033267452429e-36,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.01,0.01,3,0.08853095473439825,1.1125127880355041,-0.3618123640459456,1.054757217579242,0.0,2,0,1,True,closest_to_a_nc,True,1.4861214561613515e-15,1.054757217579242,4.6127478944052276e-36,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.01,0.01,3,0.08853095473439825,1.1125127880355041,-0.3618123640459456,1.054757217579242,0.001,2,0,1,True,continuation,True,1.4797468674405138e-15,1.0502329282390086,4.619360388967536e-36,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.01,0.01,3,0.08853095473439825,1.1125127880355041,-0.3618123640459456,1.054757217579242,0.003,2,0,1,True,continuation,True,1.4674696669260621e-15,1.0415193296292866,4.632336423597782e-36,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.01,0.01,3,0.08853095473439825,1.1125127880355041,-0.3618123640459456,1.054757217579242,0.01,2,0,1,True,continuation,True,1.4286946813443893e-15,1.0139992398450772,4.675413109247125e-36,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.02,0.02,7,0.07380518463214915,0.9274633033487922,-0.23939734999923484,0.963048962072434,0.0,2,0,1,True,closest_to_a_nc,True,1.3569072598095208e-15,0.9630489620724338,5.641282403411602e-36,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
K11a367,ideal,24000,24000,24000,nan,44.82180095316227,0.9999174889918119,plateau_0.02,0.02,7,0.07380518463214915,0.9274633033487922,-0.23939734999923484,0.963048962072434,0.001,2,0,1,True,continuation,True,1.3517799627174573e-15,0.9594099232898998,5.646345747428862e-36,"ideal.txt (K11a367, 231 modes, k_max=255)",local_cpp_scan
