fit_method,n_main_rows,A_inf,A_inf_minus_target,A_alpha,A_tail_quasi_monotone,anc_inf,anc_inf_minus_1,anc_alpha,anc_tail_quasi_monotone,theorem_no_contact_ok,n_shiftfree_rows,astar_inf,astar_inf_minus_1,astar_alpha,astar_tail_quasi_monotone,F1_inf,F1_inf_minus_0,F1_alpha,F1_tail_quasi_monotone,shiftfree_root_choice_summary,theorem_shiftfree_ok
plateau_0.04,3,0.07770491492672255,-0.001872556619225127,3.27,False,0.9881256325152298,-0.01187436748477022,3.27,False,False,3,0.9881256325152298,-0.01187436748477022,3.27,False,0.023531240473554368,0.023531240473554368,3.27,False,targeted_x_nc:3,False
plateau_0.06,3,0.08077943328162505,0.0012019617356773815,0.25,True,1.0075931535590161,0.00759315355901613,0.25,True,False,3,1.0075931535590161,0.00759315355901613,0.25,True,-0.015104296634799784,-0.015104296634799784,0.25,True,targeted_x_nc:3,False
plateau_0.08,3,0.07912987030618782,-0.00044760123975985666,3.27,True,0.9971841879017521,-0.002815812098247883,3.27,True,False,3,0.9971841879017521,-0.002815812098247883,3.27,True,0.00562472306626899,0.00562472306626899,3.27,True,targeted_x_nc:3,False
plateau_0.10,3,0.07927773037010506,-0.0002997411758426105,3.27,False,0.9981163331805846,-0.0018836668194154305,3.27,False,False,3,0.9981163331805846,-0.0018836668194154305,3.27,False,0.0037666587040222476,0.0037666587040222476,3.27,False,targeted_x_nc:3,False
plateau_0.12,3,0.07927126078771846,-0.00030621075822921673,2.16,True,0.9980681812589698,-0.0019318187410302112,2.17,True,False,3,0.9980681812589698,-0.0019318187410302112,2.17,True,0.00384795787401247,0.00384795787401247,2.16,True,targeted_x_nc:3,False
