knot_id,N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,frac,method_name,n_plateau,a_lo,a_hi,a_span,a_span_over_dmin,a_ref,A_ref,A_median,A_std,A_min,A_max,A_median_minus_Areq,rel_dE_median,rel_dE_min,rel_dE_max,rel_dE_thresh,ideal_source,bs_backend
3:1:1,4000,2000,2000,16.372460430715797,0.9999707757876268,0.01,plateau_0.01,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
3:1:1,4000,2000,2000,16.372460430715797,0.9999707757876268,0.02,plateau_0.02,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
3:1:1,4000,2000,2000,16.372460430715797,0.9999707757876268,0.04,plateau_0.04,2,0.0260189883956396,0.0327812167357118,0.0067622283400722,0.0067624259666448,0.0327812167357118,0.1721243944981023,0.1379506032259058,0.0341737912721964,0.1037768119537093,0.1721243944981023,0.0583731316799581,0.0605291709048042,0.0442561120287013,0.076802229780907,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
3:1:1,4000,2000,2000,16.372460430715797,0.9999707757876268,0.06,plateau_0.06,6,0.0260189883956396,0.0584065728367921,0.0323875844411524,0.03238853097046,0.0463582530545315,0.0679365875019244,0.1010087266174944,0.0416055721544685,0.0467306901698812,0.1721243944981023,0.0214312550715467,0.0491663973647709,0.0250778886137258,0.076802229780907,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
3:1:1,4000,2000,2000,16.372460430715797,0.9999707757876268,0.08,plateau_0.08,8,0.0260189883956396,0.073586201501742,0.0475672131061023,0.0475686032610663,0.0520348602728587,0.0467306901698812,0.0920776823618892,0.037493200338664,0.0467306901698812,0.1721243944981023,0.0125002108159415,0.0483732204215802,0.0250778886137258,0.076802229780907,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
3:1:1,4000,2000,2000,16.372460430715797,0.9999707757876268,0.1,plateau_0.10,10,0.0260189883956396,0.0927109533816706,0.0666919649860309,0.0666939140631395,0.0584065728367921,0.0982406412812794,0.0920776823618892,0.0353580636057067,0.0467306901698812,0.1721243944981023,0.0125002108159415,0.0483732204215802,0.0250778886137258,0.079219494367899,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
3:1:1,4000,2000,2000,16.372460430715797,0.9999707757876268,0.12,plateau_0.12,12,0.0260189883956396,0.1168061498151228,0.0907871614194832,0.0907898146803087,0.0655585069826514,0.085914723442499,0.0901728587721481,0.0343999579335461,0.0467306901698812,0.1721243944981023,0.0105953872262005,0.0483732204215802,0.0250778886137258,0.079219494367899,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
3:1:1,4000,2000,2000,16.372460430715797,0.9999707757876268,0.14,plateau_0.14,13,0.0260189883956396,0.1311091614580675,0.1050901730624279,0.1050932443297192,0.0655585069826514,0.085914723442499,0.085914723442499,0.0355995153086121,0.0440165143029031,0.1721243944981023,0.0063372518965514,0.0467509865696771,0.0250778886137258,0.079219494367899,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
3:1:1,4000,2000,2000,16.372460430715797,0.9999707757876268,0.16,plateau_0.16,14,0.0260189883956396,0.1471635889501093,0.1211446005544697,0.1211481410134713,0.073586201501742,0.0763226675607617,0.0901728587721481,0.034793506055653,0.0440165143029031,0.1721243944981023,0.0105953872262005,0.0483732204215802,0.0250778886137258,0.095508885496731,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
3:1:1,4000,4000,4000,16.372460430715797,0.9999707757876268,0.01,plateau_0.01,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (3:1:1, 183 modes, k_max=250)",local_cpp_scan
