preferred_fit_method,branch_mode,root_selection_mode,contact_model,ideal_source,uses_local_sst_core,best_estimate_practical_N_geom,best_estimate_practical_N_int,best_estimate_practical_A_K,best_estimate_practical_A_K_systematic_half_range,best_estimate_practical_A_ratio,best_estimate_practical_A_ratio_systematic_half_range,best_estimate_practical_a_nc_over_rc,best_estimate_practical_a_nc_over_rc_systematic_half_range,best_estimate_practical_a_star_over_rc_center,best_estimate_practical_a_star_over_rc_half_range,theorem_no_contact_A_K,theorem_no_contact_closure_x,theorem_no_contact_closure_x_minus_1,theorem_full_model_contact_model,theorem_full_model_F_at_x1,theorem_full_model_a_star_over_rc,theorem_full_model_is_shift_free,comment
plateau_0.8,closest_to_a_nc,continuation,legacy,"ideal.txt (4:1:1, 220 modes, k_max=255)",True,64000,64000,0.07952128025627066,0.0030655034407010423,0.9992938794286198,0.03852225235544249,0.9996468773665127,0.019261488211281097,0.9931417240069618,0.01941337022963735,0.07952128025627066,0.9996468773665128,-0.00035312263348719064,legacy,0.08111357716640656,0.9635033702452477,False,"Practical = preferred no-contact run. Asymptotic = midpoint and half-range from two highest N_int at preferred fit, lambda=0. Theorem fields: no-contact closure x = sqrt(4*pi*A_K); full-model row = same grid/fit at max lambda_K with finite a*."
