N_geom,N_int_actual,fit_method,plateau_frac,p_exp,lambda_K,A_K,A_ratio,a_nc_over_rc,a_star_over_rc,is_min,E_star_J,root_count,min_root_count,root_choice,continuation_prev_a_star_over_rc,continuation_jump,beta_dimless,contact_model,postcheck_root_selection_mode,postcheck_contact_model,contact_force_at_x1,F_at_x1,legacy_contact_model,legacy_a_star_over_rc,legacy_F_at_x1,delta_a_star_vs_legacy,theorem_candidate_full_model
32000,32000,plateau_0.04,0.04,2,0.0,0.08188645582712663,1.0290155522200244,1.0144040379553032,1.0144040379553034,True,1.6104934667007317e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.029015552220024388,legacy,1.0144040379553034,-0.029015552220024388,0.0,False
32000,32000,plateau_0.04,0.04,2,0.001,0.08188645582712663,1.0290155522200244,1.0144040379553032,1.0142641140953554,True,1.6104954178020514e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.029015552220024388,legacy,1.010291528739558,-0.020974807055299735,0.0039725853557974755,False
32000,32000,plateau_0.04,0.04,2,0.003,0.08188645582712663,1.0290155522200244,1.0144040379553032,1.013992443652513,True,1.610499207900391e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.029015552220024388,legacy,1.0023472783681013,-0.004893316725850427,0.011645165284411618,False
32000,32000,plateau_0.04,0.04,2,0.01,0.08188645582712663,1.0290155522200244,1.0144040379553032,1.013119482501988,True,1.6105114031505166e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.029015552220024388,legacy,0.9770707256605844,0.05139189942722215,0.03604875684140363,False
32000,32000,plateau_0.06,0.06,2,0.0,0.08006443506918132,1.0061193641086281,1.0030550154944784,1.0030550154944784,True,1.6651195526901684e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0061193641086281225,legacy,1.0030550154944784,-0.0061193641086281225,0.0,True
32000,32000,plateau_0.06,0.06,2,0.001,0.08006443506918132,1.0061193641086281,1.0030550154944784,1.0030257091503332,True,1.6651196397231344e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0061193641086281225,legacy,0.9990518063656123,0.0019213810560965317,0.003973902784720873,True
32000,32000,plateau_0.06,0.06,2,0.003,0.08006443506918132,1.0061193641086281,1.0030550154944784,1.0029687592759255,True,1.665119808868867e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0061193641086281225,legacy,0.9913125722301527,0.01800287138554584,0.01165618704577287,True
32000,32000,plateau_0.06,0.06,2,0.01,0.08006443506918132,1.0061193641086281,1.0030550154944784,1.0027853393525257,True,1.6651203537958943e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0061193641086281225,legacy,0.966639606475081,0.07428808753861842,0.036145732877444714,True
32000,32000,plateau_0.08,0.08,2,0.0,0.08097544544815397,1.0175674581643261,1.0087454873080355,1.0087454873080357,True,1.6441886925961518e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.017567458164326144,legacy,1.0087454873080357,-0.017567458164326144,0.0,False
32000,32000,plateau_0.08,0.08,2,0.001,0.08097544544815397,1.0175674581643261,1.0087454873080355,1.0086610634344852,True,1.6441894088299993e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.017567458164326144,legacy,1.0046878173982643,-0.00952671299960149,0.0039732460362209565,False
32000,32000,plateau_0.08,0.08,2,0.003,0.08097544544815397,1.0175674581643261,1.0087454873080355,1.0084970774645887,True,1.6441908004770217e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.017567458164326144,legacy,0.9968463879283993,0.006554777329847817,0.011650689536189418,False
32000,32000,plateau_0.08,0.08,2,0.01,0.08097544544815397,1.0175674581643261,1.0087454873080355,1.007969530988072,True,1.644195281100004e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.017567458164326144,legacy,0.9718722461796256,0.0628399934829204,0.03609728480844643,False
32000,32000,plateau_0.10,0.1,2,0.0,0.08006443506918132,1.0061193641086281,1.0030550154944784,1.0030550154944784,True,1.6718463063908757e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0061193641086281225,legacy,1.0030550154944784,-0.0061193641086281225,0.0,True
32000,32000,plateau_0.10,0.1,2,0.001,0.08006443506918132,1.0061193641086281,1.0030550154944784,1.0030257091503332,True,1.6718463934238417e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0061193641086281225,legacy,0.9990518063656123,0.0019213810560965317,0.003973902784720873,True
32000,32000,plateau_0.10,0.1,2,0.003,0.08006443506918132,1.0061193641086281,1.0030550154944784,1.0029687592759255,True,1.6718465625695746e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0061193641086281225,legacy,0.9913125722301527,0.01800287138554584,0.01165618704577287,True
32000,32000,plateau_0.10,0.1,2,0.01,0.08006443506918132,1.0061193641086281,1.0030550154944784,1.0027853393525257,True,1.6718471074966016e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0061193641086281225,legacy,0.966639606475081,0.07428808753861842,0.036145732877444714,True
32000,32000,plateau_0.12,0.12,2,0.0,0.07994875224171269,1.0046656508249403,1.0023301107045224,1.0023301107045224,True,1.6852687861173214e-36,1,1,targeted_x_nc,nan,nan,6.2826868776150455,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.004665650824940304,legacy,1.0023301107045224,-0.004665650824940304,0.0,True
