knot_id,N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,frac,method_name,n_plateau,a_lo,a_hi,a_span,a_span_over_dmin,a_ref,A_ref,A_median,A_std,A_min,A_max,A_median_minus_Areq,rel_dE_median,rel_dE_min,rel_dE_max,rel_dE_thresh,ideal_source,bs_backend
5:1:2,4000,2000,2000,24.736844076433144,0.9998628142339793,0.01,plateau_0.01,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,4000,2000,2000,24.736844076433144,0.9998628142339793,0.02,plateau_0.02,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,4000,2000,2000,24.736844076433144,0.9998628142339793,0.04,plateau_0.04,1,0.038960920016816204,0.038960920016816204,0.0,0.0,0.038960920016816204,0.11752878016163078,0.11752878016163078,0.0,0.11752878016163078,0.11752878016163078,0.037951308615683105,0.05453193312200205,0.05453193312200205,0.05453193312200205,0.0001,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,4000,2000,2000,24.736844076433144,0.9998628142339793,0.06,plateau_0.06,2,0.038960920016816204,0.047355892560935364,0.00839497254411916,0.008396124372872857,0.047355892560935364,0.2036542079292617,0.16059149404544623,0.04306271388381546,0.11752878016163078,0.2036542079292617,0.08101402249949856,0.07723755930785767,0.05453193312200205,0.09994318549371328,0.0001,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,4000,2000,2000,24.736844076433144,0.9998628142339793,0.08,plateau_0.08,4,0.038960920016816204,0.07713226484827256,0.03817134483145635,0.03817658211511787,0.06345871313907876,0.16281200407205945,0.1491882529402952,0.03244241726344312,0.11752878016163078,0.2036542079292617,0.06961078139434752,0.08494424505426793,0.05453193312200205,0.09994318549371328,0.0001,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,4000,2000,2000,24.736844076433144,0.9998628142339793,0.1,plateau_0.10,5,0.038960920016816204,0.0850371106000403,0.04607619058322409,0.046082512447994425,0.06345871313907876,0.16281200407205945,0.13556450180853094,0.03290791888252457,0.1160856553859323,0.2036542079292617,0.05598703026258327,0.08111643023791767,0.05453193312200205,0.09994318549371328,0.0001,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,4000,2000,2000,24.736844076433144,0.9998628142339793,0.12,plateau_0.12,7,0.038960920016816204,0.11395299118901213,0.07499207117219592,0.07500236042846466,0.07713226484827256,0.13556450180853094,0.11752878016163078,0.03634712528463543,0.09007623179818089,0.2036542079292617,0.037951308615683105,0.07559288476223955,0.05453193312200205,0.09994318549371328,0.0001,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,4000,2000,2000,24.736844076433144,0.9998628142339793,0.14,plateau_0.14,9,0.038960920016816204,0.13850662677921666,0.09954570676240046,0.09955936489013745,0.0850371106000403,0.1160856553859323,0.1160856553859323,0.03947076755374619,0.07348444064789501,0.2036542079292617,0.03650818383998462,0.07147333980741084,0.05453193312200205,0.09994318549371328,0.0001,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,4000,2000,2000,24.736844076433144,0.9998628142339793,0.16,plateau_0.16,10,0.038960920016816204,0.1527013807183251,0.1137404607015089,0.1137560664146195,0.10336019456239126,0.10146236810338809,0.1087740117446602,0.040580697518041414,0.06804331319799094,0.2036542079292617,0.029196540198712526,0.06990509158440386,0.05453193312200205,0.09994318549371328,0.0001,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,4000,4000,4000,24.736844076433144,0.9998619320710962,0.01,plateau_0.01,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
