knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_ratio,a_K,closure_x_from_A,lambda_K,p_exp,candidate_index,candidate_count,candidate_selected,selected_root_choice,candidate_is_min,a_candidate_m,a_candidate_over_rc,E_candidate_J,ideal_source,bs_backend
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,global,,0,0.07837059989262311,0.9848340035203592,-0.29889006727123624,0.9923880307220353,0.0,2,0,1,True,lowest_energy,True,1.3982451323523914e-15,0.9923880307220353,1.9602160130254306e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,global,,0,0.07837059989262311,0.9848340035203592,-0.29889006727123624,0.9923880307220353,0.001,2,0,1,True,continuation,True,1.3927449356758508e-15,0.988484330847012,1.963264434010822e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.04,0.04,1,0.11752878016163078,1.4769102093645963,-0.5539270073492806,1.2152819464488873,0.0,2,0,1,True,lowest_energy,True,1.7122960106860198e-15,1.2152819464488873,1.0779945527584465e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.04,0.04,1,0.11752878016163078,1.4769102093645963,-0.5539270073492806,1.2152819464488873,0.001,2,0,1,True,continuation,True,1.703006488495389e-15,1.2086888173760193,1.083667801847018e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.06,0.06,2,0.16059149404544623,2.0180522316887317,-0.8161635169373288,1.420581652594715,0.0,2,0,1,True,lowest_energy,True,2.0015571725552568e-15,1.420581652594715,2.6055718419119706e-37,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.06,0.06,2,0.16059149404544623,2.0180522316887317,-0.8161635169373288,1.420581652594715,0.001,2,0,1,True,continuation,True,1.986503009759502e-15,1.4098971376799991,2.702214909592967e-37,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.08,0.08,4,0.1491882529402952,1.8747548777565088,-0.7190081498800294,1.369216884849332,0.0,2,0,1,True,lowest_energy,True,1.929185747013034e-15,1.369216884849332,8.845430930295435e-37,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.08,0.08,4,0.1491882529402952,1.8747548777565088,-0.7190081498800294,1.369216884849332,0.001,2,0,1,True,continuation,True,1.915854665988741e-15,1.3597553069478687,8.930209290677285e-37,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.10,0.1,5,0.13556450180853094,1.703553771876964,-0.6377334886084418,1.305202578865428,0.0,2,0,1,True,lowest_energy,True,1.8389914994284605e-15,1.305202578865428,1.1215397677969609e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.10,0.1,5,0.13556450180853094,1.703553771876964,-0.6377334886084418,1.305202578865428,0.001,2,0,1,True,continuation,True,1.8275244627396995e-15,1.297063984498479,1.1287270821565703e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.12,0.12,7,0.11752878016163078,1.4769102093645963,-0.5217605812587272,1.2152819464488873,0.0,2,0,1,True,lowest_energy,True,1.7122960106860198e-15,1.2152819464488873,1.540377929066321e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.12,0.12,7,0.11752878016163078,1.4769102093645963,-0.5217605812587272,1.2152819464488873,0.001,2,0,1,True,continuation,True,1.703006488495389e-15,1.2086888173760193,1.5460511781548923e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.14,0.14,9,0.1160856553859323,1.4587753685904052,-0.5143832275709357,1.2077977349665818,0.0,2,0,1,True,lowest_energy,True,1.7017509799614798e-15,1.2077977349665818,1.5457257001770546e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.14,0.14,9,0.1160856553859323,1.4587753685904052,-0.5143832275709357,1.2077977349665818,0.001,2,0,1,True,continuation,True,1.69262265091003e-15,1.2013190108276244,1.5512867381960362e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.16,0.16,10,0.1087740117446602,1.3668945447940575,-0.4622919017723043,1.169142653739935,0.0,2,0,1,True,lowest_energy,True,1.6472871235942074e-15,1.169142653739935,1.7823095041356336e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,4000,2000,2000,nan,24.736844076433144,0.9998628142339793,plateau_0.16,0.16,10,0.1087740117446602,1.3668945447940575,-0.4622919017723043,1.169142653739935,0.001,2,0,1,True,continuation,True,1.6389479302799175e-15,1.1632240094053357,1.7873212975957292e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,8000,2000,2000,nan,24.736844076433144,0.9998585069270702,global,,0,0.07837059989262311,0.9848340035203592,-0.29889006727123624,0.9923880307220353,0.0,2,0,1,True,lowest_energy,True,1.3982451323523914e-15,0.9923880307220353,1.9602160130254306e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,8000,2000,2000,nan,24.736844076433144,0.9998585069270702,global,,0,0.07837059989262311,0.9848340035203592,-0.29889006727123624,0.9923880307220353,0.001,2,0,1,True,continuation,True,1.3927448565455644e-15,0.9884842746852223,1.9632644721166934e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
5:1:2,ideal,8000,2000,2000,nan,24.736844076433144,0.9998585069270702,plateau_0.04,0.04,1,0.11752878016163078,1.4769102093645963,-0.5539270073492806,1.2152819464488873,0.0,2,0,1,True,lowest_energy,True,1.7122960106860198e-15,1.2152819464488873,1.0779945527584465e-36,"ideal.txt (5:1:2, 241 modes, k_max=256)",local_cpp_scan
