a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.0016854868286513508,0.05595700188377273,-0.023620469662174945,0.028327068951173737,1,1,1,1,1,1,1,1,1
0.0021365541434858674,0.08389280041981786,0.004315328873870192,0.04370707968130186,1,1,1,1,1,1,1,1,1
0.0027083353785085475,0.12304256001171472,0.04346508846576705,0.0670334413705717,1,1,1,1,1,1,1,1,1
0.003433135801797928,0.047938546626754765,-0.03163892491919291,0.027993354468235195,1,1,1,1,1,1,1,1,1
0.004351906166095782,0.07923153825375373,-0.0003459332921939423,0.04759912110813852,1,1,1,1,1,1,1,1,1
0.005516556399716005,0.09202666750437259,0.012449195958424919,0.05804900153432166,1,1,1,1,1,1,1,1,1
0.006992888483749035,0.07215234756010921,-0.007425123985838458,0.0483173618640931,1,1,1,1,1,1,1,1,1
0.008864314221217294,0.08543559049304679,0.005858118947099117,0.06011729440327387,1,1,1,1,1,1,1,1,1
0.011236567949722097,0.0815797812183366,0.00200230967238893,0.0610758442967737,0,1,1,1,1,1,1,1,1
0.01424368046278295,0.0813801456550674,0.0018026741091197312,0.06488956958863339,0,1,1,1,1,1,1,1,1
0.018055551662541455,0.07382970974957422,-0.005747761796373457,0.06295419725569612,0,1,1,1,1,1,1,1,1
0.022887549793784726,0.08060684908633207,0.0010293775403844019,0.07335076619905327,0,0,1,1,1,1,1,1,1
0.02901267960977054,0.08065835834676507,0.0010808868008174016,0.0792075750042791,0,0,1,1,1,1,1,1,1
0.036777006963313076,0.0788619432297858,-0.0007155283161618675,0.08410524401658218,0,0,1,1,1,1,1,1,1
0.04661921130249836,0.0809483294810979,0.0013708579351502242,0.09425793459962149,0,0,0,1,1,1,1,1,1
0.059095370774326944,0.07885198709240467,-0.0007254844535430072,0.10137202743550776,0,0,0,1,1,1,1,1,1
0.07491038027852741,0.07958592369602828,8.452150080606735e-06,0.11385754577589649,0,0,0,0,1,1,1,1,1
0.09495777757115696,0.07896871657281941,-0.0006087549731282615,0.12749028534970486,0,0,0,0,0,1,1,1,1
0.1203702275669529,0.07857022280021009,-0.001007248745737585,0.14538169464399836,0,0,0,0,0,0,0,1,1
0.15258351717069876,0.07901946300123742,-0.0005580085447102479,0.17108566623648913,0,0,0,0,0,0,0,0,1
0.19341767630397685,0.07867222976295853,-0.0009052417829891468,0.20549031650133173,0,0,0,0,0,0,0,0,0
0.24517980841258294,0.07754278482881957,-0.002034686717128101,0.2549248080399664,0,0,0,0,0,0,0,0,0
0.310794440311425,0.07661437236738268,-0.002963099178564993,0.33804993111376186,0,0,0,0,0,0,0,0,0
