N_geom,N_int_actual,fit_method,plateau_frac,p_exp,lambda_K,A_K,A_ratio,a_nc_over_rc,a_star_over_rc,is_min,E_star_J,root_count,min_root_count,root_choice,continuation_prev_a_star_over_rc,continuation_jump,beta_dimless,contact_model,postcheck_root_selection_mode,postcheck_contact_model,contact_force_at_x1,F_at_x1,legacy_contact_model,legacy_a_star_over_rc,legacy_F_at_x1,delta_a_star_vs_legacy,theorem_candidate_full_model
4000,2000,plateau_0.06,0.06,2,0.0,0.09904569851805946,1.2446449553360202,1.1156365695583934,1.1156365695583934,True,1.963782232869157e-36,1,1,targeted_x_nc,nan,nan,6.281512497304425,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.24464495533602015,legacy,1.1156365695583934,-0.24464495533602015,0.0,False
4000,2000,plateau_0.06,0.06,2,0.001,0.09904569851805946,1.2446449553360202,1.1156365695583934,1.114374406133186,True,1.9640115723916284e-36,1,1,targeted_x_nc,nan,nan,6.281512497304425,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.24464495533602015,legacy,1.1104126141024908,-0.2365990960837899,0.003961792030695133,False
4000,2000,plateau_0.08,0.08,2,0.0,0.17072682856639546,2.145416601579488,1.4647240701167876,1.4647240701167876,True,6.005843371526445e-37,1,1,targeted_x_nc,nan,nan,6.281512497304425,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.145416601579488,legacy,1.4647240701167876,-1.145416601579488,0.0,False
4000,2000,plateau_0.08,0.08,2,0.001,0.17072682856639546,2.145416601579488,1.4647240701167876,1.456730306586917,True,6.055916528633407e-37,1,1,targeted_x_nc_fallback,nan,nan,6.281512497304425,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.145416601579488,legacy,1.4528486985966667,-1.1373707423272577,0.003881607990250391,False
4000,2000,plateau_0.10,0.1,2,0.0,0.1936453572219663,2.433419326601202,1.5599420907845274,1.5599420907845274,True,2.2737106193598513e-38,1,1,targeted_x_nc,nan,nan,6.281512497304425,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.4334193266012019,legacy,1.5599420907845274,-1.4334193266012019,0.0,False
4000,2000,plateau_0.10,0.1,2,0.001,0.1936453572219663,2.433419326601202,1.5599420907845274,1.5488515835979861,True,3.0717087606093366e-38,1,1,targeted_x_nc_fallback,nan,nan,6.281512497304425,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.4334193266012019,legacy,1.5450077025952558,-1.4253734673489715,0.003843881002730365,False
4000,2000,plateau_0.12,0.12,2,0.0,0.177366339246229,2.228851153480272,1.4929337404855825,1.4929337404855823,True,9.666132903294984e-37,1,1,targeted_x_nc,nan,nan,6.281512497304425,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.2288511534802722,legacy,1.4929337404855823,-1.2288511534802722,0.0,False
4000,2000,plateau_0.12,0.12,2,0.001,0.177366339246229,2.228851153480272,1.4929337404855825,1.4841001606281394,True,9.724016199548115e-37,1,1,targeted_x_nc_fallback,nan,nan,6.281512497304425,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.2288511534802722,legacy,1.4802287342641145,-1.2208052942280418,0.0038714263640249325,False
8000,2000,plateau_0.06,0.06,2,0.0,0.09904569851805946,1.2446449553360202,1.1156365695583934,1.1156365695583934,True,1.963782232869157e-36,1,1,targeted_x_nc,nan,nan,6.281247200273601,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.24464495533602015,legacy,1.1156365695583934,-0.24464495533602015,0.0,False
8000,2000,plateau_0.06,0.06,2,0.001,0.09904569851805946,1.2446449553360202,1.1156365695583934,1.1143741724261316,True,1.964011614328854e-36,1,1,targeted_x_nc,nan,nan,6.281247200273601,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.24464495533602015,legacy,1.110411822456473,-0.2365979401289114,0.003962349969658607,False
