knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_ratio,a_K,closure_x_from_A,lambda_K,p_exp,candidate_index,candidate_count,candidate_selected,selected_root_choice,candidate_is_min,a_candidate_m,a_candidate_over_rc,E_candidate_J,ideal_source,bs_backend
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,global,,0,0.07850953384542439,0.9865798990621779,-0.3422454009483534,0.9932672848041346,0.0,2,0,1,True,lowest_energy,True,1.39948397512592e-15,0.9932672848041346,2.5182086340782118e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,global,,0,0.07850953384542439,0.9865798990621779,-0.3422454009483534,0.9932672848041346,0.001,2,0,1,True,continuation,True,1.393969878838973e-15,0.9893537198441702,2.5225963202185014e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.06,0.06,1,0.09904569851805946,1.2446449553360202,-0.47906831999591976,1.1156365695583934,0.0,2,0,1,True,lowest_energy,True,1.5718986470689065e-15,1.1156365695583934,1.963782232869157e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.06,0.06,1,0.09904569851805946,1.2446449553360202,-0.47906831999591976,1.1156365695583934,0.001,2,0,1,True,continuation,True,1.564538249662131e-15,1.1104126141024908,1.969997402222577e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.08,0.08,2,0.17072682856639546,2.145416601579488,-0.9142761782361458,1.4647240701167876,0.0,2,0,1,True,lowest_energy,True,2.0637525220755423e-15,1.4647240701167876,6.005843371526445e-37,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.08,0.08,2,0.17072682856639546,2.145416601579488,-0.9142761782361458,1.4647240701167876,0.001,2,0,1,True,continuation,True,2.047020477846024e-15,1.4528486985966667,6.160998763038557e-37,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.10,0.1,3,0.1936453572219663,2.433419326601202,-1.0567330793363925,1.5599420907845272,0.0,2,0,1,True,lowest_energy,True,2.197911872842831e-15,1.5599420907845274,2.2737106193598513e-38,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.10,0.1,3,0.1936453572219663,2.433419326601202,-1.0567330793363925,1.5599420907845272,0.001,2,0,1,True,continuation,True,2.176869765376947e-15,1.5450077025952558,4.2442305364824216e-38,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.12,0.12,4,0.177366339246229,2.228851153480272,-0.9298373362636286,1.4929337404855825,0.0,2,0,1,True,lowest_energy,True,2.103499106130707e-15,1.4929337404855823,9.666132903294984e-37,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.12,0.12,4,0.177366339246229,2.228851153480272,-0.9298373362636286,1.4929337404855825,0.001,2,0,1,True,continuation,True,2.085598131354994e-15,1.4802287342641145,9.832714138408825e-37,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.14,0.14,6,0.14943848865516918,1.8778994324905645,-0.7531553254864797,1.3703647078389622,0.0,2,0,1,True,lowest_energy,True,1.930802995365863e-15,1.3703647078389622,1.7029611416805592e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.14,0.14,6,0.14943848865516918,1.8778994324905645,-0.7531553254864797,1.3703647078389622,0.001,2,0,1,True,continuation,True,1.917428535779362e-15,1.3608723425133706,1.7151688666311368e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.16,0.16,6,0.14943848865516918,1.8778994324905645,-0.7531553254864797,1.3703647078389622,0.0,2,0,1,True,lowest_energy,True,1.930802995365863e-15,1.3703647078389622,1.7029611416805592e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,plateau_0.16,0.16,6,0.14943848865516918,1.8778994324905645,-0.7531553254864797,1.3703647078389622,0.001,2,0,1,True,continuation,True,1.917428535779362e-15,1.3608723425133706,1.7151688666311368e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,global,,0,0.07850953384542439,0.9865798990621779,-0.3422454009483534,0.9932672848041346,0.0,2,0,1,True,lowest_energy,True,1.39948397512592e-15,0.9932672848041346,2.5182086340782118e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,global,,0,0.07850953384542439,0.9865798990621779,-0.3422454009483534,0.9932672848041346,0.001,2,0,1,True,continuation,True,1.3939691005674724e-15,0.98935316747513,2.5225968582242782e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,plateau_0.06,0.06,1,0.09904569851805946,1.2446449553360202,-0.47906831999591976,1.1156365695583934,0.0,2,0,1,True,lowest_energy,True,1.5718986470689065e-15,1.1156365695583934,1.963782232869157e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,plateau_0.06,0.06,1,0.09904569851805946,1.2446449553360202,-0.47906831999591976,1.1156365695583934,0.001,2,0,1,True,continuation,True,1.5645371342565066e-15,1.110411822456473,1.9699982085494828e-36,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,plateau_0.08,0.08,2,0.17072682856639546,2.145416601579488,-0.9142761782361458,1.4647240701167876,0.0,2,0,1,True,lowest_energy,True,2.0637525220755423e-15,1.4647240701167876,6.005843371526445e-37,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,plateau_0.08,0.08,2,0.17072682856639546,2.145416601579488,-0.9142761782361458,1.4647240701167876,0.001,2,0,1,True,continuation,True,2.0470173439207542e-15,1.4528464743300804,6.161022787491488e-37,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,plateau_0.10,0.1,3,0.1936453572219663,2.433419326601202,-1.0567330793363925,1.5599420907845272,0.0,2,0,1,True,lowest_energy,True,2.197911872842831e-15,1.5599420907845274,2.2737106193598513e-38,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,plateau_0.10,0.1,3,0.1936453572219663,2.433419326601202,-1.0567330793363925,1.5599420907845272,0.001,2,0,1,True,continuation,True,2.17686558414218e-15,1.545004735013077,4.2445520720771544e-38,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
