preferred_fit_method,branch_mode,root_selection_mode,contact_model,ideal_source,uses_local_sst_core,sst_core_scan_provider,best_estimate_practical_N_geom,best_estimate_practical_N_int,best_estimate_practical_A_K,best_estimate_practical_A_K_systematic_half_range,best_estimate_practical_A_ratio,best_estimate_practical_A_ratio_systematic_half_range,best_estimate_practical_a_nc_over_rc,best_estimate_practical_a_nc_over_rc_systematic_half_range,best_estimate_practical_a_star_over_rc_center,best_estimate_practical_a_star_over_rc_half_range,theorem_no_contact_A_K,theorem_no_contact_closure_x,theorem_no_contact_closure_x_minus_1,theorem_full_model_contact_model,theorem_full_model_F_at_x1,theorem_full_model_a_star_over_rc,theorem_full_model_is_shift_free,comment
plateau_0.8,lowest_energy,continuation,legacy,"ideal.txt (8:1:1, 253 modes, k_max=255)",True,sst_core,8000,4000,0.07897258533882423,0.057567911688270954,0.9923987757417728,0.723419713769512,0.9961921379642448,0.2833374029901964,0.9927589145750841,0.0034194852445573742,0.07897258533882423,0.9961921379642448,-0.0038078620357552273,legacy,0.01564852936636961,0.9922505443460335,False,"Practical = preferred no-contact run. Asymptotic = midpoint and half-range from two highest N_int at preferred fit, lambda=0. Theorem fields: no-contact closure x = sqrt(4*pi*A_K); full-model row = same grid/fit at max lambda_K with finite a*."
