knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,scan_idx,a_scan_m,a_scan_over_rc,E_scan_J,ideal_source,bs_backend
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,0,0.053249072525274624,37792902688120.516,5.855836064076301,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,1,0.05779118883671365,41016616296932.42,5.568025109563569,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,2,0.06272074514679017,44515310886099.29,5.568025109563569,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,3,0.06807078987220065,48312442180518.734,5.568025109563569,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,4,0.0738771904412304,52433466665394.62,4.8636263623765075,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,5,0.0801788737538764,56906012249980.0,4.8636263623765075,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,6,0.08701808715308507,61760063488842.4,4.8636263623765075,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,7,0.09444068165669162,67028162602400.31,4.300923933771283,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,8,0.1024964193488866,72745627644399.73,4.300923933771283,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,9,0.11123930699200375,78950789278955.25,3.832829948990048,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,10,0.12072795809520806,85685247754541.22,3.832829948990048,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,11,0.13102598586744188,92994151797721.78,3.4324352521968495,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,12,0.1422024296890391,100926501296361.08,3.082920356658198,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,13,0.15433221796113095,109535475801543.02,3.082920356658198,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,14,0.16749667043584943,118878791050522.69,2.773071249808996,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,15,0.1817840433950177,129019085900887.23,2.495037117199677,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,16,0.19729012133228013,140024342269985.83,2.2431071766977757,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,17,0.2141188591053896,151968340894959.9,2.012997153662658,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,18,0.23238307886372778,164931155968850.47,1.8014102465664203,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,19,0.2522052264233564,178999691968891.28,1.605754969949883,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,20,0.27371819216043974,194268266275956.53,1.423957108286984,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,21,0.2970662019264206,210839241491124.38,1.2543304528060506,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,22,0.32240578395776553,228823711688491.97,0.9462637194412669,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,4000,2000,2000,nan,35.49944215575326,0.9997337664644994,23,0.34990681826257475,248342247204974.34,0.805688531488993,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,0,0.053249072525274624,37792902688120.516,5.855836064076301,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,1,0.05779118883671365,41016616296932.42,5.568025109563569,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,2,0.06272074514679017,44515310886099.29,5.568025109563569,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,3,0.06807078987220065,48312442180518.734,5.568025109563569,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,4,0.0738771904412304,52433466665394.62,4.8636263623765075,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,5,0.0801788737538764,56906012249980.0,4.8636263623765075,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,6,0.08701808715308507,61760063488842.4,4.8636263623765075,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,7,0.09444068165669162,67028162602400.31,4.300923933771283,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,8,0.1024964193488866,72745627644399.73,4.300923933771283,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,9,0.11123930699200375,78950789278955.25,3.832829948990048,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,10,0.12072795809520806,85685247754541.22,3.832829948990048,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
8:1:1,ideal,8000,2000,2000,nan,35.49944215575326,0.9996915431305535,11,0.13102598586744188,92994151797721.78,3.4324352521968495,"ideal.txt (8:1:1, 253 modes, k_max=255)",local_cpp_scan
