N_geom,N_int_actual,fit_method,plateau_frac,p_exp,lambda_K,A_K,A_ratio,a_nc_over_rc,a_star_over_rc,is_min,E_star_J,root_count,min_root_count,root_choice,continuation_prev_a_star_over_rc,continuation_jump,beta_dimless,contact_model,postcheck_root_selection_mode,postcheck_contact_model,contact_force_at_x1,F_at_x1,legacy_contact_model,legacy_a_star_over_rc,legacy_F_at_x1,delta_a_star_vs_legacy,theorem_candidate_full_model
32000,32000,plateau_0.08,0.08,2,0.0,0.0795932303489453,1.000198030958907,1.0000990105779062,1.0000990105779062,True,1.54581297848497e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.00019803095890691402,legacy,1.0000990105779062,-0.00019803095890691402,0.0,True
32000,32000,plateau_0.08,0.08,2,0.001,0.0795932303489453,1.000198030958907,1.0000990105779062,1.0000980640739523,True,1.5458129785559153e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.00019803095890691402,legacy,0.9961244859910013,0.00784135432285963,0.003973578082950957,True
32000,32000,plateau_0.08,0.08,2,0.003,0.0795932303489453,1.000198030958907,1.0000990105779062,1.0000962243449933,True,1.5458129786938142e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.00019803095890691402,legacy,0.9884390978051331,0.023920124886392714,0.011657126539860285,True
32000,32000,plateau_0.08,0.08,2,0.01,0.0795932303489453,1.000198030958907,1.0000990105779062,1.0000902954663207,True,1.545812979138222e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.00019803095890691402,legacy,0.9639249440106958,0.08019582185875852,0.03616535145562483,True
32000,32000,plateau_0.10,0.1,2,0.0,0.07964105459488269,1.0007990081577083,1.000399424308965,1.000399424308965,True,1.5419788249232293e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0007990081577082808,legacy,1.000399424308965,-0.0007990081577082808,0.0,True
32000,32000,plateau_0.10,0.1,2,0.001,0.07964105459488269,1.0007990081577083,1.000399424308965,1.0003956046978046,True,1.541978826078129e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0007990081577082808,legacy,0.9964220608756321,0.007240377124058263,0.0039735438221725206,True
32000,32000,plateau_0.10,0.1,2,0.003,0.07964105459488269,1.0007990081577083,1.000399424308965,1.0003881806516095,True,1.5419788283229e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0007990081577082808,legacy,0.988731341221494,0.023319147687591347,0.011656839430115529,True
32000,32000,plateau_0.10,0.1,2,0.01,0.07964105459488269,1.0007990081577083,1.000399424308965,1.0003642566815587,True,1.5419788355569346e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0007990081577082808,legacy,0.9642014435727789,0.07959484465995716,0.03616281310877978,True
32000,32000,plateau_0.12,0.12,2,0.0,0.07964105459488269,1.0007990081577083,1.000399424308965,1.000399424308965,True,1.5419788249232293e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0007990081577082808,legacy,1.000399424308965,-0.0007990081577082808,0.0,True
32000,32000,plateau_0.12,0.12,2,0.001,0.07964105459488269,1.0007990081577083,1.000399424308965,1.0003956046978046,True,1.541978826078129e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0007990081577082808,legacy,0.9964220608756321,0.007240377124058263,0.0039735438221725206,True
32000,32000,plateau_0.12,0.12,2,0.003,0.07964105459488269,1.0007990081577083,1.000399424308965,1.0003881806516095,True,1.5419788283229e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0007990081577082808,legacy,0.988731341221494,0.023319147687591347,0.011656839430115529,True
32000,32000,plateau_0.12,0.12,2,0.01,0.07964105459488269,1.0007990081577083,1.000399424308965,1.0003642566815587,True,1.5419788355569346e-36,1,1,targeted_x_nc,nan,nan,6.282999341185258,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0007990081577082808,legacy,0.9642014435727789,0.07959484465995716,0.03616281310877978,True
48000,48000,plateau_0.08,0.08,2,0.0,0.0797490481017357,1.0021560945887678,1.0010774668270022,1.0010774668270022,True,1.5456122323771655e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.002156094588767754,legacy,1.0010774668270022,-0.002156094588767754,0.0,True
48000,48000,plateau_0.08,0.08,2,0.001,0.0797490481017357,1.0021560945887678,1.0010774668270022,1.001067155530406,True,1.5456122407853836e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.002156094588767754,legacy,0.9970936890601366,0.0058832908003960595,0.003973466470269416,True
48000,48000,plateau_0.08,0.08,2,0.003,0.0797490481017357,1.0021560945887678,1.0010774668270022,1.0010471148517581,True,1.5456122571279142e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.002156094588767754,legacy,0.9893909238684335,0.021962061578723685,0.011656190983324599,True
48000,48000,plateau_0.08,0.08,2,0.01,0.0797490481017357,1.0021560945887678,1.0010774668270022,1.000982542593328,True,1.545612309789796e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.002156094588767754,legacy,0.9648254617578271,0.07823775930287037,0.036157080835500954,True
48000,48000,plateau_0.10,0.1,2,0.0,0.07945106370041488,0.9984115121644723,0.9992054404197729,0.999205440419773,True,1.5522292054747374e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,0.0015884878355276744,legacy,0.999205440419773,0.0015884878355276744,0.0,True
48000,48000,plateau_0.10,0.1,2,0.001,0.07945106370041488,0.9984115121644723,0.9992054404197729,0.999213028635243,True,1.5522292100409234e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,0.0015884878355276744,legacy,0.9952393487155209,0.009627873224691488,0.003973679919722084,True
48000,48000,plateau_0.10,0.1,2,0.003,0.07945106370041488,0.9984115121644723,0.9992054404197729,0.9992277789225286,True,1.552229218916621e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,0.0015884878355276744,legacy,0.9875697991683502,0.025706644003019113,0.011657979754178371,True
48000,48000,plateau_0.10,0.1,2,0.01,0.07945106370041488,0.9984115121644723,0.9992054404197729,0.99927532304727,True,1.55222924752326e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,0.0015884878355276744,legacy,0.9631024266869734,0.0819823417271658,0.036172896360296525,True
48000,48000,plateau_0.12,0.12,2,0.0,0.07961931281772146,1.0005257929280855,1.0002628619158493,1.0002628619158493,True,1.5480087872056168e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0005257929280855222,legacy,1.0002628619158493,-0.0005257929280855222,0.0,True
48000,48000,plateau_0.12,0.12,2,0.001,0.07961931281772146,1.0005257929280855,1.0002628619158493,1.0002603486006678,True,1.548008787705749e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0005257929280855222,legacy,0.9962867891492603,0.007513592461078291,0.003973559451407538,True
48000,48000,plateau_0.12,0.12,2,0.003,0.07961931281772146,1.0005257929280855,1.0002628619158493,1.0002554635061895,True,1.548008788677855e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0005257929280855222,legacy,0.9885984933922827,0.023592363239405917,0.011656970113906873,True
48000,48000,plateau_0.12,0.12,2,0.01,0.07961931281772146,1.0005257929280855,1.0002628619158493,1.0002397208709453,True,1.5480087918106304e-36,1,1,targeted_x_nc,nan,nan,6.282999316505259,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.0005257929280855222,legacy,0.9640757533299448,0.0798680609635526,0.036163967541000486,True
64000,64000,plateau_0.08,0.08,2,0.0,0.07957156623406464,0.9999257916622845,0.999962895142757,0.9999628951427572,True,1.54695904244578e-36,1,1,targeted_x_nc,nan,nan,6.28299933531108,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,7.420833771554225e-05,legacy,0.9999628951427572,7.420833771554225e-05,0.0,True
