fit_method,n_main_rows,A_inf,A_inf_minus_target,A_alpha,A_tail_quasi_monotone,anc_inf,anc_inf_minus_1,anc_alpha,anc_tail_quasi_monotone,theorem_no_contact_ok,n_shiftfree_rows,astar_inf,astar_inf_minus_1,astar_alpha,astar_tail_quasi_monotone,F1_inf,F1_inf_minus_0,F1_alpha,F1_tail_quasi_monotone,shiftfree_root_choice_summary,theorem_shiftfree_ok
plateau_0.08,3,0.07966004619367964,8.257464773196721e-05,3.27,False,1.0005185280882887,0.0005185280882886723,3.27,False,False,3,1.000518528088289,0.0005185280882888943,3.27,False,-0.00103766362675011,-0.00103766362675011,3.27,False,targeted_x_nc:3,False
plateau_0.10,3,0.07945303246009566,-0.00012443908585201002,3.27,False,0.9992179197046214,-0.0007820802953786288,3.27,False,False,3,0.9992179197046214,-0.0007820802953786288,3.27,False,0.0015637476717284807,0.0015637476717284807,3.27,False,targeted_x_nc:3,False
plateau_0.12,3,0.07856237020102837,-0.0010151013449193058,0.25,False,0.9936206288091052,-0.0063793711908948225,0.25,False,False,3,0.9936206288091041,-0.006379371190895933,0.25,False,0.012756139711389917,0.012756139711389917,0.25,False,targeted_x_nc:3,False
