knot_id,N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,frac,method_name,n_plateau,a_lo,a_hi,a_span,a_span_over_dmin,a_ref,A_ref,A_median,A_std,A_min,A_max,A_median_minus_Areq,rel_dE_median,rel_dE_min,rel_dE_max,rel_dE_thresh,ideal_source,bs_backend
4:1:1,32000,32000,32000,21.04495067250071,0.9999206748964576,0.01,plateau_0.01,7,0.0022080649607485268,0.00852480221781053,0.006316737257062003,0.006317238372650015,0.004338584685638712,0.10940070224784748,0.08188645582712663,0.015296785526955342,0.058914616541241374,0.10940070224784748,0.002308984281178955,0.04570970524424184,0.029575013299301147,0.06166640133650234,0.0001,"ideal.txt (4:1:1, 220 modes, k_max=255)",local_cpp_scan
4:1:1,32000,32000,32000,21.04495067250071,0.9999206748964576,0.02,plateau_0.02,10,0.0022080649607485268,0.016750221124723474,0.014542156163974947,0.014543309813531753,0.0068062134909580045,0.06747552533412743,0.0826695072169551,0.013433513951644096,0.058914616541241374,0.10940070224784748,0.003092035671007423,0.05076312234500059,0.029575013299301147,0.0654303499280571,0.0001,"ideal.txt (4:1:1, 220 modes, k_max=255)",local_cpp_scan
4:1:1,32000,32000,32000,21.04495067250071,0.9999206748964576,0.04,plateau_0.04,13,0.0022080649607485268,0.03291218969760367,0.030704124736855146,0.03070656053794925,0.00852480221781053,0.08188645582712663,0.08188645582712663,0.011820336019669241,0.058914616541241374,0.10940070224784748,0.002308984281178955,0.054095302904419454,0.029575013299301147,0.07961139663115763,0.0001,"ideal.txt (4:1:1, 220 modes, k_max=255)",local_cpp_scan
4:1:1,32000,32000,32000,21.04495067250071,0.9999206748964576,0.06,plateau_0.06,15,0.0022080649607485268,0.05163144337790459,0.049423378417156064,0.04942729924278632,0.010677339602898408,0.0860766036204041,0.08006443506918132,0.011042194710215817,0.058914616541241374,0.10940070224784748,0.0004869635232336439,0.06011532823514663,0.029575013299301147,0.08733224782224804,0.0001,"ideal.txt (4:1:1, 220 modes, k_max=255)",local_cpp_scan
4:1:1,32000,32000,32000,21.04495067250071,0.9999206748964576,0.08,plateau_0.08,16,0.0022080649607485268,0.06466853318683763,0.062460468226089104,0.062465423302260376,0.01337339894612867,0.06916605395697328,0.08097544544815397,0.010710630434485382,0.058914616541241374,0.10940070224784748,0.0013979739022062926,0.060890864785824485,0.029575013299301147,0.10329839360332474,0.0001,"ideal.txt (4:1:1, 220 modes, k_max=255)",local_cpp_scan
4:1:1,32000,32000,32000,21.04495067250071,0.9999206748964576,0.1,plateau_0.10,17,0.0022080649607485268,0.08099752613785721,0.07878946117710868,0.07879571165509441,0.01337339894612867,0.06916605395697328,0.08006443506918132,0.010412030432767767,0.058914616541241374,0.10940070224784748,0.0004869635232336439,0.06166640133650234,0.029575013299301147,0.10778627731941644,0.0001,"ideal.txt (4:1:1, 220 modes, k_max=255)",local_cpp_scan
4:1:1,32000,32000,32000,21.04495067250071,0.9999206748964576,0.12,plateau_0.12,18,0.0022080649607485268,0.10144963736069675,0.09924157239994821,0.0992494453724789,0.016750221124723474,0.08352937765522671,0.07994875224171269,0.010118689589165673,0.058914616541241374,0.10940070224784748,0.00037128069576501666,0.06335583419276286,0.029575013299301147,0.125092147751629,0.0001,"ideal.txt (4:1:1, 220 modes, k_max=255)",local_cpp_scan
4:1:1,32000,32000,32000,21.04495067250071,0.9999206748964576,0.14,plateau_0.14,19,0.0022080649607485268,0.1270659662259304,0.12485790126518186,0.12486780641685498,0.016750221124723474,0.08352937765522671,0.07983306941424408,0.00984880929170663,0.058914616541241374,0.10940070224784748,0.0002555978682964033,0.06504526704902337,0.029575013299301147,0.14284068184027288,0.0001,"ideal.txt (4:1:1, 220 modes, k_max=255)",local_cpp_scan
4:1:1,32000,32000,32000,21.04495067250071,0.9999206748964576,0.16,plateau_0.16,20,0.0022080649607485268,0.1591504927269894,0.15694242776624087,0.1569548782282078,0.020979700737062953,0.0776045843320113,0.07979244971379743,0.009600454858055028,0.058914616541241374,0.10940070224784748,0.00021497816784975254,0.06523780848854024,0.029575013299301147,0.16530903938908145,0.0001,"ideal.txt (4:1:1, 220 modes, k_max=255)",local_cpp_scan
4:1:1,48000,48000,48000,21.044950672500708,0.9999206728769546,0.01,plateau_0.01,8,0.0014850759249129537,0.00812442921770607,0.006639353292793115,0.006639880015372101,0.003921824917180133,0.11017159365635494,0.07653850033555301,0.024974252915120926,0.0468263200950699,0.12018777435766692,-0.0030389712103946614,0.04635092494610395,0.027168951009210136,0.06570751602163619,0.0001,"ideal.txt (4:1:1, 220 modes, k_max=255)",local_cpp_scan
