a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.001253779948588923,0.053007098817924925,-0.026570372728022748,0.02483348564749386,1,1,1,1,1,1,1,1,1
0.0016103633439139408,0.07948298653656397,-9.448500938370741e-05,0.03818554944081017,1,1,1,1,1,1,1,1,1
0.002068361439613312,0.1165749244576718,0.03699745291172413,0.058228916862936825,1,1,1,1,1,1,1,1,1
0.0026566172541417944,0.0851600871166042,0.005582615570656521,0.045167319185213654,1,1,1,1,1,1,1,1,1
0.003412176953136071,0.0671185937284542,-0.012458877817493469,0.0372823939434056,1,1,1,1,1,1,1,1,1
0.004382622879287953,0.07985277366775896,0.0002753021218112883,0.04607358797383605,1,1,1,1,1,1,1,1,1
0.005629070111503176,0.08247613366749702,0.00289866212154935,0.049885628544559704,1,1,1,1,1,1,1,1,1
0.007230015265508419,0.07988152273189589,0.0003040511859482148,0.05085311988506138,1,1,1,1,1,1,1,1,1
0.009286279919069237,0.07514213287552275,-0.004435338670424921,0.050398935209290056,1,1,1,1,1,1,1,1,1
0.011927359980372662,0.07864649284547624,-0.0009309787004714298,0.055548969992790194,0,1,1,1,1,1,1,1,1
0.01531958085920527,0.08372992162008897,0.004152450074141292,0.06261781225008482,0,1,1,1,1,1,1,1,1
0.019676572023308362,0.07689710825740845,-0.0026803632885392253,0.061349427877259895,0,1,1,1,1,1,1,1,1
0.02527272058855312,0.0787016917524454,-0.000875779793502271,0.06689299290389786,0,0,1,1,1,1,1,1,1
0.032460451200060504,0.07939766329914907,-0.00017980824679859897,0.07232240004624314,0,0,1,1,1,1,1,1,1
0.0416924204269784,0.08121896129333898,0.0016414897473913115,0.07974904107450476,0,0,0,1,1,1,1,1,1
0.05355002339143965,0.07841824695304728,-0.0011592245929003958,0.0836717571293888,0,0,0,1,1,1,1,1,1
0.06878000787328141,0.07969237725025784,0.00011490570431016423,0.09279561826580138,0,0,0,0,1,1,1,1,1
0.08834150171080761,0.07905932388132653,-0.0005181476646211464,0.10147490286101904,0,0,0,0,0,1,1,1,1
0.1134664151085724,0.07914910336977671,-0.0004283681761709651,0.11306321629203006,0,0,0,0,0,0,1,1,1
0.14573702176511447,0.0789923623937068,-0.000585109152240873,0.1272236267691754,0,0,0,0,0,0,0,0,1
0.18718560459182793,0.07834803413382287,-0.0012294374121248064,0.14457985751195299,0,0,0,0,0,0,0,0,0
0.24042244134012775,0.07760280726110197,-0.0019746642848457036,0.16740855518238448,0,0,0,0,0,0,0,0,0
0.30880019019620003,0.07621498515600825,-0.003362486389939426,0.1974734172106838,0,0,0,0,0,0,0,0,0
