knot_id,N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,frac,method_name,n_plateau,a_lo,a_hi,a_span,a_span_over_dmin,a_ref,A_ref,A_median,A_std,A_min,A_max,A_median_minus_Areq,rel_dE_median,rel_dE_min,rel_dE_max,rel_dE_thresh,ideal_source,bs_backend
5:1:1,32000,32000,32000,23.601098730541352,0.9999097265452146,0.01,plateau_0.01,7,0.0024700582046996928,0.009255352426393342,0.006785294221693649,0.006785906808945145,0.004781344915209534,0.11187684358015365,0.08084649597609532,0.015626681498574862,0.060242164146328915,0.11187684358015365,0.0012690244301476472,0.04270690950658593,0.027683241439838066,0.057277894778010124,0.0001,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,32000,32000,32000,23.601098730541352,0.9999097265452146,0.02,plateau_0.02,10,0.0024700582046996928,0.017915785214376458,0.015445727009676766,0.015447121474698776,0.007426405600416389,0.06900235142394848,0.07761363199073823,0.013846450943325735,0.060242164146328915,0.11187684358015365,-0.001963839555209443,0.04522509633056049,0.027683241439838066,0.060876304482072645,0.0001,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,32000,32000,32000,23.601098730541352,0.9999097265452146,0.04,plateau_0.04,13,0.0024700582046996928,0.03467997165967986,0.03220991345498017,0.03221282141765793,0.009255352426393342,0.08084649597609532,0.07632404183508444,0.012536696765470976,0.060242164146328915,0.11187684358015365,-0.0032534297108632315,0.04792298997182024,0.027683241439838066,0.06609430971036546,0.0001,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,32000,32000,32000,23.601098730541352,0.9999097265452146,0.06,plateau_0.06,15,0.0024700582046996928,0.05386508196396066,0.05139502375926097,0.05139966378448561,0.011534725295901174,0.0708368453231427,0.07886869744574956,0.011673494398926657,0.060242164146328915,0.11187684358015365,-0.000708774100198109,0.048446261032055536,0.027683241439838066,0.07450824979629361,0.0001,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,32000,32000,32000,23.601098730541352,0.9999097265452146,0.08,plateau_0.08,16,0.0024700582046996928,0.06713076875643137,0.06466071055173167,0.06466654822444894,0.014375453415743115,0.07438076800538115,0.07899720947793926,0.011303870399746209,0.060242164146328915,0.11187684358015365,-0.0005802620680084164,0.050210526192053045,0.027683241439838066,0.08076902213775075,0.0001,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,32000,32000,32000,23.601098730541352,0.9999097265452146,0.1,plateau_0.10,17,0.0024700582046996928,0.08366347825934133,0.08119342005464163,0.0812007503269048,0.014375453415743115,0.07438076800538115,0.07912572151012896,0.010966862336589635,0.060242164146328915,0.11187684358015365,-0.00045175003581870987,0.051974791352050555,0.027683241439838066,0.08803814669163121,0.0001,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,32000,32000,32000,23.601098730541352,0.9999097265452146,0.12,plateau_0.12,18,0.0024700582046996928,0.10426780035616225,0.10179774215146255,0.10180693261499081,0.017915785214376458,0.08893690133692615,0.07903623456970785,0.010659265815470158,0.060242164146328915,0.11187684358015365,-0.0005412369762398256,0.054626343065030336,0.027683241439838066,0.0961302475797905,0.0001,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,32000,32000,32000,23.601098730541352,0.9999097265452146,0.14,plateau_0.14,19,0.0024700582046996928,0.1299464762558881,0.1274764180511884,0.12748792682678647,0.017915785214376458,0.08893690133692615,0.07912572151012896,0.010375434811325569,0.060242164146328915,0.11187684358015365,-0.00045175003581870987,0.057277894778010124,0.027683241439838066,0.10671659305732306,0.0001,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,32000,32000,32000,23.601098730541352,0.9999097265452146,0.16,plateau_0.16,19,0.0024700582046996928,0.1299464762558881,0.1274764180511884,0.12748792682678647,0.017915785214376458,0.08893690133692615,0.07912572151012896,0.010375434811325569,0.060242164146328915,0.11187684358015365,-0.00045175003581870987,0.057277894778010124,0.027683241439838066,0.10671659305732306,0.0001,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,48000,48000,48000,23.60109873054135,0.9999097205817989,0.01,plateau_0.01,8,0.0016612844993595351,0.008776817511976403,0.007115533012616868,0.007116175456796924,0.004300567405248392,0.0790152081173589,0.08133949730764842,0.021915677518166612,0.04780766754872185,0.12270665770403252,0.0017620257617007445,0.04301219873885141,0.025317331705887257,0.061016390701564775,0.0001,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
5:1:1,48000,48000,48000,23.60109873054135,0.9999097205817989,0.02,plateau_0.02,11,0.0016612844993595351,0.017912177250035802,0.016250892750676267,0.016252360004281846,0.005455018094861372,0.09177536131979763,0.0810857195527843,0.018825146963349887,0.04780766754872185,0.12270665770403252,0.0015082480068366322,0.048544499959256485,0.025317331705887257,0.061016390701564775,0.0001,"ideal.txt (5:1:1, 233 modes, k_max=255)",local_cpp_scan
