knot_id,N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,frac,method_name,n_plateau,a_lo,a_hi,a_span,a_span_over_dmin,a_ref,A_ref,A_median,A_std,A_min,A_max,A_median_minus_Areq,rel_dE_median,rel_dE_min,rel_dE_max,rel_dE_thresh,ideal_source,bs_backend
10:1:1,32000,32000,32000,42.59480007188709,0.9996070075542902,0.01,plateau_0.01,5,0.004401106681680812,0.009580745580814917,0.005179638899134105,0.005181675258366765,0.006493526267846187,0.081836456537089,0.06821365818609913,0.015197190924619642,0.058453335779490544,0.10229640814978909,-0.01136381335984854,0.04096478481719301,0.0355816462917204,0.05532859164652834,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,32000,32000,32000,42.59480007188709,0.9996070075542902,0.02,plateau_0.02,8,0.004401106681680812,0.017170279560385176,0.012769172878704365,0.01277419304006915,0.009580745580814917,0.058453335779490544,0.07997351792391055,0.014714310643996606,0.058453335779490544,0.10229640814978909,0.00039604637796288034,0.050521012203370144,0.0355816462917204,0.06952466216961795,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,32000,32000,32000,42.59480007188709,0.9996070075542902,0.04,plateau_0.04,12,0.004401106681680812,0.037377889680395515,0.032976782998714704,0.03298974772035468,0.014135722579397561,0.07811057931073212,0.07750836573038541,0.013016707391060419,0.058453335779490544,0.10229640814978909,-0.0020691058155622583,0.05549798529763102,0.0355816462917204,0.0778597180467693,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,32000,32000,32000,42.59480007188709,0.9996070075542902,0.06,plateau_0.06,14,0.004401106681680812,0.05514847197105682,0.05074736528937601,0.05076731646123424,0.017170279560385176,0.09478903495255189,0.07855482539422126,0.012113856071002783,0.058453335779490544,0.10229640814978909,-0.0010226461517264113,0.05814515998665451,0.0355816462917204,0.08976366717171086,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,32000,32000,32000,42.59480007188709,0.9996070075542902,0.08,plateau_0.08,15,0.004401106681680812,0.06698735602318728,0.06258624934150647,0.06261085493451517,0.017170279560385176,0.09478903495255189,0.0789990714777104,0.011708225114880025,0.058453335779490544,0.10229640814978909,-0.0005784000682372697,0.06062294102457533,0.0355816462917204,0.10124465112245519,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,32000,32000,32000,42.59480007188709,0.9996070075542902,0.1,plateau_0.10,17,0.004401106681680812,0.0988351765615479,0.09443406987986709,0.09447119634636839,0.020856273779132534,0.07690615215003872,0.0789990714777104,0.01102046371621446,0.058453335779490544,0.10229640814978909,-0.0005784000682372697,0.06280993951066641,0.0355816462917204,0.11999980432866254,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,32000,32000,32000,42.59480007188709,0.9996070075542902,0.12,plateau_0.12,17,0.004401106681680812,0.0988351765615479,0.09443406987986709,0.09447119634636839,0.020856273779132534,0.07690615215003872,0.0789990714777104,0.01102046371621446,0.058453335779490544,0.10229640814978909,-0.0005784000682372697,0.06280993951066641,0.0355816462917204,0.11999980432866254,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,32000,32000,32000,42.59480007188709,0.9996070075542902,0.14,plateau_0.14,18,0.004401106681680812,0.12005241348151378,0.11565130679983297,0.11569677475830598,0.025333551176051638,0.06633837124539525,0.07941116478118879,0.010714411219586478,0.058453335779490544,0.10229640814978909,-0.00016630676475888617,0.06616730084014218,0.0355816462917204,0.1437529367302992,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,32000,32000,32000,42.59480007188709,0.9996070075542902,0.16,plateau_0.16,19,0.004401106681680812,0.14582441681339195,0.14142331013171114,0.14147891027467635,0.025333551176051638,0.06633837124539525,0.0789990714777104,0.0104382157262051,0.058453335779490544,0.10229640814978909,-0.0005784000682372697,0.06952466216961795,0.0355816462917204,0.16109946144273518,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,48000,48000,48000,42.594800071887086,0.9996069147353489,0.01,plateau_0.01,6,0.002960048452537095,0.008548231186526867,0.005588182733989772,0.005590380230082014,0.005593005977510791,0.11132390270858054,0.07711888817064713,0.019558240242311307,0.05169834747102773,0.11132390270858054,-0.002458583375300541,0.04678183200195649,0.03275500412362859,0.0663230211804958,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,48000,48000,48000,42.594800071887086,0.9996069147353489,0.02,plateau_0.02,10,0.002960048452537095,0.01996816747173164,0.017008119019194544,0.017014807289220814,0.008548231186526867,0.07920216992205667,0.07929176245784286,0.015898906955710387,0.05169834747102773,0.11132390270858054,-0.0002857090881048102,0.05416725061788216,0.03275500412362859,0.06696594060678758,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,48000,48000,48000,42.594800071887086,0.9996069147353489,0.04,plateau_0.04,13,0.002960048452537095,0.03772981483921572,0.03476976638667862,0.034783439244099365,0.010567974263279198,0.094227270916321,0.07920216992205667,0.014382645095003298,0.05169834747102773,0.11132390270858054,-0.00037530162389100286,0.06303092569498739,0.03275500412362859,0.0841937509713402,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,48000,48000,48000,42.594800071887086,0.9996069147353489,0.06,plateau_0.06,15,0.002960048452537095,0.057665445230582285,0.05470539677804519,0.0547269091196,0.013064934439929182,0.07525286307547868,0.07920216992205667,0.013398590873867286,0.05169834747102773,0.11132390270858054,-0.00037530162389100286,0.06426179306404756,0.03275500412362859,0.10143233122401392,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,48000,48000,48000,42.594800071887086,0.9996069147353489,0.08,plateau_0.08,16,0.002960048452537095,0.07129041409617409,0.068330365643637,0.06835723586578811,0.01615186673123885,0.08140723633911884,0.07901337116858859,0.012975587210567434,0.05169834747102773,0.11132390270858054,-0.0005641003773590864,0.06493329472239928,0.03275500412362859,0.11072681071391015,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,48000,48000,48000,42.594800071887086,0.9996069147353489,0.1,plateau_0.10,17,0.002960048452537095,0.08813463802597367,0.08517458957343657,0.085208083615535,0.01615186673123885,0.08140723633911884,0.07882457241512052,0.012590539934662312,0.05169834747102773,0.11132390270858054,-0.000752899130827156,0.06560479638075102,0.03275500412362859,0.1244182884722877,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,48000,48000,48000,42.594800071887086,0.9996069147353489,0.12,plateau_0.12,18,0.002960048452537095,0.10895875018330503,0.10599870173076793,0.1060403846434292,0.01996816747173164,0.07938135499362906,0.07881280560228683,0.012237701620117218,0.05169834747102773,0.11132390270858054,-0.0007646659436608416,0.06596390878062341,0.03275500412362859,0.14216452204132524,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,48000,48000,48000,42.594800071887086,0.9996069147353489,0.14,plateau_0.14,19,0.002960048452537095,0.13470310320000564,0.13174305474746856,0.13179486136542803,0.01996816747173164,0.07938135499362906,0.07882457241512052,0.011912709401199812,0.05169834747102773,0.11132390270858054,-0.000752899130827156,0.0663230211804958,0.03275500412362859,0.16586932801798412,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
