a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.001388490131836454,0.05399464024683256,-0.025582831299115115,0.025992496247680307,1,1,1,1,1,1,1,1,1
0.0017753201472242746,0.08094900445117748,0.0013715329052298025,0.040007972893930904,1,1,1,1,1,1,1,1,1
0.002269920075680923,0.11872505589102053,0.03914758434507286,0.06112372200714381,1,1,1,1,1,1,1,1,1
0.002902314356109412,0.08673076179251782,0.007153290246570146,0.04755894411473367,1,1,1,1,1,1,1,1,1
0.003710892163968356,0.06835647867570126,-0.011220992870246416,0.03935506350476372,1,1,1,1,1,1,1,1,1
0.004744737806783123,0.08132545066288184,0.0017479791169341674,0.04873988676102814,1,1,1,1,1,1,1,1,1
0.006066610362248481,0.06495071309504888,-0.014626758450898794,0.04092066415608027,1,1,1,1,1,1,1,1,1
0.007756753436349139,0.08568338381956098,0.006105912273613304,0.05628605695453148,1,1,1,1,1,1,1,1,1
0.009917766310941102,0.07968137142861306,0.00010389988266538974,0.05546520788499297,1,1,1,1,1,1,1,1,1
0.01268083218134805,0.08266583934663771,0.0030883678006900367,0.060921693117175074,0,1,1,1,1,1,1,1,1
0.016213681565991,0.07314947309276149,-0.006427998453186187,0.057405734598885504,0,1,1,1,1,1,1,1,1
0.020730774302811596,0.08296550919415616,0.0033880376482084834,0.06907435946841675,0,0,1,1,1,1,1,1,1
0.026506318225440362,0.0794599283597125,-0.00011754318623517779,0.07106445999773832,0,0,1,1,1,1,1,1,1
0.033890914811272835,0.07788029284844686,-0.0016971786975008146,0.0749801471189995,0,0,1,1,1,1,1,1,1
0.04333284226711459,0.07936373119366626,-0.0002137403522814163,0.08260184275933469,0,0,0,1,1,1,1,1,1
0.05540526803136216,0.08093830899867134,0.0013608374527236677,0.0918256310950187,0,0,0,1,1,1,1,1,1
0.07084104261392335,0.07810125232982568,-0.0014762192161219961,0.09756601165586241,0,0,0,0,1,1,1,1,1
0.09057718691635974,0.0799163272644274,0.00033885571847973306,0.11062687059978642,0,0,0,0,0,1,1,1,1
0.11581177361255664,0.07922202005081574,-0.0003554514951319282,0.12330679756757805,0,0,0,0,0,0,1,1,1
0.1480766555454106,0.0784739800933561,-0.0011034914525915734,0.13932182265322565,0,0,0,0,0,0,0,0,1
0.18933045608013066,0.07855995961851821,-0.0010175119274294653,0.16205182541775845,0,0,0,0,0,0,0,0,0
0.24207746634659355,0.07737691785349357,-0.002200553692454102,0.19047893019367398,0,0,0,0,0,0,0,0,0
0.30951966696781275,0.07654326872446611,-0.003034202821481563,0.2327632242233808,0,0,0,0,0,0,0,0,0
