a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.0005896537439711051,0.04673267907058997,-0.0328447924753577,0.022861489283805405,1,1,1,1,1,1,1,1,1
0.0007831805008834253,0.1261675671505854,0.04659009560463774,0.0631648455640608,1,1,1,1,1,1,1,1,1
0.001040223526493999,0.08678189445505799,0.007204422909110317,0.046376039504920474,1,1,1,1,1,1,1,1,1
0.0013816291185123298,0.0661989779839519,-0.013378493561995775,0.03709698896472402,1,1,1,1,1,1,1,1,1
0.0018350854143387516,0.07688987745446198,-0.0026875940914856955,0.04474803820573169,1,1,1,1,1,1,1,1,1
0.0024373679106769464,0.07780823672522759,-0.0017692348207200836,0.04740372464209589,1,1,1,1,1,1,1,1,1
0.0032373219718158865,0.0741944640493842,-0.005383007496563466,0.047451453079302854,1,1,1,1,1,1,1,1,1
0.004299824209259877,0.08867953327565119,0.009102061729703514,0.059540749052937166,1,1,1,1,1,1,1,1,1
0.005711044002264231,0.0746473173722094,-0.004930154173738266,0.053292380176767795,1,1,1,1,1,1,1,1,1
0.007585431870809528,0.08156089960943341,0.00198342806348574,0.06150593814657244,1,1,1,1,1,1,1,1,1
0.010075001461007968,0.07997037464917008,0.00039290310322240285,0.06425880448392633,0,1,1,1,1,1,1,1,1
0.013381657915870235,0.07807947185891705,-0.0014979996870306267,0.06704781483984013,0,1,1,1,1,1,1,1,1
0.01777357246749792,0.08025604036702169,0.0006785688210740187,0.07386966065317524,0,1,1,1,1,1,1,1,1
0.023606931237029498,0.07859042096128964,-0.0009870505846580335,0.07810626641677741,0,0,1,1,1,1,1,1,1
0.03135482207918166,0.07911897363391994,-0.00045849791202773327,0.08529352146344486,0,0,1,1,1,1,1,1,1
0.04164560220665285,0.08003902972021429,0.00046155817426661583,0.09433122203748211,0,0,0,1,1,1,1,1,1
0.055313858224898406,0.07919311433939294,-0.0003843572065547335,0.10305561790905216,0,0,0,1,1,1,1,1,1
0.07346809145757506,0.07954263636134748,-3.483518460019319e-05,0.11540342982805159,0,0,0,0,1,1,1,1,1
0.0975806178710747,0.07924119993531903,-0.00033627161062864397,0.12996443629924848,0,0,0,0,0,1,1,1,1
0.1296069735199161,0.07904581227141554,-0.0005316592745321369,0.1490099762265759,0,0,0,0,0,0,0,1,1
0.17214450934493986,0.07864269456219132,-0.0009347769837563524,0.17420892283387407,0,0,0,0,0,0,0,0,0
0.2286430374292816,0.07776421815707639,-0.0018132533888712832,0.20860352072581023,0,0,0,0,0,0,0,0,0
0.30368461221226034,0.07654312677042704,-0.003034344775520628,0.2594501399352714,0,0,0,0,0,0,0,0,0
