N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,a_K,A_spread,A_ratio,a_fit_ref_dimless,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,uses_local_sst_core,ideal_source,notes,bs_backend,t_geometry_s,t_scan_s,t_fit_s,t_total_block_s,contact_model,root_selection_mode,closure_x_from_A,closure_x_minus_1,beta_dimless,F_at_x1,contact_force_at_x1,continuation_prev_a_star_over_rc,continuation_jump,theorem_candidate_no_contact,theorem_candidate_full_model
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092030434111575,-0.2548353032223342,0.022937675935839296,1.016874534577198,0.04234951772239723,1.4208082926849561e-15,1.008401968286494,0.001,2,1,1,continuation,1.4184737443796176e-15,1.0067450500954307,1.5233344049750513e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15,local_cpp_scan,0.6968859999997221,0.06998810000004596,0.0006749999993189704,0.7898275000006834,legacy,continuation,1.008401970732504,0.008401970732504038,6.283001670797554,-0.008835159432942245,0.008039375144255652,1.0067450500954307,0.0,False,True
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092030434111575,-0.2548353032223342,0.022937675935839296,1.016874534577198,0.04234951772239723,1.4208082926849561e-15,1.008401968286494,0.003,2,1,1,continuation,1.400365775724919e-15,0.9938931324038741,1.5274895698737477e-36,-0.01285191769155658,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15,local_cpp_scan,0.6968859999997221,0.06998810000004596,0.0006749999993189704,0.7920723000006546,legacy,continuation,1.008401970732504,0.008401970732504038,6.283001670797554,0.007243590855569058,0.024118125432766955,1.0067450500954307,0.01285191769155658,False,True
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092030434111575,-0.2548353032223342,0.022937675935839296,1.016874534577198,0.04234951772239723,1.4208082926849561e-15,1.008401968286494,0.01,2,1,1,continuation,1.3648403761850172e-15,0.9686793980776875,1.5413366870896432e-36,-0.038065652017743146,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15,local_cpp_scan,0.6968859999997221,0.06998810000004596,0.0006749999993189704,0.7944936000003509,legacy,continuation,1.008401970732504,0.008401970732504038,6.283001670797554,0.06351921686535864,0.08039375144255653,0.9938931324038741,0.025213734326186565,False,False
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214577139635633,-0.2610711841396807,0.02155358556261211,1.0322742077690383,0.04898962511035326,1.4315263142920913e-15,1.0160089580122844,0.0,2,1,1,closest_to_a_nc,1.4368158650926508e-15,1.0197631544553216,1.5157794370742587e-36,0.0,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17; no-contact case,local_cpp_scan,0.6968859999997221,0.06998810000004596,0.0006749999993189704,0.7963804999999411,legacy,continuation,1.0160089604767462,0.01600896047674616,6.283001670797554,-0.03227420776903833,0.0,nan,nan,False,False
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214577139635633,-0.2610711841396807,0.02155358556261211,1.0322742077690383,0.04898962511035326,1.4315263142920913e-15,1.0160089580122844,0.001,2,1,1,continuation,1.4184737443796176e-15,1.0067450500954307,1.5179499340469995e-36,-0.013018104359890925,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17,local_cpp_scan,0.6968859999997221,0.06998810000004596,0.0006749999993189704,0.7999916000007943,legacy,continuation,1.0160089604767462,0.01600896047674616,6.283001670797554,-0.024234832624782682,0.008039375144255652,1.0197631544553216,0.013018104359890925,False,False
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214577139635633,-0.2610711841396807,0.02155358556261211,1.0322742077690383,0.04898962511035326,1.4315263142920913e-15,1.0160089580122844,0.003,2,1,1,continuation,1.4184737443796176e-15,1.0067450500954307,1.5221818951026676e-36,-0.013018104359890925,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17,local_cpp_scan,0.6968859999997221,0.06998810000004596,0.0006749999993189704,0.8024045000001934,legacy,continuation,1.0160089604767462,0.01600896047674616,6.283001670797554,-0.008156082336271377,0.024118125432766955,1.0067450500954307,0.0,False,True
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214577139635633,-0.2610711841396807,0.02155358556261211,1.0322742077690383,0.04898962511035326,1.4315263142920913e-15,1.0160089580122844,0.01,2,1,1,continuation,1.3824889699874752e-15,0.9812052798729409,1.5363239987379483e-36,-0.03855787458238069,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17,local_cpp_scan,0.6968859999997221,0.06998810000004596,0.0006749999993189704,0.8047982000007323,legacy,continuation,1.0160089604767462,0.01600896047674616,6.283001670797554,0.0481195436735182,0.08039375144255653,1.0067450500954307,0.025539770222489766,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,global,,0,0.07917596219014739,-0.24371799660270912,nan,0.994954484629881,0.09822334332417008,1.405411181360987e-15,0.9974740496890626,0.0,2,1,1,closest_to_a_nc,1.4003661301736405e-15,0.9938933839696836,1.5501496079126093e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled; no-contact case,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.36352980000083335,legacy,continuation,0.9974740521085654,-0.0025259478914345657,6.2830032610977185,0.005045515370118991,0.0,nan,nan,True,True
8000,2000,2000,16.372460430715797,0.9999710288917598,global,,0,0.07917596219014739,-0.24371799660270912,nan,0.994954484629881,0.09822334332417008,1.405411181360987e-15,0.9974740496890626,0.001,2,1,1,continuation,1.4003661301736405e-15,0.9938933839696836,1.5521872998763602e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.36599370000112685,legacy,continuation,0.9974740521085654,-0.0025259478914345657,6.2830032610977185,0.013084883594055713,0.008039368223936721,0.9938933839696836,0.0,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,global,,0,0.07917596219014739,-0.24371799660270912,nan,0.994954484629881,0.09822334332417008,1.405411181360987e-15,0.9974740496890626,0.003,2,1,1,continuation,1.382489319911371e-15,0.9812055282273087,1.5562295884302496e-36,-0.012687855742374965,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.368598999999449,legacy,continuation,0.9974740521085654,-0.0025259478914345657,6.2830032610977185,0.02916362004192916,0.024118104671810168,0.9938933839696836,0.012687855742374965,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,global,,0,0.07917596219014739,-0.24371799660270912,nan,0.994954484629881,0.09822334332417008,1.405411181360987e-15,0.9974740496890626,0.01,2,1,1,continuation,1.3474174220537794e-15,0.9563136613841721,1.5696626142699285e-36,-0.037579722585511566,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.37106370000037714,legacy,continuation,0.9974740521085654,-0.0025259478914345657,6.2830032610977185,0.08543919760948622,0.08039368223936723,0.9812055282273087,0.0248918668431366,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.08,0.08,8,0.09207768236188925,-0.31702613965602977,0.037493200338664094,1.157082281870743,0.05203486027285875,1.5155976359497414e-15,1.0756775893628332,0.0,2,1,1,closest_to_a_nc,1.5125873975724175e-15,1.0735411080934505,1.4169946663838537e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.37294110000038927,legacy,continuation,1.075677591972029,0.07567759197202895,6.2830032610977185,-0.1570822818707429,0.0,nan,nan,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.08,0.08,8,0.09207768236188925,-0.31702613965602977,0.037493200338664094,1.157082281870743,0.05203486027285875,1.5155976359497414e-15,1.0756775893628332,0.001,2,1,1,continuation,1.5125873975724175e-15,1.0735411080934505,1.4195586894625104e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.3753240000005462,legacy,continuation,1.075677591972029,0.07567759197202895,6.2830032610977185,-0.1490429136468062,0.008039368223936721,1.0735411080934505,0.0,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.08,0.08,8,0.09207768236188925,-0.31702613965602977,0.037493200338664094,1.157082281870743,0.05203486027285875,1.5155976359497414e-15,1.0756775893628332,0.003,2,1,1,continuation,1.4932779917471357e-15,1.059836484506365,1.4245806857539265e-36,-0.013704623587085463,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.3782212999994954,legacy,continuation,1.075677591972029,0.07567759197202895,6.2830032610977185,-0.13296417719893275,0.024118104671810168,1.0735411080934505,0.013704623587085463,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.08,0.08,8,0.09207768236188925,-0.31702613965602977,0.037493200338664094,1.157082281870743,0.05203486027285875,1.5155976359497414e-15,1.0756775893628332,0.01,2,1,1,continuation,1.4553955340346156e-15,1.032949855875668,1.4412250892245441e-36,-0.04059125221778248,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.38087670000095386,legacy,continuation,1.075677591972029,0.07567759197202895,6.2830032610977185,-0.07668859963137568,0.08039368223936723,1.059836484506365,0.026886628630697018,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.12,0.12,12,0.09017285877214817,-0.30424756383578233,0.03439995793354612,1.1331455626870826,0.06555850698265145,1.4998390222457646e-15,1.0644930987046834,0.0,2,1,1,closest_to_a_nc,1.4932779917471357e-15,1.059836484506365,1.4558410579825443e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.38283030000093277,legacy,continuation,1.0644931012867498,0.06449310128674979,6.2830032610977185,-0.13314556268708255,0.0,nan,nan,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.12,0.12,12,0.09017285877214817,-0.30424756383578233,0.03439995793354612,1.1331455626870826,0.06555850698265145,1.4998390222457646e-15,1.0644930987046834,0.001,2,1,1,continuation,1.4932779917471357e-15,1.059836484506365,1.4583072395616711e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.38529969999945024,legacy,continuation,1.0644931012867498,0.06449310128674979,6.2830032610977185,-0.12510619446314583,0.008039368223936721,1.059836484506365,0.0,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.12,0.12,12,0.09017285877214817,-0.30424756383578233,0.03439995793354612,1.1331455626870826,0.06555850698265145,1.4998390222457646e-15,1.0644930987046834,0.003,2,1,1,continuation,1.474215086159734e-15,1.0463068115627558,1.4631944951945987e-36,-0.013529672943609183,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.38769739999952435,legacy,continuation,1.0644931012867498,0.06449310128674979,6.2830032610977185,-0.10902745801527239,0.024118104671810168,1.059836484506365,0.013529672943609183,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.12,0.12,12,0.09017285877214817,-0.30424756383578233,0.03439995793354612,1.1331455626870826,0.06555850698265145,1.4998390222457646e-15,1.0644930987046834,0.01,2,1,1,continuation,1.43681622876731e-15,1.019763412569132,1.4793391151444533e-36,-0.040073071937233085,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.39008300000023155,legacy,continuation,1.0644931012867498,0.06449310128674979,6.2830032610977185,-0.052751880447715324,0.08039368223936723,1.0463068115627558,0.0265433989936239,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.16,0.16,14,0.09017285877214817,-0.30320167625586936,0.03479350605565306,1.1331455626870826,0.07358620150174203,1.4998390222457646e-15,1.0644930987046834,0.0,2,1,1,closest_to_a_nc,1.4932779917471357e-15,1.059836484506365,1.4657917678787335e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=14; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.3919807000002038,legacy,continuation,1.0644931012867498,0.06449310128674979,6.2830032610977185,-0.13314556268708255,0.0,nan,nan,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.16,0.16,14,0.09017285877214817,-0.30320167625586936,0.03479350605565306,1.1331455626870826,0.07358620150174203,1.4998390222457646e-15,1.0644930987046834,0.001,2,1,1,continuation,1.4932779917471357e-15,1.059836484506365,1.4682579494578602e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=14; Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.39637690000017756,legacy,continuation,1.0644931012867498,0.06449310128674979,6.2830032610977185,-0.12510619446314583,0.008039368223936721,1.059836484506365,0.0,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.16,0.16,14,0.09017285877214817,-0.30320167625586936,0.03479350605565306,1.1331455626870826,0.07358620150174203,1.4998390222457646e-15,1.0644930987046834,0.003,2,1,1,continuation,1.474215086159734e-15,1.0463068115627558,1.4731452050907879e-36,-0.013529672943609183,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=14; Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.3989192000008188,legacy,continuation,1.0644931012867498,0.06449310128674979,6.2830032610977185,-0.10902745801527239,0.024118104671810168,1.059836484506365,0.013529672943609183,False,False
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.16,0.16,14,0.09017285877214817,-0.30320167625586936,0.03479350605565306,1.1331455626870826,0.07358620150174203,1.4998390222457646e-15,1.0644930987046834,0.01,2,1,1,continuation,1.43681622876731e-15,1.019763412569132,1.4892898250406424e-36,-0.040073071937233085,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=14; Biot-Savart downsampled,local_cpp_scan,0.3453607999999804,0.015747499999633874,0.00034840000080293976,0.40136270000039076,legacy,continuation,1.0644931012867498,0.06449310128674979,6.2830032610977185,-0.052751880447715324,0.08039368223936723,1.0463068115627558,0.0265433989936239,False,False
8000,4000,4000,16.372460430715797,0.9999707757876269,global,,0,0.07832881058152316,-0.23942201780169964,nan,0.9843088635493584,0.07050878546263456,1.3978722883025084e-15,0.9921234090445706,0.0,2,1,1,closest_to_a_nc,1.400365775724919e-15,0.9938931324038741,1.5536273220902258e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled; no-contact case,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8027492000001075,legacy,continuation,0.9921234114510948,-0.007876588548905161,6.283001670797554,0.015691136450641574,0.0,nan,nan,True,False
8000,4000,4000,16.372460430715797,0.9999707757876269,global,,0,0.07832881058152316,-0.23942201780169964,nan,0.9843088635493584,0.07050878546263456,1.3978722883025084e-15,0.9921234090445706,0.001,2,1,1,continuation,1.400365775724919e-15,0.9938931324038741,1.5556650140539767e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8050409999996191,legacy,continuation,0.9921234114510948,-0.007876588548905161,6.283001670797554,0.023730511594897225,0.008039375144255652,0.9938931324038741,0.0,False,False
8000,4000,4000,16.372460430715797,0.9999707757876269,global,,0,0.07832881058152316,-0.23942201780169964,nan,0.9843088635493584,0.07050878546263456,1.3978722883025084e-15,0.9921234090445706,0.003,2,1,1,continuation,1.3824889699874752e-15,0.9812052798729409,1.5596037537267844e-36,-0.012687852530933186,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8074827000000369,legacy,continuation,0.9921234114510948,-0.007876588548905161,6.283001670797554,0.039809261883408525,0.024118125432766955,0.9938931324038741,0.012687852530933186,False,False
8000,4000,4000,16.372460430715797,0.9999707757876269,global,,0,0.07832881058152316,-0.23942201780169964,nan,0.9843088635493584,0.07050878546263456,1.3978722883025084e-15,0.9921234090445706,0.01,2,1,1,continuation,1.3474170810069776e-15,0.9563134193302173,1.57282968144191e-36,-0.03757971307365682,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8109702999990986,legacy,continuation,0.9921234114510948,-0.007876588548905161,6.283001670797554,0.0960848878931981,0.08039375144255653,0.9812052798729409,0.02489186054272363,False,False
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08513055858540719,-0.280310615675211,0.024417844929246996,1.0697821497916429,0.036609417754874994,1.4573016983029156e-15,1.034302733536875,0.0,2,1,1,closest_to_a_nc,1.4553951656573154e-15,1.0329495944242137,1.4635977045638553e-36,0.0,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8129692000002251,legacy,continuation,1.0343027360457107,0.03430273604571066,6.283001670797554,-0.06978214979164288,0.0,nan,nan,False,False
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08513055858540719,-0.280310615675211,0.024417844929246996,1.0697821497916429,0.036609417754874994,1.4573016983029156e-15,1.034302733536875,0.001,2,1,1,continuation,1.4553951656573154e-15,1.0329495944242137,1.4658809836524658e-36,0.0,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8155114999990474,legacy,continuation,1.0343027360457107,0.03430273604571066,6.283001670797554,-0.06174277464738723,0.008039375144255652,1.0329495944242137,0.0,False,False
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08513055858540719,-0.280310615675211,0.024417844929246996,1.0697821497916429,0.036609417754874994,1.4573016983029156e-15,1.034302733536875,0.003,2,1,1,continuation,1.4368158650926508e-15,1.0197631544553216,1.4703504697792671e-36,-0.013186439968892127,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8178523999995377,legacy,continuation,1.0343027360457107,0.03430273604571066,6.283001670797554,-0.045664024358875926,0.024118125432766955,1.0329495944242137,0.013186439968892127,False,False
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08513055858540719,-0.280310615675211,0.024417844929246996,1.0697821497916429,0.036609417754874994,1.4573016983029156e-15,1.034302733536875,0.01,2,1,1,continuation,1.400365775724919e-15,0.9938931324038741,1.4852261377175554e-36,-0.03905646202033963,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8201611999993474,legacy,continuation,1.0343027360457107,0.03430273604571066,6.283001670797554,0.010611601650913655,0.08039375144255653,1.0197631544553216,0.025870022051447505,False,False
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092030434111575,-0.2548353032223342,0.022937675935839296,1.016874534577198,0.04234951772239723,1.4208082926849561e-15,1.008401968286494,0.0,2,1,1,closest_to_a_nc,1.4184737443796176e-15,1.0067450500954307,1.5212184244472172e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8221558000004734,legacy,continuation,1.008401970732504,0.008401970732504038,6.283001670797554,-0.016874534577197897,0.0,nan,nan,True,False
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092030434111575,-0.2548353032223342,0.022937675935839296,1.016874534577198,0.04234951772239723,1.4208082926849561e-15,1.008401968286494,0.001,2,1,1,continuation,1.4184737443796176e-15,1.0067450500954307,1.5233344049750513e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15; Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8246655999992072,legacy,continuation,1.008401970732504,0.008401970732504038,6.283001670797554,-0.008835159432942245,0.008039375144255652,1.0067450500954307,0.0,False,True
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092030434111575,-0.2548353032223342,0.022937675935839296,1.016874534577198,0.04234951772239723,1.4208082926849561e-15,1.008401968286494,0.003,2,1,1,continuation,1.400365775724919e-15,0.9938931324038741,1.5274895698737477e-36,-0.01285191769155658,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15; Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8279791000004479,legacy,continuation,1.008401970732504,0.008401970732504038,6.283001670797554,0.007243590855569058,0.024118125432766955,1.0067450500954307,0.01285191769155658,False,True
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092030434111575,-0.2548353032223342,0.022937675935839296,1.016874534577198,0.04234951772239723,1.4208082926849561e-15,1.008401968286494,0.01,2,1,1,continuation,1.3648403761850172e-15,0.9686793980776875,1.5413366870896432e-36,-0.038065652017743146,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15; Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8303918000001431,legacy,continuation,1.008401970732504,0.008401970732504038,6.283001670797554,0.06351921686535864,0.08039375144255653,0.9938931324038741,0.025213734326186565,False,False
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214577139635633,-0.2610711841396807,0.02155358556261211,1.0322742077690383,0.04898962511035326,1.4315263142920913e-15,1.0160089580122844,0.0,2,1,1,closest_to_a_nc,1.4368158650926508e-15,1.0197631544553216,1.5157794370742587e-36,0.0,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8324369999991177,legacy,continuation,1.0160089604767462,0.01600896047674616,6.283001670797554,-0.03227420776903833,0.0,nan,nan,False,False
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214577139635633,-0.2610711841396807,0.02155358556261211,1.0322742077690383,0.04898962511035326,1.4315263142920913e-15,1.0160089580122844,0.001,2,1,1,continuation,1.4184737443796176e-15,1.0067450500954307,1.5179499340469995e-36,-0.013018104359890925,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17; Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8347601999994367,legacy,continuation,1.0160089604767462,0.01600896047674616,6.283001670797554,-0.024234832624782682,0.008039375144255652,1.0197631544553216,0.013018104359890925,False,False
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214577139635633,-0.2610711841396807,0.02155358556261211,1.0322742077690383,0.04898962511035326,1.4315263142920913e-15,1.0160089580122844,0.003,2,1,1,continuation,1.4184737443796176e-15,1.0067450500954307,1.5221818951026676e-36,-0.013018104359890925,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17; Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8371334999992541,legacy,continuation,1.0160089604767462,0.01600896047674616,6.283001670797554,-0.008156082336271377,0.024118125432766955,1.0067450500954307,0.0,False,True
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214577139635633,-0.2610711841396807,0.02155358556261211,1.0322742077690383,0.04898962511035326,1.4315263142920913e-15,1.0160089580122844,0.01,2,1,1,continuation,1.3824889699874752e-15,0.9812052798729409,1.5363239987379483e-36,-0.03855787458238069,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17; Biot-Savart downsampled,local_cpp_scan,0.7338717999991786,0.06638310000016645,0.0005059999984950991,0.8396042000003945,legacy,continuation,1.0160089604767462,0.01600896047674616,6.283001670797554,0.0481195436735182,0.08039375144255653,1.0067450500954307,0.025539770222489766,False,False
8000,8000,8000,16.372460430715797,0.999970500350311,global,,0,0.07853446470140321,-0.2403542072574678,nan,0.986893189438141,0.05061421296841194,1.3997061585295131e-15,0.9934249768605911,0.0,2,1,1,closest_to_a_nc,1.400365390000656e-15,0.9938928586406169,1.5538362910447417e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",no-contact case,local_cpp_scan,2.4845069000002695,0.273499200000515,0.00034950000008393545,2.7604699000003166,legacy,continuation,0.9934249792702723,-0.00657502072972771,6.282999940173861,0.013106810561859028,0.0,nan,nan,True,False
8000,8000,8000,16.372460430715797,0.999970500350311,global,,0,0.07853446470140321,-0.2403542072574678,nan,0.986893189438141,0.05061421296841194,1.3997061585295131e-15,0.9934249768605911,0.001,2,1,1,continuation,1.400365390000656e-15,0.9938928586406169,1.5558739830084926e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",,local_cpp_scan,2.4845069000002695,0.273499200000515,0.00034950000008393545,2.762960199999725,legacy,continuation,0.9934249792702723,-0.00657502072972771,6.282999940173861,0.02114619323707268,0.008039382675213652,0.9938928586406169,0.0,False,False
8000,8000,8000,16.372460430715797,0.999970500350311,global,,0,0.07853446470140321,-0.2403542072574678,nan,0.986893189438141,0.05061421296841194,1.3997061585295131e-15,0.9934249768605911,0.003,2,1,1,continuation,1.3824885891872953e-15,0.9812050096044939,1.559837866550039e-36,-0.012687849036123078,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",,local_cpp_scan,2.4845069000002695,0.273499200000515,0.00034950000008393545,2.765261599999576,legacy,continuation,0.9934249792702723,-0.00657502072972771,6.282999940173861,0.03722495858749998,0.024118148025640954,0.9938928586406169,0.012687849036123078,False,False
