knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_spread,A_ratio,a_K,a_fit_ref,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,uses_local_sst_core,ideal_source,notes,bs_backend,t_geometry_s,t_scan_s,t_fit_s,t_total_block_s,contact_model,root_selection_mode,closure_x_from_A,closure_x_minus_1,beta_dimless,F_at_x1,contact_force_at_x1,continuation_prev_a_star_over_rc,continuation_jump,theorem_candidate_no_contact,theorem_candidate_full_model,root_solver_space,F_at_root,root_xtol,root_rtol
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,global,,0,0.07977886378659674,nan,1.0025307695348524,-0.3070237702380103,0.03177065156660491,1.4107519327954637e-15,1.001264585179588,0.0,2,1,1,closest_to_a_nc,1.4107519327954637e-15,1.001264585179588,1.9455122426527547e-36,0.0012645851795880514,True,stable,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.63987630000338,legacy,continuation,1.001264585179588,0.0012645851795880514,6.282293661047037,-0.0025307695348524284,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,global,,0,0.07977886378659674,nan,1.0025307695348524,-0.3070237702380103,0.03177065156660491,1.4107519327954637e-15,1.001264585179588,0.001,2,1,1,continuation,1.40513429483944e-15,0.9972775327382836,1.9486409843566065e-36,0.0027224672617164325,True,stable,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.64807280000241,legacy,continuation,1.001264585179588,0.0012645851795880514,6.282293661047037,0.005511687441732402,0.00804245697658483,1.001264585179588,0.003987052441304484,False,False,dimensionless_x,2.5153490401663703e-16,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,global,,0,0.07977886378659674,nan,1.0025307695348524,-0.3070237702380103,0.03177065156660491,1.4107519327954637e-15,1.001264585179588,0.003,2,1,1,continuation,1.3942727097781476e-15,0.9895686505400946,1.9547915093378327e-36,0.010431349459905426,True,stable,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.65637329999299,legacy,continuation,1.001264585179588,0.0012645851795880514,6.282293661047037,0.021596601394902062,0.02412737092975449,0.9972775327382836,0.007708882198188993,False,False,dimensionless_x,5.1660065114589315e-15,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,global,,0,0.07977886378659674,nan,1.0025307695348524,-0.3070237702380103,0.03177065156660491,1.4107519327954637e-15,1.001264585179588,0.01,2,1,1,continuation,1.3596356431312443e-15,0.9649854000324536,1.9753021480431942e-36,0.03501459996754641,True,drift,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.66476939999848,legacy,continuation,1.001264585179588,0.0012645851795880514,6.282293661047037,0.07789380023099587,0.0804245697658483,0.9895686505400946,0.024583250507640986,False,False,dimensionless_x,-3.0531133177191805e-16,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.01,0.01,7,0.07296831062462858,0.024424276391045604,0.9169468344127647,-0.2497843559073767,0.004975761264646099,1.34919236944659e-15,0.9575734094119182,0.0,2,1,1,closest_to_a_nc,1.34919236944659e-15,0.9575734094119182,2.2722659294561176e-36,0.04242659058808185,True,inconclusive,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.6709594999993,legacy,continuation,0.957573409411918,-0.04242659058808196,6.282293661047037,0.08305316558723519,0.0,nan,nan,False,False,dimensionless_x,2.220446049250313e-16,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.01,0.01,7,0.07296831062462858,0.024424276391045604,0.9169468344127647,-0.2497843559073767,0.004975761264646099,1.34919236944659e-15,0.9575734094119182,0.001,2,1,1,continuation,1.3441308879865695e-15,0.9539810824998299,2.2750154466138094e-36,0.046018917500170065,True,inconclusive,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.67904020000424,legacy,continuation,0.957573409411918,-0.04242659058808196,6.282293661047037,0.09109562256382002,0.00804245697658483,0.9575734094119182,0.0035923269120882173,False,False,dimensionless_x,4.0766001685454967e-17,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.01,0.01,7,0.07296831062462858,0.024424276391045604,0.9169468344127647,-0.2497843559073767,0.004975761264646099,1.34919236944659e-15,0.9575734094119182,0.003,2,1,1,continuation,1.3343167067015226e-15,0.9470155828079189,2.2804275009729718e-36,0.052984417192081135,True,inconclusive,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.68715230000089,legacy,continuation,0.957573409411918,-0.04242659058808196,6.282293661047037,0.10718053651698968,0.02412737092975449,0.9539810824998299,0.00696549969191107,False,False,dimensionless_x,1.2830014828324465e-14,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.01,0.01,7,0.07296831062462858,0.024424276391045604,0.9169468344127647,-0.2497843559073767,0.004975761264646099,1.34919236944659e-15,0.9575734094119182,0.01,2,1,1,continuation,1.3027940035813842e-15,0.9246427151693241,2.298536570405471e-36,0.07535728483067594,True,inconclusive,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.695150500003365,legacy,continuation,0.957573409411918,-0.04242659058808196,6.282293661047037,0.1634777353530835,0.0804245697658483,0.9470155828079189,0.022372867638594807,False,False,dimensionless_x,-1.1102230246251565e-16,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.02,0.02,10,0.07566991141595253,0.02106352513502808,0.9508961512085875,-0.2740487229845693,0.0076968052250631245,1.3739418217629732e-15,0.9751390419876478,0.0,2,1,1,closest_to_a_nc,1.3739418217629732e-15,0.9751390419876478,2.1207677503299276e-36,0.02486095801235222,True,drift,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.701118999990285,legacy,continuation,0.9751390419876478,-0.02486095801235222,6.282293661047037,0.0491038487914125,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.02,0.02,10,0.07566991141595253,0.02106352513502808,0.9508961512085875,-0.2740487229845693,0.0076968052250631245,1.3739418217629732e-15,0.9751390419876478,0.001,2,1,1,continuation,1.368663129823351e-15,0.9713925524933937,2.1236649900081625e-36,0.028607447506606265,True,drift,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.7091214999964,legacy,continuation,0.9751390419876478,-0.02486095801235222,6.282293661047037,0.05714630576799733,0.00804245697658483,0.9751390419876478,0.003746489494254046,False,False,dimensionless_x,-1.465841337200402e-16,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.02,0.02,10,0.07566991141595253,0.02106352513502808,0.9508961512085875,-0.2740487229845693,0.0076968052250631245,1.3739418217629732e-15,0.9751390419876478,0.003,2,1,1,continuation,1.3584391403408763e-15,0.964136196255224,2.129364928027453e-36,0.035863803744776046,True,drift,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.717238299999735,legacy,continuation,0.9751390419876478,-0.02486095801235222,6.282293661047037,0.07323121972116699,0.02412737092975449,0.9713925524933937,0.007256356238169781,False,False,dimensionless_x,9.006684287271582e-15,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.02,0.02,10,0.07566991141595253,0.02106352513502808,0.9508961512085875,-0.2740487229845693,0.0076968052250631245,1.3739418217629732e-15,0.9751390419876478,0.01,2,1,1,continuation,1.325692483453088e-15,0.9408946418312659,2.14841203446411e-36,0.05910535816873408,True,drift,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.72528159999638,legacy,continuation,0.9751390419876478,-0.02486095801235222,6.282293661047037,0.1295284185572608,0.0804245697658483,0.964136196255224,0.023241554423958033,False,False,dimensionless_x,-4.163336342344337e-17,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.04,0.04,13,0.07811642426834511,0.018547452234263337,0.9816399384245458,-0.29515939589925566,0.00957273369206817,1.395975860068127e-15,0.9907774414188818,0.0,2,1,1,closest_to_a_nc,1.395975860068127e-15,0.9907774414188818,1.9953752742739447e-36,0.009222558581118201,True,stable,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",parallel_theorem_candidate,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.73126179999963,legacy,continuation,0.9907774414188818,-0.009222558581118201,6.282293661047037,0.018360061575454223,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.04,0.04,13,0.07811642426834511,0.018547452234263337,0.9816399384245458,-0.29515939589925566,0.00957273369206817,1.395975860068127e-15,0.9907774414188818,0.001,2,1,1,continuation,1.390496624844487e-15,0.986888618688419,1.9984093520266912e-36,0.01311138131158096,True,stable,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",parallel_theorem_candidate,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.739337099992554,legacy,continuation,0.9907774414188818,-0.009222558581118201,6.282293661047037,0.026402518552039053,0.00804245697658483,0.9907774414188818,0.00388882273046276,False,False,dimensionless_x,9.8879238130678e-17,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.04,0.04,13,0.07811642426834511,0.018547452234263337,0.9816399384245458,-0.29515939589925566,0.00957273369206817,1.395975860068127e-15,0.9907774414188818,0.003,2,1,1,continuation,1.3798951125703365e-15,0.979364320090848,2.00437571026538e-36,0.02063567990915205,True,drift,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",parallel_theorem_candidate,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.7476006999932,legacy,continuation,0.9907774414188818,-0.009222558581118201,6.282293661047037,0.042487432505208714,0.02412737092975449,0.986888618688419,0.0075242985975710885,False,False,dimensionless_x,6.501743587961073e-15,1e-14,1e-13
5:1:2,ideal,32000,32000,32000,nan,24.736844076433144,0.9998580925358017,plateau_0.04,0.04,13,0.07811642426834511,0.018547452234263337,0.9816399384245458,-0.29515939589925566,0.00957273369206817,1.395975860068127e-15,0.9907774414188818,0.01,2,1,1,continuation,1.3460271075902065e-15,0.9553269020523028,2.0242888480909948e-36,0.04467309794769725,True,drift,True,"ideal.txt (5:1:2, 241 modes, k_max=256)",parallel_theorem_candidate,local_cpp_scan,35.57028149999678,4.059234499989543,0.0019163999968441203,39.755688499993994,legacy,continuation,0.9907774414188818,-0.009222558581118201,6.282293661047037,0.09878463134130253,0.0804245697658483,0.979364320090848,0.0240374180385452,False,False,dimensionless_x,6.938893903907228e-17,1e-14,1e-13
