dataset,quantity,fit_method,lambda_K,n_points,Nint_min,Nint_max,alpha_best,y_inf,target,y_inf_minus_target,rms_fit,sse_fit,last2_half_range,method,tail_points,tail_enough,tail_err_contracting,tail_step_contracting,tail_sign_changes,tail_last_abs_err,tail_prev_abs_err,tail_last_step,tail_prev_step,tail_quasi_monotone,root_choice_summary,raw_n_vals,raw_y_vals
main_no_contact,A_K,plateau_0.12,0.0,3,32000.0,64000.0,3.27,0.07954380235115088,0.07957747154594767,-3.366919479678987e-05,6.847473765792261e-05,1.4066369091963979e-08,7.507268747736218e-06,powerlaw_gridsearch,3,True,True,True,0.0,0.0002235666256127783,0.00023858116310825073,1.5014537495472435e-05,0.0009252059178176952,True,,32000;48000;64000,0.078413684465;0.0793388903828;0.0793539049203
main_no_contact,a_nc_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,3.27,0.9997928473995369,1.0,-0.0002071526004631119,0.00043225146257481177,5.605239806941917e-07,4.7238194800958144e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0014056985314064852,0.0015001749210084014,9.447638960191629e-05,0.005839047056166002,True,,32000;48000;64000,0.992660778023;0.998499825079;0.998594301469
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,3.27,0.9997928473995369,1.0,-0.0002071526004631119,0.00043225146257481177,5.605239806941917e-07,4.7238194800958144e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0014056985314064852,0.0015001749210084014,9.447638960191629e-05,0.005839047056166002,True,targeted_x_nc:3,32000;48000;64000,0.992660778023;0.998499825079;0.998594301469
shiftfree_postcheck,F_at_x1,plateau_0.12,0.0,3,32000.0,64000.0,3.27,0.00042309958010364196,0.0,0.00042309958010364196,0.0008604789311304058,2.221271972757977e-06,9.433912138567813e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0028094210744518122,0.0029980993172231685,0.00018867824277135625,0.011626480457895494,True,targeted_x_nc:3,32000;48000;64000,0.0146245797751;0.00299809931722;0.00280942107445
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.001,3,32000.0,64000.0,3.27,0.9997949204436672,1.0,-0.00020507955633275454,0.0004281599459360893,5.499628179119847e-07,4.678789529194427e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0013922764896379114,0.0014858522802218,9.357579058388854e-05,0.005783748324178051,True,targeted_x_nc:3,32000;48000;64000,0.992730399396;0.99851414772;0.99860772351
shiftfree_postcheck,F_at_x1,plateau_0.12,0.001,3,32000.0,64000.0,3.27,0.00042309958010364196,0.0,0.00042309958010364196,0.0008604789311304058,2.221271972757977e-06,9.433912138567813e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0028094210744518122,0.0029980993172231685,0.00018867824277135625,0.011626480457895494,True,targeted_x_nc:3,32000;48000;64000,0.0146245797751;0.00299809931722;0.00280942107445
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.003,3,32000.0,64000.0,3.27,0.9997989376389363,1.0,-0.00020106236106365305,0.00042020168565827114,5.297083698901575e-07,4.5912456189900475e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0013661853121502698,0.0014580102245300708,9.182491237980095e-05,0.005676192600250984,True,targeted_x_nc:3,32000;48000;64000,0.992865797175;0.998541989775;0.998633814688
shiftfree_postcheck,F_at_x1,plateau_0.12,0.003,3,32000.0,64000.0,3.27,0.00042309958010364196,0.0,0.00042309958010364196,0.0008604789311304058,2.221271972757977e-06,9.433912138567813e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0028094210744518122,0.0029980993172231685,0.00018867824277135625,0.011626480457895494,True,targeted_x_nc:3,32000;48000;64000,0.0146245797751;0.00299809931722;0.00280942107445
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.01,3,32000.0,64000.0,3.27,0.9998117796954032,1.0,-0.00018822030459675343,0.00039450747537472336,4.6690844437961387e-07,4.3089595006096104e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0012820793323773394,0.0013682585223895316,8.617919001219221e-05,0.00532896853995124,True,targeted_x_nc:3,32000;48000;64000,0.993302772938;0.998631741478;0.998717920668
shiftfree_postcheck,F_at_x1,plateau_0.12,0.01,3,32000.0,64000.0,3.27,0.00042309958010364196,0.0,0.00042309958010364196,0.0008604789311304058,2.221271972757977e-06,9.433912138567813e-05,powerlaw_gridsearch,3,True,True,True,0.0,0.0028094210744518122,0.0029980993172231685,0.00018867824277135625,0.011626480457895494,True,targeted_x_nc:3,32000;48000;64000,0.0146245797751;0.00299809931722;0.00280942107445
