N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_spread,A_ratio,a_fit_ref_dimless,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,uses_local_sst_core,ideal_source,notes
4000,32000,4000,16.372460430715797,0.9999707757876269,global,,0,0.078330175670768,nan,0.9843260177667308,0.07050878546263456,1.3978844690831071e-15,0.9921320542102797,0.01,2,1,1,closest_to_a_nc,1.3474170810069776e-15,0.9563134193302173,1.5728266304226324e-36,-0.03757971307365682,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08519881627954168,0.024419687562102936,1.0706399012734185,0.036609417754874994,1.457885813596236e-15,1.03471730249352,0.0,2,1,1,closest_to_a_nc,1.4553951656573154e-15,1.0329495944242137,1.4626223012133373e-36,0.0,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; no-contact case
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08519881627954168,0.024419687562102936,1.0706399012734185,0.036609417754874994,1.457885813596236e-15,1.03471730249352,0.001,2,1,1,closest_to_a_nc,1.4553951656573154e-15,1.0329495944242137,1.4649055803019478e-36,0.0,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08519881627954168,0.024419687562102936,1.0706399012734185,0.036609417754874994,1.457885813596236e-15,1.03471730249352,0.003,2,1,1,closest_to_a_nc,1.4368158650926508e-15,1.0197631544553216,1.4693834100777182e-36,-0.013186439968892127,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08519881627954168,0.024419687562102936,1.0706399012734185,0.036609417754874994,1.457885813596236e-15,1.03471730249352,0.01,2,1,1,closest_to_a_nc,1.400365775724919e-15,0.9938931324038741,1.4842757653139442e-36,-0.03905646202033963,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092028803142697,0.022939597130908596,1.016874329623604,0.04234951772239723,1.420808149501225e-15,1.0084018666635255,0.0,2,1,1,closest_to_a_nc,1.4184737443796176e-15,1.0067450500954307,1.5212186610827952e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15; no-contact case
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092028803142697,0.022939597130908596,1.016874329623604,0.04234951772239723,1.420808149501225e-15,1.0084018666635255,0.001,2,1,1,closest_to_a_nc,1.4184737443796176e-15,1.0067450500954307,1.5233346416106293e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092028803142697,0.022939597130908596,1.016874329623604,0.04234951772239723,1.420808149501225e-15,1.0084018666635255,0.003,2,1,1,closest_to_a_nc,1.400365775724919e-15,0.9938931324038741,1.5274898045156704e-36,-0.01285191769155658,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092028803142697,0.022939597130908596,1.016874329623604,0.04234951772239723,1.420808149501225e-15,1.0084018666635255,0.01,2,1,1,closest_to_a_nc,1.3648403761850172e-15,0.9686793980776875,1.5413369177442553e-36,-0.038065652017743146,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214578581730911,0.021555449309078205,1.0322743889880757,0.04898962511035326,1.4315264399465963e-15,1.0160090471940908,0.0,2,1,1,closest_to_a_nc,1.4368158650926508e-15,1.0197631544553216,1.515779281141006e-36,0.0,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17; no-contact case
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214578581730911,0.021555449309078205,1.0322743889880757,0.04898962511035326,1.4315264399465963e-15,1.0160090471940908,0.001,2,1,1,closest_to_a_nc,1.4184737443796176e-15,1.0067450500954307,1.517949779876528e-36,-0.013018104359890925,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214578581730911,0.021555449309078205,1.0322743889880757,0.04898962511035326,1.4315264399465963e-15,1.0160090471940908,0.003,2,1,1,closest_to_a_nc,1.4184737443796176e-15,1.0067450500954307,1.522181740932196e-36,-0.013018104359890925,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17
4000,32000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214578581730911,0.021555449309078205,1.0322743889880757,0.04898962511035326,1.4315264399465963e-15,1.0160090471940908,0.01,2,1,1,closest_to_a_nc,1.3824889699874752e-15,0.9812052798729409,1.5363238480930386e-36,-0.03855787458238069,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17
8000,2000,2000,16.372460430715797,0.9999710288917598,global,,0,0.07917825845863488,nan,0.9949833403907249,0.09822334332417008,1.4054315611449513e-15,0.9974885140009396,0.0,2,1,1,closest_to_a_nc,1.4003661301736405e-15,0.9938933839696836,1.5501484480024726e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled; no-contact case
8000,2000,2000,16.372460430715797,0.9999710288917598,global,,0,0.07917825845863488,nan,0.9949833403907249,0.09822334332417008,1.4054315611449513e-15,0.9974885140009396,0.001,2,1,1,closest_to_a_nc,1.4003661301736405e-15,0.9938933839696836,1.5521861399662235e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled
8000,2000,2000,16.372460430715797,0.9999710288917598,global,,0,0.07917825845863488,nan,0.9949833403907249,0.09822334332417008,1.4054315611449513e-15,0.9974885140009396,0.003,2,1,1,closest_to_a_nc,1.382489319911371e-15,0.9812055282273087,1.556228709210201e-36,-0.012687855742374965,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled
8000,2000,2000,16.372460430715797,0.9999710288917598,global,,0,0.07917825845863488,nan,0.9949833403907249,0.09822334332417008,1.4054315611449513e-15,0.9974885140009396,0.01,2,1,1,closest_to_a_nc,1.3474174220537794e-15,0.9563136613841721,1.569662296430057e-36,-0.037579722585511566,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.08,0.08,8,0.09207770408044601,0.03749727652822461,1.1570825547941763,0.05203486027285875,1.5155978146933333e-15,1.0756777162239946,0.0,2,1,1,closest_to_a_nc,1.5125873975724175e-15,1.0735411080934505,1.4169944263534122e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled; no-contact case
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.08,0.08,8,0.09207770408044601,0.03749727652822461,1.1570825547941763,0.05203486027285875,1.5155978146933333e-15,1.0756777162239946,0.001,2,1,1,closest_to_a_nc,1.5125873975724175e-15,1.0735411080934505,1.4195584494320689e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.08,0.08,8,0.09207770408044601,0.03749727652822461,1.1570825547941763,0.05203486027285875,1.5155978146933333e-15,1.0756777162239946,0.003,2,1,1,closest_to_a_nc,1.4932779917471357e-15,1.059836484506365,1.424580448378307e-36,-0.013704623587085463,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.08,0.08,8,0.09207770408044601,0.03749727652822461,1.1570825547941763,0.05203486027285875,1.5155978146933333e-15,1.0756777162239946,0.01,2,1,1,closest_to_a_nc,1.4553955340346156e-15,1.032949855875668,1.4412248571585682e-36,-0.04059125221778248,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=8; Biot-Savart downsampled
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.12,0.12,12,0.0901728683258493,0.03440565878842709,1.1331456827424315,0.06555850698265145,1.499839101698793e-15,1.0644931550955354,0.0,2,1,1,closest_to_a_nc,1.4932779917471357e-15,1.059836484506365,1.4558409806576822e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled; no-contact case
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.12,0.12,12,0.0901728683258493,0.03440565878842709,1.1331456827424315,0.06555850698265145,1.499839101698793e-15,1.0644931550955354,0.001,2,1,1,closest_to_a_nc,1.4932779917471357e-15,1.059836484506365,1.458307162236809e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.12,0.12,12,0.0901728683258493,0.03440565878842709,1.1331456827424315,0.06555850698265145,1.499839101698793e-15,1.0644931550955354,0.003,2,1,1,closest_to_a_nc,1.474215086159734e-15,1.0463068115627558,1.4631944190375569e-36,-0.013529672943609183,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.12,0.12,12,0.0901728683258493,0.03440565878842709,1.1331456827424315,0.06555850698265145,1.499839101698793e-15,1.0644931550955354,0.01,2,1,1,closest_to_a_nc,1.43681622876731e-15,1.019763412569132,1.4793390413230526e-36,-0.040073071937233085,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.16,0.16,14,0.0901728683258493,0.03479938224035471,1.1331456827424315,0.07358620150174203,1.499839101698793e-15,1.0644931550955354,0.0,2,1,1,closest_to_a_nc,1.4932779917471357e-15,1.059836484506365,1.4657916989475285e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=14; Biot-Savart downsampled; no-contact case
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.16,0.16,14,0.0901728683258493,0.03479938224035471,1.1331456827424315,0.07358620150174203,1.499839101698793e-15,1.0644931550955354,0.001,2,1,1,closest_to_a_nc,1.4932779917471357e-15,1.059836484506365,1.4682578805266553e-36,0.0,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=14; Biot-Savart downsampled
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.16,0.16,14,0.0901728683258493,0.03479938224035471,1.1331456827424315,0.07358620150174203,1.499839101698793e-15,1.0644931550955354,0.003,2,1,1,closest_to_a_nc,1.474215086159734e-15,1.0463068115627558,1.473145137327403e-36,-0.013529672943609183,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=14; Biot-Savart downsampled
8000,2000,2000,16.372460430715797,0.9999710288917598,plateau_0.16,0.16,14,0.0901728683258493,0.03479938224035471,1.1331456827424315,0.07358620150174203,1.499839101698793e-15,1.0644931550955354,0.01,2,1,1,closest_to_a_nc,1.43681622876731e-15,1.019763412569132,1.4892897596128987e-36,-0.040073071937233085,True,inconclusive,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=14; Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,global,,0,0.078330175670768,nan,0.9843260177667308,0.07050878546263456,1.3978844690831071e-15,0.9921320542102797,0.0,2,1,1,closest_to_a_nc,1.400365775724919e-15,0.9938931324038741,1.553623770475713e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled; no-contact case
8000,4000,4000,16.372460430715797,0.9999707757876269,global,,0,0.078330175670768,nan,0.9843260177667308,0.07050878546263456,1.3978844690831071e-15,0.9921320542102797,0.001,2,1,1,closest_to_a_nc,1.400365775724919e-15,0.9938931324038741,1.5556614624394638e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,global,,0,0.078330175670768,nan,0.9843260177667308,0.07050878546263456,1.3978844690831071e-15,0.9921320542102797,0.003,2,1,1,closest_to_a_nc,1.3824889699874752e-15,0.9812052798729409,1.5596003689773497e-36,-0.012687852530933186,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,global,,0,0.078330175670768,nan,0.9843260177667308,0.07050878546263456,1.3978844690831071e-15,0.9921320542102797,0.01,2,1,1,closest_to_a_nc,1.3474170810069776e-15,0.9563134193302173,1.5728266304226324e-36,-0.03757971307365682,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08519881627954168,0.024419687562102936,1.0706399012734185,0.036609417754874994,1.457885813596236e-15,1.03471730249352,0.0,2,1,1,closest_to_a_nc,1.4553951656573154e-15,1.0329495944242137,1.4626223012133373e-36,0.0,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled; no-contact case
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08519881627954168,0.024419687562102936,1.0706399012734185,0.036609417754874994,1.457885813596236e-15,1.03471730249352,0.001,2,1,1,closest_to_a_nc,1.4553951656573154e-15,1.0329495944242137,1.4649055803019478e-36,0.0,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08519881627954168,0.024419687562102936,1.0706399012734185,0.036609417754874994,1.457885813596236e-15,1.03471730249352,0.003,2,1,1,closest_to_a_nc,1.4368158650926508e-15,1.0197631544553216,1.4693834100777182e-36,-0.013186439968892127,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.08,0.08,12,0.08519881627954168,0.024419687562102936,1.0706399012734185,0.036609417754874994,1.457885813596236e-15,1.03471730249352,0.01,2,1,1,closest_to_a_nc,1.400365775724919e-15,0.9938931324038741,1.4842757653139442e-36,-0.03905646202033963,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=12; Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092028803142697,0.022939597130908596,1.016874329623604,0.04234951772239723,1.420808149501225e-15,1.0084018666635255,0.0,2,1,1,closest_to_a_nc,1.4184737443796176e-15,1.0067450500954307,1.5212186610827952e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15; Biot-Savart downsampled; no-contact case
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092028803142697,0.022939597130908596,1.016874329623604,0.04234951772239723,1.420808149501225e-15,1.0084018666635255,0.001,2,1,1,closest_to_a_nc,1.4184737443796176e-15,1.0067450500954307,1.5233346416106293e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15; Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092028803142697,0.022939597130908596,1.016874329623604,0.04234951772239723,1.420808149501225e-15,1.0084018666635255,0.003,2,1,1,closest_to_a_nc,1.400365775724919e-15,0.9938931324038741,1.5274898045156704e-36,-0.01285191769155658,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15; Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.12,0.12,15,0.08092028803142697,0.022939597130908596,1.016874329623604,0.04234951772239723,1.420808149501225e-15,1.0084018666635255,0.01,2,1,1,closest_to_a_nc,1.3648403761850172e-15,0.9686793980776875,1.5413369177442553e-36,-0.038065652017743146,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15; Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214578581730911,0.021555449309078205,1.0322743889880757,0.04898962511035326,1.4315264399465963e-15,1.0160090471940908,0.0,2,1,1,closest_to_a_nc,1.4368158650926508e-15,1.0197631544553216,1.515779281141006e-36,0.0,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17; Biot-Savart downsampled; no-contact case
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214578581730911,0.021555449309078205,1.0322743889880757,0.04898962511035326,1.4315264399465963e-15,1.0160090471940908,0.001,2,1,1,closest_to_a_nc,1.4184737443796176e-15,1.0067450500954307,1.517949779876528e-36,-0.013018104359890925,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17; Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214578581730911,0.021555449309078205,1.0322743889880757,0.04898962511035326,1.4315264399465963e-15,1.0160090471940908,0.003,2,1,1,closest_to_a_nc,1.4184737443796176e-15,1.0067450500954307,1.522181740932196e-36,-0.013018104359890925,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17; Biot-Savart downsampled
8000,4000,4000,16.372460430715797,0.9999707757876269,plateau_0.16,0.16,17,0.08214578581730911,0.021555449309078205,1.0322743889880757,0.04898962511035326,1.4315264399465963e-15,1.0160090471940908,0.01,2,1,1,closest_to_a_nc,1.3824889699874752e-15,0.9812052798729409,1.5363238480930386e-36,-0.03855787458238069,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17; Biot-Savart downsampled
8000,8000,8000,16.372460430715797,0.999970500350311,global,,0,0.07853201337352013,nan,0.9868623851434649,0.05061421296841194,1.39968431356296e-15,0.9934094726526111,0.0,2,1,1,closest_to_a_nc,1.400365390000656e-15,0.9938928586406169,1.553847836108013e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",no-contact case
8000,8000,8000,16.372460430715797,0.999970500350311,global,,0,0.07853201337352013,nan,0.9868623851434649,0.05061421296841194,1.39968431356296e-15,0.9934094726526111,0.001,2,1,1,closest_to_a_nc,1.400365390000656e-15,0.9938928586406169,1.5558855280717638e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",
8000,8000,8000,16.372460430715797,0.999970500350311,global,,0,0.07853201337352013,nan,0.9868623851434649,0.05061421296841194,1.39968431356296e-15,0.9934094726526111,0.003,2,1,1,closest_to_a_nc,1.3824885891872953e-15,0.9812050096044939,1.559849111969151e-36,-0.012687849036123078,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",
8000,8000,8000,16.372460430715797,0.999970500350311,global,,0,0.07853201337352013,nan,0.9868623851434649,0.05061421296841194,1.39968431356296e-15,0.9934094726526111,0.01,2,1,1,closest_to_a_nc,1.347416709867187e-15,0.9563131559181178,1.573124727739066e-36,-0.03757970272249911,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.08,0.08,15,0.07885415283835469,0.013322209962833965,0.9909105090480873,0.02294695171169418,1.4025521383475278e-15,0.9954448775501952,0.0,2,1,1,closest_to_a_nc,1.400365390000656e-15,0.9938928586406169,1.5426833022092108e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15; no-contact case
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.08,0.08,15,0.07885415283835469,0.013322209962833965,0.9909105090480873,0.02294695171169418,1.4025521383475278e-15,0.9954448775501952,0.001,2,1,1,closest_to_a_nc,1.400365390000656e-15,0.9938928586406169,1.5447209941729617e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.08,0.08,15,0.07885415283835469,0.013322209962833965,0.9909105090480873,0.02294695171169418,1.4025521383475278e-15,0.9954448775501952,0.003,2,1,1,closest_to_a_nc,1.3824885891872953e-15,0.9812050096044939,1.54872395558885e-36,-0.012687849036123078,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.08,0.08,15,0.07885415283835469,0.013322209962833965,0.9909105090480873,0.02294695171169418,1.4025521383475278e-15,0.9954448775501952,0.01,2,1,1,closest_to_a_nc,1.347416709867187e-15,0.9563131559181178,1.5620783263957665e-36,-0.03757970272249911,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.12,0.12,17,0.08042274810463104,0.012527014367202561,1.0106220585080454,0.02735702627850402,1.4164334817643097e-15,1.0052969977102564,0.0,2,1,1,closest_to_a_nc,1.4184733536676042e-15,1.0067447727921763,1.526202570280878e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17; no-contact case
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.12,0.12,17,0.08042274810463104,0.012527014367202561,1.0106220585080454,0.02735702627850402,1.4164334817643097e-15,1.0052969977102564,0.001,2,1,1,closest_to_a_nc,1.4184733536676042e-15,1.0067447727921763,1.528318550808712e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.12,0.12,17,0.08042274810463104,0.012527014367202561,1.0106220585080454,0.02735702627850402,1.4164334817643097e-15,1.0052969977102564,0.003,2,1,1,closest_to_a_nc,1.400365390000656e-15,0.9938928586406169,1.5324129010456944e-36,-0.012851914151559396,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.12,0.12,17,0.08042274810463104,0.012527014367202561,1.0106220585080454,0.02735702627850402,1.4164334817643097e-15,1.0052969977102564,0.01,2,1,1,closest_to_a_nc,1.3648400002460663e-15,0.9686791312594406,1.5461383885335304e-36,-0.03806564153273573,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=17
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.16,0.16,19,0.08042274810463104,0.011921333448254648,1.0106220585080454,0.032614653841859,1.4164334817643097e-15,1.0052969977102564,0.0,2,1,1,closest_to_a_nc,1.4184733536676042e-15,1.0067447727921763,1.5334475796058682e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=19; no-contact case
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.16,0.16,19,0.08042274810463104,0.011921333448254648,1.0106220585080454,0.032614653841859,1.4164334817643097e-15,1.0052969977102564,0.001,2,1,1,closest_to_a_nc,1.4184733536676042e-15,1.0067447727921763,1.5355635601337022e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=19
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.16,0.16,19,0.08042274810463104,0.011921333448254648,1.0106220585080454,0.032614653841859,1.4164334817643097e-15,1.0052969977102564,0.003,2,1,1,closest_to_a_nc,1.400365390000656e-15,0.9938928586406169,1.5396579103706845e-36,-0.012851914151559396,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=19
8000,8000,8000,16.372460430715797,0.999970500350311,plateau_0.16,0.16,19,0.08042274810463104,0.011921333448254648,1.0106220585080454,0.032614653841859,1.4164334817643097e-15,1.0052969977102564,0.01,2,1,1,closest_to_a_nc,1.3648400002460663e-15,0.9686791312594406,1.5533833978585205e-36,-0.03806564153273573,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=19
8000,16000,8000,16.372460430715797,0.999970500350311,global,,0,0.07853201337352013,nan,0.9868623851434649,0.05061421296841194,1.39968431356296e-15,0.9934094726526111,0.0,2,1,1,closest_to_a_nc,1.400365390000656e-15,0.9938928586406169,1.553847836108013e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",no-contact case
8000,16000,8000,16.372460430715797,0.999970500350311,global,,0,0.07853201337352013,nan,0.9868623851434649,0.05061421296841194,1.39968431356296e-15,0.9934094726526111,0.001,2,1,1,closest_to_a_nc,1.400365390000656e-15,0.9938928586406169,1.5558855280717638e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",
8000,16000,8000,16.372460430715797,0.999970500350311,global,,0,0.07853201337352013,nan,0.9868623851434649,0.05061421296841194,1.39968431356296e-15,0.9934094726526111,0.003,2,1,1,closest_to_a_nc,1.3824885891872953e-15,0.9812050096044939,1.559849111969151e-36,-0.012687849036123078,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",
8000,16000,8000,16.372460430715797,0.999970500350311,global,,0,0.07853201337352013,nan,0.9868623851434649,0.05061421296841194,1.39968431356296e-15,0.9934094726526111,0.01,2,1,1,closest_to_a_nc,1.347416709867187e-15,0.9563131559181178,1.573124727739066e-36,-0.03757970272249911,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",
8000,16000,8000,16.372460430715797,0.999970500350311,plateau_0.08,0.08,15,0.07885415283835469,0.013322209962833965,0.9909105090480873,0.02294695171169418,1.4025521383475278e-15,0.9954448775501952,0.0,2,1,1,closest_to_a_nc,1.400365390000656e-15,0.9938928586406169,1.5426833022092108e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15; no-contact case
8000,16000,8000,16.372460430715797,0.999970500350311,plateau_0.08,0.08,15,0.07885415283835469,0.013322209962833965,0.9909105090480873,0.02294695171169418,1.4025521383475278e-15,0.9954448775501952,0.001,2,1,1,closest_to_a_nc,1.400365390000656e-15,0.9938928586406169,1.5447209941729617e-36,0.0,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15
8000,16000,8000,16.372460430715797,0.999970500350311,plateau_0.08,0.08,15,0.07885415283835469,0.013322209962833965,0.9909105090480873,0.02294695171169418,1.4025521383475278e-15,0.9954448775501952,0.003,2,1,1,closest_to_a_nc,1.3824885891872953e-15,0.9812050096044939,1.54872395558885e-36,-0.012687849036123078,True,stable,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15
8000,16000,8000,16.372460430715797,0.999970500350311,plateau_0.08,0.08,15,0.07885415283835469,0.013322209962833965,0.9909105090480873,0.02294695171169418,1.4025521383475278e-15,0.9954448775501952,0.01,2,1,1,closest_to_a_nc,1.347416709867187e-15,0.9563131559181178,1.5620783263957665e-36,-0.03757970272249911,True,drift,True,"ideal.txt (3:1:1, 183 modes, k_max=250)",n_plateau=15
