a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.002476740708986293,0.060255404232570156,-0.019322067313377517,0.03134804705645355,1,1,1,1,1,1,1,1,1
0.003086300817737251,0.09041629976421187,0.010838828218264193,0.04856165252274649,1,1,1,1,1,1,1,1,1
0.0038458820913329357,0.07233285373822954,-0.007244617807718137,0.040832096145022236,1,1,1,1,1,1,1,1,1
0.004792406811232163,0.11194315829089754,0.03236568674494987,0.06588233660469485,1,1,1,1,1,1,1,1,1
0.005971884342503154,0.08533645790525929,0.005758986359311616,0.0537655962134489,1,1,1,1,1,1,1,1,1
0.007441647590652888,0.06909866683840432,-0.010478804707543352,0.046008787445622146,1,1,1,1,1,1,1,1,1
0.009273139881382534,0.06353673075279646,-0.01604074079315121,0.044345709700063504,1,1,1,1,1,1,1,1,1
0.011555387729956037,0.0882368787346982,0.008659407188750523,0.06444304724338792,0,1,1,1,1,1,1,1,1
0.014399328307092353,0.07442521478615363,-0.005152256759794041,0.05809995514772493,0,1,1,1,1,1,1,1,1
0.017943201954004874,0.08899032234453891,0.009412850798591235,0.0737553728439187,0,1,1,1,1,1,1,1,1
0.02235927186989858,0.07135297455488722,-0.008224496991060454,0.06384652485410024,0,0,1,1,1,1,1,1,1
0.02786219760740381,0.086007559819079,0.006430088273131324,0.08220812698744302,0,0,1,1,1,1,1,1,1
0.034719469400929986,0.07638548141311587,-0.0031919901328318068,0.07955083446476281,0,0,1,1,1,1,1,1,1
0.04326441052739474,0.07993319100394002,0.00035571945799234284,0.09044014749651502,0,0,0,1,1,1,1,1,1
0.0539123797275775,0.07892134057212973,-0.0006561309738179477,0.0981741799503045,0,0,0,1,1,1,1,1,1
0.0671809612672315,0.07918179937832077,-0.00039567216762689816,0.10922084444795947,0,0,0,0,1,1,1,1,1
0.08371512405119458,0.07934224797761708,-0.00023522356833059754,0.12286116198146328,0,0,0,0,0,1,1,1,1
0.10431857274309737,0.07882529878105085,-0.0007521727648968218,0.13915775117159654,0,0,0,0,0,0,1,1,1
0.12999281482879935,0.0793204055586732,-0.0002570659872744713,0.1626683752550393,0,0,0,0,0,0,0,1,1
0.16198584262391225,0.07819455059525278,-0.0013829209506948936,0.19151253135813237,0,0,0,0,0,0,0,0,0
0.201852796595998,0.07868169899317115,-0.000895772552776522,0.23835328679502368,0,0,0,0,0,0,0,0,0
0.25153155876852323,0.07722943270100466,-0.002348038844943015,0.30716850802752277,0,0,0,0,0,0,0,0,0
0.31343695070597505,0.07656956295026797,-0.0030079085956797036,0.43956427847038404,0,0,0,0,0,0,0,0,0
