fit_method,n_main_rows,A_inf,A_inf_minus_target,A_alpha,A_tail_quasi_monotone,anc_inf,anc_inf_minus_1,anc_alpha,anc_tail_quasi_monotone,theorem_no_contact_ok,n_shiftfree_rows,astar_inf,astar_inf_minus_1,astar_alpha,astar_tail_quasi_monotone,F1_inf,F1_inf_minus_0,F1_alpha,F1_tail_quasi_monotone,shiftfree_root_choice_summary,theorem_shiftfree_ok
plateau_0.04,3,0.07971850355787923,0.00014103201193155224,3.27,True,1.0008859296930308,0.0008859296930308069,3.27,True,True,3,1.0008859296930306,0.0008859296930305849,3.27,True,-0.0017722605304205314,-0.0017722605304205314,3.27,True,targeted_x_nc:3,False
plateau_0.06,3,0.07963296850081769,5.549695487001849e-05,3.27,False,1.000348640177996,0.0003486401779959625,3.27,False,False,3,1.0003486401779957,0.00034864017799574043,3.27,False,-0.00069739530286468,-0.00069739530286468,3.27,False,targeted_x_nc:3,False
plateau_0.08,3,0.0795429695480793,-3.450199786837749e-05,0.25,False,0.9997832411527752,-0.0002167588472248294,0.25,False,False,3,0.9997832411527754,-0.00021675884722460736,0.25,False,0.0004335648921490636,0.0004335648921490636,0.25,False,targeted_x_nc:3,False
plateau_0.10,3,0.07958632443134846,8.852885400784105e-06,3.27,True,1.0000556248136319,5.562481363186045e-05,3.27,True,True,3,1.0000556248136319,5.562481363186045e-05,3.27,True,-0.0001112486389525877,-0.0001112486389525877,3.27,True,targeted_x_nc:3,True
plateau_0.12,3,0.07962346139172513,4.598984577745824e-05,0.25,False,1.0002889731138005,0.00028897311380049473,0.25,False,False,3,1.0002889731138005,0.00028897311380049473,0.25,False,-0.0005779254465374089,-0.0005779254465374089,0.25,False,targeted_x_nc:3,False
