x,y,z
0.3857517316570111,1.3688637041946656,0.5433945720380323
0.5075148683035815,1.4114085850775664,0.5268851358667189
0.6212546930611436,1.463688875798156,0.4915812956256005
0.7261287663081155,1.5207038007246876,0.4398245429629599
0.8210026866096911,1.5801320879305125,0.37353943506128817
0.904245167123968,1.639364793501743,0.29298722978787956
0.9756361828070009,1.695645265161042,0.1998937058895834
1.0349879643025246,1.7471935165144636,0.09620650507255285
1.0815850701240468,1.792661565798184,-0.016454536329638208
1.115604790978626,1.8300468215781514,-0.13635360927485596
1.1374644839459367,1.856483058482884,-0.2618564800310048
1.1473092051375726,1.8700060141584411,-0.39088192439393293
1.1453369656954155,1.870349419708011,-0.5209767579450599
1.1315303637053102,1.8582334853729712,-0.6497908146905693
1.1058068323316854,1.8352186380547069,-0.7752538507490032
1.0680039034430826,1.8024961077127928,-0.895383469687672
1.0181362297816832,1.760429265940113,-1.007958992219737
0.9570786104286919,1.7097866140523341,-1.1111006269599892
0.8858492526219969,1.651683720538256,-1.2031921073565275
0.8053068348287081,1.5872474060589892,-1.2825074976753994
0.7167695628427501,1.517801830683002,-1.3478481840437206
0.6217651633692589,1.4444783716045373,-1.398126692653518
0.5218485155593036,1.368454094031807,-1.4322906894640772
0.41862483322277233,1.2912414877507865,-1.4500115617572007
0.3138102145114643,1.2141502199102847,-1.4509303615149158
0.20935275124888766,1.138249353955309,-1.4348647779401875
0.10696057165368024,1.0648593911730089,-1.4023004955308989
0.008248456672412557,0.9954366340208103,-1.35365502922219
-0.0849165882602474,0.930841158258156,-1.2897905838247783
-0.17084911653711893,0.8718995246739811,-1.2118699646848388
-0.24815365494807753,0.8201211379036616,-1.1209157640423708
-0.31570647709594535,0.7760183432649811,-1.018818610839101
-0.37199236196951546,0.7397314887025425,-0.9072654510433387
-0.41557300814168974,0.7130580450336583,-0.7876093238540065
-0.44819162089312237,0.6946538323911521,-0.6629430561213722
-0.4737348868186972,0.6772405904768597,-0.5364707205500084
-0.49449538347230837,0.6554959814493828,-0.40979318654218483
-0.5113057002533777,0.6301617494877361,-0.28319178021956465
-0.5226314847744487,0.6016455100475238,-0.15667332556972136
-0.5257606632258894,0.5677310008476434,-0.03103220098559767
-0.5246252827696105,0.5295701233774754,0.09345155606739886
-0.5295970357248881,0.4941484700492891,0.21859266919767986
-0.5475539457896736,0.46950425520491906,0.3450522950866809
-0.5812494935030486,0.45809696805221184,0.47015457934217425
-0.633565688202987,0.4555587552951668,0.5891993632619007
-0.703571240211388,0.45555373227985796,0.6988566595826518
-0.7876051117281411,0.45469963226525667,0.7981936700975865
-0.884186499715299,0.45149588518103634,0.8853013913359873
-0.9916750349940057,0.4445617892702608,0.9582824251928428
-1.107345698490319,0.43356662704624155,1.0168531817082394
-1.229089314683647,0.4184964097480802,1.0602249977716016
-1.3546680350245772,0.3982332145274205,1.0875853437078637
-1.481595838508664,0.37188690791867296,1.09872611508206
-1.6076175096234782,0.3399426955763837,1.0934590307471266
-1.7305492730567607,0.30284687195936644,1.0724157913860166
-1.8481968899946193,0.2605277464458522,1.036379232583068
-1.9584979965555775,0.21352295406512795,0.9858351469271511
-2.0595719091775786,0.16236278786060626,0.9218261790875496
-2.1494195887514245,0.10727793808201529,0.8455209848558383
-2.2265614684999364,0.0493247048381706,0.7582200827133281
-2.2900587489276423,-0.010488620906916716,0.661671100379398
-2.3384424830264487,-0.07183213199807384,0.5576254279666172
-2.3706688807393195,-0.13377868443232188,0.44783355839590905
-2.3864339774707046,-0.1950648801007456,0.3341423226692646
-2.385244920588113,-0.2549754164506774,0.21864760436770148
-2.3671974833603553,-0.31295382433494584,0.10356711002577296
-2.3326340524441433,-0.36820822751259974,-0.0090475520473547
-2.2818311760508894,-0.419708438746161,-0.11719755941064007
-2.2160892098803937,-0.4665303336226489,-0.2192633295997322
-2.1367023662193327,-0.5081608038918392,-0.31357891759711143
-2.044566406592978,-0.5442253522920558,-0.39807780063286774
-1.9412666681372683,-0.5740755085937054,-0.4713485199020866
-1.828611766625085,-0.5970679976587185,-0.5322608027733216
-1.7084857476789346,-0.6133926201610175,-0.5795271492752815
-1.582975469679407,-0.6233991504915184,-0.6123618418347477
-1.4541028699416876,-0.6267251061263512,-0.6299780452803809
-1.3240346582538987,-0.6236939864289368,-0.6316371885566687
-1.1950231852594695,-0.6154068190098569,-0.6169241518319736
-1.0693453822554662,-0.602456232209017,-0.5858273092610798
-0.9490082267317956,-0.5858684679373904,-0.5391911549369075
-0.8361920577100369,-0.567298843201889,-0.4771067011292533
-0.7335230194039807,-0.547927561660759,-0.39958325421691065
-0.6423476412213651,-0.5291700072122006,-0.3086725043781878
-0.5644592742094325,-0.5132674255208339,-0.20570176995894499
-0.5024368661705008,-0.5025633459205534,-0.09185402665214186
-0.45422449951893934,-0.4993540044933048,0.02897687645284453
-0.41722752786184814,-0.5056877811164167,0.15357288802755883
-0.3943707261790691,-0.5220812375042614,0.2805900792010513
-0.38689277911261205,-0.5491347257842742,0.40762672735112127
-0.3910211603774058,-0.5901071453795982,0.5310270933113056
-0.4042116370545416,-0.6466302041679337,0.6474558206291647
-0.4256931850340268,-0.7163367397536404,0.755204711711603
-0.45358892169400544,-0.7980421052310644,0.8525400625323294
-0.485633181187238,-0.8917511628484689,0.9369094560943497
-0.520259540816292,-0.9957185605159397,1.0070622647145095
-0.5561708848571665,-1.107911070909342,1.0623179124014113
-0.5921075390392415,-1.2265549285619135,1.1018503946931306
-0.6267429996486544,-1.3497646394197949,1.125310051059557
-0.6586857782732839,-1.4757148618765954,1.132019789103248
-0.6870962279503531,-1.6022799367189104,1.1218079050228538
-0.7113552783986236,-1.7273472572463278,1.0953453543774307
-0.7305531175311075,-1.8488760362734513,1.0530129671071893
-0.7442367662913862,-1.9649195557760872,0.9957573166164936
-0.7519854996096271,-2.073744841687268,0.9248505103688486
-0.7530208707495719,-2.1733419140820267,0.841134053962031
-0.747463347355478,-2.261999193085868,0.7460558190612577
-0.7357777080177117,-2.338485308902148,0.6414402188777105
-0.7177001800319335,-2.4014819344164784,0.5290350437791347
-0.6931840924235149,-2.449944155647515,0.4107950147865417
-0.6627446356827141,-2.482830720175335,0.2886426676315348
-0.6268676986044008,-2.4994612314977807,0.16468161870430162
-0.5857720467774242,-2.5001409823983933,0.041224188115480065
-0.5396677380119203,-2.4848738710893485,-0.0794855162393725
-0.48937327707196887,-2.4536170201003835,-0.1953448720605847
-0.4357455019168265,-2.4072683584587926,-0.30446312014351334
-0.37908600215959526,-2.346886648630438,-0.40483348266383934
-0.3201639570254364,-2.2735386110783056,-0.49471748501957596
-0.2601985065231188,-2.188318858491874,-0.5726373620313017
-0.19978351998895913,-2.092584250551656,-0.6367775984761719
-0.1393058443609452,-1.9884730938061483,-0.6861192616364875
-0.0796182718637065,-1.8779876294540487,-0.7201978963214954
-0.021381949868226207,-1.7629987507106297,-0.7379675933940967
0.035163062050008825,-1.645816784983811,-0.7388069610453529
0.08931317833345984,-1.528657135080156,-0.7223887317532246
0.1405067586776408,-1.413836552105489,-0.6888464503978877
0.18926538687898684,-1.3038203455684307,-0.6393506007441557
0.23569362392214432,-1.2011924095927138,-0.5742458545320215
0.27999514491735034,-1.108903294695851,-0.49396320198932275
0.32490321254718457,-1.0304660705275102,-0.4004189668013601
0.3733948943673678,-0.9704441962021368,-0.2957455397596174
0.42661892119207884,-0.9299059875275641,-0.18417143699707245
0.4875186198658418,-0.9036646897511865,-0.07220650305038873
0.561596063492446,-0.8879208916522137,0.03354316343077682
0.6515409892269269,-0.8813233388755515,0.12724013670406625
0.7550830065689662,-0.8799135164769252,0.2059787943110464
0.868683985768834,-0.8798165117987465,0.26940661987234116
0.9898123576497475,-0.8792057072348706,0.3168972370039042
1.116215677743254,-0.8755209355517507,0.34748537055849754
1.2453319123071613,-0.8672088431832591,0.3612610069033792
1.374864257824981,-0.855103695031256,0.35875150604528167
1.5025975837584065,-0.8387261009070259,0.34015127519594096
1.6261245052327546,-0.8164758060935774,0.30587140843153693
1.7432631817022992,-0.7886320389452031,0.2565465087374152
1.8520738505481205,-0.7558517971488506,0.19317500399582682
1.9507218523941106,-0.7178766063803667,0.11730111378611659
2.0375299554521877,-0.6751732877866162,0.030288754712304994
2.1110934350374757,-0.6285903526301357,-0.06640255449656896
2.170148974269044,-0.5781990316031157,-0.1708208015840318
2.2133404257704994,-0.5244550401530075,-0.2811618631810478
2.240044658281406,-0.4685976268004185,-0.39560685629806897
2.2503679257678604,-0.4113587121981617,-0.5120054066660908
2.24383680013945,-0.35317651963519825,-0.6282019306961866
2.220158165132665,-0.29505278283391306,-0.7421782789643373
2.180104593402188,-0.23800627274073502,-0.8520526168910532
2.1245293990196976,-0.1826397685839218,-0.9558630142445053
2.0542805042859453,-0.1295144187779979,-1.0516399134412093
1.9704704270566393,-0.0794930943194612,-1.1376844976604275
1.8744298896970693,-0.03351184118169842,-1.2124639190947974
1.7680350222391348,0.008028959354994581,-1.274801266938423
1.6531774294260064,0.04481028894447402,-1.3236420408602543
1.5315472644800041,0.07604274776361439,-1.357695661900056
1.4052865536426256,0.1014476924746095,-1.3762177369276027
1.276720442000554,0.12128643865427068,-1.379011321070391
1.1480331693331798,0.13530401100087908,-1.3658567219224707
1.0214127081767461,0.14330743853329828,-1.3369793023280379
0.8990428186506527,0.14572448871579066,-1.2928196122870825
0.7832268776420257,0.14292122703398888,-1.2335949748652129
0.6761416027177717,0.13519084045216828,-1.160094325575217
0.5794569968558071,0.12331107487138136,-1.0738280430909894
0.49475539603753244,0.10864874335956703,-0.9761505102385197
0.4239419109260921,0.09253112786575972,-0.8681976774100041
0.3687740045591325,0.07583479797624955,-0.7515583717913509
0.33056979517954554,0.06115282943955614,-0.6280726837299033
0.3104357213972822,0.05423267026901932,-0.49976810354414464
0.3086095820660106,0.058621250948870655,-0.3697868289692844
0.32386174787138405,0.07130255325016387,-0.24119304769488753
0.3522084633025001,0.08928872126653503,-0.11542996970939015
0.38416014465958265,0.11464268663194878,0.00819558335232817
0.40894613220469234,0.1482112533343762,0.1314827994414802
0.4228096844490142,0.1863760484043174,0.255158778629325
0.4268128937968032,0.22686595799389053,0.3788148025082396
0.42186609717227497,0.27009739888883455,0.5015134089693305
0.4120495663152409,0.3150835328560816,0.6233078383489911
0.4031099920048194,0.35932957721250963,0.7454389130683349
0.39531482170381044,0.4034189569042928,0.8677054819155855
0.38589116338150886,0.4536927475620634,0.9874001113488988
0.3747856527920907,0.5172200172535396,1.1004034426021034
0.3622703835430773,0.5953686161830496,1.20367776704399
0.34766981152870174,0.6859710810200988,1.2959248017998148
0.3318769252168664,0.787625203211706,1.37559269506419
0.31557597829177025,0.8988262040173006,1.4411597744998406
0.29812660242205613,1.0174797578775465,1.4916294434215032
