preferred_fit_method,branch_mode,root_selection_mode,contact_model,ideal_source,uses_local_sst_core,best_estimate_practical_N_geom,best_estimate_practical_N_int,best_estimate_practical_A_K,best_estimate_practical_A_K_systematic_half_range,best_estimate_practical_A_ratio,best_estimate_practical_A_ratio_systematic_half_range,best_estimate_practical_a_nc_over_rc,best_estimate_practical_a_nc_over_rc_systematic_half_range,best_estimate_practical_a_star_over_rc_center,best_estimate_practical_a_star_over_rc_half_range,theorem_no_contact_A_K,theorem_no_contact_closure_x,theorem_no_contact_closure_x_minus_1,theorem_full_model_contact_model,theorem_full_model_F_at_x1,theorem_full_model_a_star_over_rc,theorem_full_model_is_shift_free,best_estimate_asymptotic_A_K_mid,best_estimate_asymptotic_A_K_half_range,best_estimate_asymptotic_A_ratio_mid,best_estimate_asymptotic_A_ratio_half_range,best_estimate_asymptotic_a_nc_over_rc_mid,best_estimate_asymptotic_a_nc_over_rc_half_range,best_estimate_asymptotic_N_int_high1,best_estimate_asymptotic_N_int_high2,comment
plateau_0.12,closest_to_a_nc,continuation,legacy,"ideal.txt (3:1:1, 183 modes, k_max=250)",True,48000,48000,0.07961931281772146,0.00035481728471663254,1.0005257929280855,0.004458765500129747,1.0002628619158493,0.002229042289014771,0.9919907122082494,0.01864351083464938,0.07961931281772146,1.0002628619158493,0.00026286191584934393,legacy,0.0798680609635526,0.9640757533299448,False,0.07953604992849728,8.326288922417407e-05,0.9994794806036722,0.0010463123244133232,0.9997395694723155,0.0005232924435338293,48000,64000,"Practical = preferred no-contact run. Asymptotic = midpoint and half-range from two highest N_int at preferred fit, lambda=0. Theorem fields: no-contact closure x = sqrt(4*pi*A_K); full-model row = same grid/fit at max lambda_K with finite a*."
