knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_ratio,a_K,closure_x_from_A,lambda_K,p_exp,candidate_index,candidate_count,candidate_selected,selected_root_choice,candidate_is_min,a_candidate_m,a_candidate_over_rc,E_candidate_J,ideal_source,bs_backend
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,global,,0,0.0783312212439276,0.9843391568265588,-0.2640284566879529,0.9921386782232405,0.0,2,0,1,True,lowest_energy,True,1.3978938021197746e-15,0.9921386782232405,3.353829411810693e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,global,,0,0.0783312212439276,0.9843391568265588,-0.2640284566879529,0.9921386782232405,0.001,2,0,1,True,continuation,True,1.3923967687951407e-15,0.9882372235000125,3.3576107022325575e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.06,0.06,1,0.1286535241954277,1.6167078658831693,-0.5912661810038016,1.2714982760047964,0.0,2,0,1,True,lowest_energy,True,1.791503142097185e-15,1.2714982760047964,2.1264885784465017e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.06,0.06,1,0.1286535241954277,1.6167078658831693,-0.5912661810038016,1.2714982760047964,0.001,2,0,1,True,continuation,True,1.780907176244193e-15,1.2639779139143825,2.1346590487750143e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.08,0.08,3,0.17992820307559024,2.2610444838235466,-0.8904144436767195,1.5036769878612715,0.0,2,0,1,True,lowest_energy,True,2.118636021211984e-15,1.503676987861272,1.3024880987014622e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.08,0.08,3,0.17992820307559024,2.2610444838235466,-0.8904144436767195,1.5036769878612715,0.001,2,0,1,True,continuation,True,2.1002775660182608e-15,1.4906472902959051,1.3172843117691158e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.10,0.1,4,0.1648289636045751,2.0713018446358102,-0.7856870444735312,1.4392018081686149,0.0,2,0,1,True,lowest_energy,True,2.027792416319641e-15,1.439201808168615,1.8574757355087407e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.10,0.1,4,0.1648289636045751,2.0713018446358102,-0.7856870444735312,1.4392018081686149,0.001,2,0,1,True,continuation,True,2.0120566975578026e-15,1.4280335669262625,1.8700521520962895e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.12,0.12,5,0.14972972413356,1.8815592054480739,-0.6948294469255256,1.3716993859618345,0.0,2,0,1,True,lowest_energy,True,1.9326835170275416e-15,1.3716993859618345,2.1526226252051993e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.12,0.12,5,0.14972972413356,1.8815592054480739,-0.6948294469255256,1.3716993859618345,0.001,2,0,1,True,continuation,True,1.9192737949042937e-15,1.362181993465691,2.163213481418311e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.14,0.14,7,0.1286535241954277,1.6167078658831693,-0.5598525087192803,1.2714982760047964,0.0,2,0,1,True,lowest_energy,True,1.791503142097185e-15,1.2714982760047964,2.6870126089445963e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.14,0.14,7,0.1286535241954277,1.6167078658831693,-0.5598525087192803,1.2714982760047964,0.001,2,0,1,True,continuation,True,1.780907176244193e-15,1.2639779139143825,2.6951830792731082e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.16,0.16,8,0.12839064076448903,1.6134043752616198,-0.5479259293785277,1.2701985574159733,0.0,2,0,1,True,lowest_energy,True,1.789671877376139e-15,1.2701985574159735,2.876262539274136e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.16,0.16,8,0.12839064076448903,1.6134043752616198,-0.5479259293785277,1.2701985574159733,0.001,2,0,1,True,continuation,True,1.7791081228647194e-15,1.2627010569462371,2.8844052118953254e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,4000,2000,2000,nan,30.705800057388615,0.9998880890919539,global,,0,0.07833122124392769,0.9843391568265598,-0.2640284566879533,0.9921386782232411,0.0,2,0,1,True,lowest_energy,True,1.3978938021197752e-15,0.992138678223241,3.353829411810695e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,4000,2000,2000,nan,30.705800057388615,0.9998880890919539,global,,0,0.07833122124392769,0.9843391568265598,-0.2640284566879533,0.9921386782232411,0.001,2,0,1,True,continuation,True,1.3923973329144365e-15,0.9882376238770453,3.35761036505991e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,4000,2000,2000,nan,30.705800057388615,0.9998880890919539,plateau_0.06,0.06,1,0.1286535241954277,1.6167078658831693,-0.5912661810038016,1.2714982760047964,0.0,2,0,1,True,lowest_energy,True,1.791503142097185e-15,1.2714982760047964,2.126488578446502e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,4000,2000,2000,nan,30.705800057388615,0.9998880890919539,plateau_0.06,0.06,1,0.1286535241954277,1.6167078658831693,-0.5912661810038016,1.2714982760047964,0.001,2,0,1,True,continuation,True,1.780908458480683e-15,1.2639788239666443,2.1346582166808825e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,4000,2000,2000,nan,30.705800057388615,0.9998880890919539,plateau_0.08,0.08,3,0.17992820307559024,2.2610444838235466,-0.8904144436767194,1.5036769878612715,0.0,2,0,1,True,lowest_energy,True,2.118636021211984e-15,1.503676987861272,1.3024880987014642e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,4000,2000,2000,nan,30.705800057388615,0.9998880890919539,plateau_0.08,0.08,3,0.17992820307559024,2.2610444838235466,-0.8904144436767194,1.5036769878612715,0.001,2,0,1,True,continuation,True,2.100280128757794e-15,1.4906491091701353,1.3172826092054678e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,4000,2000,2000,nan,30.705800057388615,0.9998880890919539,plateau_0.10,0.1,4,0.16482896360457527,2.071301844635812,-0.7856870444735322,1.4392018081686155,0.0,2,0,1,True,lowest_energy,True,2.0277924163196417e-15,1.4392018081686155,1.8574757355087384e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,4000,2000,2000,nan,30.705800057388615,0.9998880890919539,plateau_0.10,0.1,4,0.16482896360457527,2.071301844635812,-0.7856870444735322,1.4392018081686155,0.001,2,0,1,True,continuation,True,2.012058808065904e-15,1.428035064834555,1.8700507547002958e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,ideal,4000,2000,2000,nan,30.705800057388615,0.9998880890919539,plateau_0.12,0.12,5,0.1497297241335603,1.8815592054480776,-0.6948294469255274,1.3716993859618358,0.0,2,0,1,True,lowest_energy,True,1.9326835170275435e-15,1.3716993859618358,2.1526226252051966e-36,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
