knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_spread,A_ratio,a_K,a_fit_ref,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,uses_local_sst_core,ideal_source,notes,bs_backend,t_geometry_s,t_scan_s,t_fit_s,t_total_block_s,contact_model,root_selection_mode,closure_x_from_A,closure_x_minus_1,beta_dimless,F_at_x1,contact_force_at_x1,continuation_prev_a_star_over_rc,continuation_jump,theorem_candidate_no_contact,theorem_candidate_full_model,root_solver_space,F_at_root,root_xtol,root_rtol
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,global,,0,0.0783312212439276,nan,0.9843391568265588,-0.2640284566879529,0.13268130358358757,1.3978938021197746e-15,0.9921386782232405,0.0,2,1,1,lowest_energy,1.3978938021197746e-15,0.9921386782232405,3.353829411810693e-36,0.007861321776759467,True,stable,True,"ideal.txt (7:1:1, 222 modes, k_max=254)",,local_cpp_scan,0.656754799943883,0.03510050004115328,0.006243100040592253,0.7162535999668762,legacy,continuation,0.9921386782232405,-0.007861321776759467,6.282289045181086,0.015660843173441186,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,global,,0,0.0783312212439276,nan,0.9843391568265588,-0.2640284566879529,0.13268130358358757,1.3978938021197746e-15,0.9921386782232405,0.001,2,1,1,continuation,1.3923967687951407e-15,0.9882372235000125,3.3576107022325575e-36,0.01176277649998747,True,stable,True,"ideal.txt (7:1:1, 222 modes, k_max=254)",,local_cpp_scan,0.656754799943883,0.03510050004115328,0.006243100040592253,0.7331726999836974,legacy,continuation,0.9921386782232405,-0.007861321776759467,6.282289045181086,0.023703320247720375,0.00804247707427919,0.9921386782232405,0.003901454723228004,False,False,dimensionless_x,3.469446951953614e-18,1e-14,1e-13
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.06,0.06,1,0.1286535241954277,0.0,1.6167078658831693,-0.5912661810038016,0.04813424058446799,1.791503142097185e-15,1.2714982760047964,0.0,2,1,1,lowest_energy,1.791503142097185e-15,1.2714982760047964,2.1264885784465017e-36,0.27149827600479637,True,inconclusive,True,"ideal.txt (7:1:1, 222 modes, k_max=254)",parallel_theorem_candidate,local_cpp_scan,0.656754799943883,0.03510050004115328,0.006243100040592253,0.7471264999476261,legacy,continuation,1.2714982760047964,0.27149827600479637,6.282289045181086,-0.6167078658831693,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.06,0.06,1,0.1286535241954277,0.0,1.6167078658831693,-0.5912661810038016,0.04813424058446799,1.791503142097185e-15,1.2714982760047964,0.001,2,1,1,continuation,1.780907176244193e-15,1.2639779139143825,2.1346590487750143e-36,0.2639779139143825,True,inconclusive,True,"ideal.txt (7:1:1, 222 modes, k_max=254)",parallel_theorem_candidate,local_cpp_scan,0.656754799943883,0.03510050004115328,0.006243100040592253,0.7691648999461904,legacy,continuation,1.2714982760047964,0.27149827600479637,6.282289045181086,-0.6086653888088901,0.00804247707427919,1.2714982760047964,0.007520362090413846,False,False,dimensionless_x,4.85722573273506e-17,1e-14,1e-13
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.08,0.08,3,0.17992820307559024,0.039428340602522,2.2610444838235466,-0.8904144436767195,0.06270894576375961,2.1186360212119838e-15,1.5036769878612715,0.0,2,1,1,lowest_energy,2.118636021211984e-15,1.503676987861272,1.3024880987014622e-36,0.5036769878612719,True,inconclusive,True,"ideal.txt (7:1:1, 222 modes, k_max=254)",parallel_theorem_candidate,local_cpp_scan,0.656754799943883,0.03510050004115328,0.006243100040592253,0.7824213999556378,legacy,continuation,1.5036769878612715,0.5036769878612715,6.282289045181086,-1.2610444838235466,0.0,nan,nan,False,False,dimensionless_x,6.661338147750939e-16,1e-14,1e-13
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.08,0.08,3,0.17992820307559024,0.039428340602522,2.2610444838235466,-0.8904144436767195,0.06270894576375961,2.1186360212119838e-15,1.5036769878612715,0.001,2,1,1,continuation,2.1002775660182608e-15,1.4906472902959051,1.3172843117691158e-36,0.49064729029590515,True,inconclusive,True,"ideal.txt (7:1:1, 222 modes, k_max=254)",parallel_theorem_candidate,local_cpp_scan,0.656754799943883,0.03510050004115328,0.006243100040592253,0.7977072999929078,legacy,continuation,1.5036769878612715,0.5036769878612715,6.282289045181086,-1.2530020067492673,0.00804247707427919,1.503676987861272,0.01302969756536676,False,False,dimensionless_x,-6.753625436672905e-14,1e-14,1e-13
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.10,0.1,4,0.1648289636045751,0.03626184095399577,2.0713018446358102,-0.7856870444735312,0.07480197818735067,2.027792416319641e-15,1.439201808168615,0.0,2,1,1,lowest_energy,2.027792416319641e-15,1.439201808168615,1.8574757355087407e-36,0.4392018081686151,True,inconclusive,True,"ideal.txt (7:1:1, 222 modes, k_max=254)",parallel_theorem_candidate,local_cpp_scan,0.656754799943883,0.03510050004115328,0.006243100040592253,0.810534699994605,legacy,continuation,1.4392018081686149,0.43920180816861487,6.282289045181086,-1.0713018446358102,0.0,nan,nan,False,False,dimensionless_x,6.661338147750939e-16,1e-14,1e-13
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.10,0.1,4,0.1648289636045751,0.03626184095399577,2.0713018446358102,-0.7856870444735312,0.07480197818735067,2.027792416319641e-15,1.439201808168615,0.001,2,1,1,continuation,2.0120566975578026e-15,1.4280335669262625,1.8700521520962895e-36,0.4280335669262625,True,inconclusive,True,"ideal.txt (7:1:1, 222 modes, k_max=254)",parallel_theorem_candidate,local_cpp_scan,0.656754799943883,0.03510050004115328,0.006243100040592253,0.8331346999621019,legacy,continuation,1.4392018081686149,0.43920180816861487,6.282289045181086,-1.063259367561531,0.00804247707427919,1.439201808168615,0.011168241242352606,False,False,dimensionless_x,-2.0816681711721685e-16,1e-14,1e-13
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.12,0.12,5,0.14972972413356,0.036663957515831305,1.8815592054480739,-0.6948294469255256,0.07480197818735067,1.9326835170275416e-15,1.3716993859618345,0.0,2,1,1,lowest_energy,1.9326835170275416e-15,1.3716993859618345,2.1526226252051993e-36,0.3716993859618345,True,inconclusive,True,"ideal.txt (7:1:1, 222 modes, k_max=254)",parallel_theorem_candidate,local_cpp_scan,0.656754799943883,0.03510050004115328,0.006243100040592253,0.8722189999534748,legacy,continuation,1.3716993859618345,0.3716993859618345,6.282289045181086,-0.8815592054480739,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
7:1:1,ideal,8000,2000,2000,nan,30.70580005738861,0.9998573578979171,plateau_0.12,0.12,5,0.14972972413356,0.036663957515831305,1.8815592054480739,-0.6948294469255256,0.07480197818735067,1.9326835170275416e-15,1.3716993859618345,0.001,2,1,1,continuation,1.9192737949042937e-15,1.362181993465691,2.163213481418311e-36,0.3621819934656909,True,inconclusive,True,"ideal.txt (7:1:1, 222 modes, k_max=254)",parallel_theorem_candidate,local_cpp_scan,0.656754799943883,0.03510050004115328,0.006243100040592253,0.9134249999769963,legacy,continuation,1.3716993859618345,0.3716993859618345,6.282289045181086,-0.8735167283737947,0.00804247707427919,1.3716993859618345,0.009517392496143584,False,False,dimensionless_x,-5.93275428784068e-16,1e-14,1e-13
