knot_id,N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,frac,method_name,n_plateau,a_lo,a_hi,a_span,a_span_over_dmin,a_ref,A_ref,A_median,A_std,A_min,A_max,A_median_minus_Areq,rel_dE_median,rel_dE_min,rel_dE_max,rel_dE_thresh,ideal_source,bs_backend
7:1:1,4000,2000,2000,30.705800057388615,0.9998880890919539,0.01,plateau_0.01,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,2000,2000,30.705800057388615,0.9998880890919539,0.02,plateau_0.02,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,2000,2000,30.705800057388615,0.9998880890919539,0.04,plateau_0.04,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,2000,2000,30.705800057388615,0.9998880890919539,0.06,plateau_0.06,1,0.04813424058446799,0.04813424058446799,0.0,0.0,0.04813424058446799,0.1286535241954277,0.1286535241954277,0.0,0.1286535241954277,0.1286535241954277,0.04907605264948002,0.04624721183210306,0.04624721183210306,0.04624721183210306,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,2000,2000,30.705800057388615,0.9998880890919539,0.08,plateau_0.08,3,0.04813424058446799,0.07480197818735067,0.026667737602882678,0.026670722347638846,0.06270894576375961,0.22517001198895906,0.17992820307559024,0.03942834060252213,0.1286535241954277,0.22517001198895906,0.10035073152964256,0.074104238702931,0.04624721183210306,0.0848669506889979,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,2000,2000,30.705800057388615,0.9998880890919539,0.1,plateau_0.10,4,0.04813424058446799,0.0892270771353728,0.04109283655090481,0.041097435802263806,0.07480197818735067,0.17992820307559024,0.16482896360457527,0.036261840953995844,0.1286535241954277,0.22517001198895906,0.0852514920586276,0.07035330835781425,0.04624721183210306,0.0848669506889979,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,2000,2000,30.705800057388615,0.9998880890919539,0.12,plateau_0.12,5,0.04813424058446799,0.10643396721649917,0.05829972663203118,0.0583062517376079,0.07480197818735067,0.17992820307559024,0.1497297241335603,0.036663957515831395,0.12812775733355034,0.22517001198895906,0.07015225258761264,0.06660237801269751,0.04624721183210306,0.0848669506889979,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,2000,2000,30.705800057388615,0.9998880890919539,0.14,plateau_0.14,7,0.04813424058446799,0.13866141433952328,0.09052717375505528,0.09053730586716692,0.0892270771353728,0.1497297241335603,0.1286535241954277,0.04035805391599477,0.09925216997758234,0.22517001198895906,0.04907605264948002,0.061060203284233616,0.04624721183210306,0.0848669506889979,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,2000,2000,30.705800057388615,0.9998880890919539,0.16,plateau_0.16,8,0.04813424058446799,0.15144237695251836,0.10330813636805036,0.10331969896938108,0.10643396721649917,0.12812775733355034,0.12839064076448903,0.04219570282570259,0.08911325626638165,0.22517001198895906,0.048813169218541355,0.05892712951733702,0.04624721183210306,0.0848669506889979,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,4000,4000,30.705800057388615,0.9998573578979171,0.01,plateau_0.01,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,4000,4000,30.705800057388615,0.9998573578979171,0.02,plateau_0.02,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,4000,4000,30.705800057388615,0.9998573578979171,0.04,plateau_0.04,3,0.02443257423503629,0.03921813089973206,0.014785556664695765,0.014787666008460112,0.03095480406281187,0.16807367971830453,0.13441976613841133,0.024461354340379906,0.10831455633601003,0.16807367971830453,0.05484229459246366,0.05908191641629647,0.04245081748815125,0.0687919866086274,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,4000,4000,30.705800057388615,0.9998573578979171,0.06,plateau_0.06,5,0.02443257423503629,0.055927465723640234,0.031494891488603946,0.031499384627041466,0.03921813089973206,0.13441976613841133,0.11197665771004647,0.025411439157897613,0.09593976216887208,0.16807367971830453,0.0323991861640988,0.05230788057865408,0.04245081748815125,0.0687919866086274,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,4000,4000,30.705800057388615,0.9998573578979171,0.08,plateau_0.08,8,0.02443257423503629,0.07975600444258608,0.05532343020754979,0.05533132278374269,0.055927465723640234,0.09593976216887208,0.11014560702302825,0.028184551186031692,0.07454311640715418,0.16807367971830453,0.03056813547708058,0.04979903161136262,0.04031756404980217,0.07211619632268709,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,4000,4000,30.705800057388615,0.9998573578979171,0.1,plateau_0.10,9,0.02443257423503629,0.0897723936307419,0.0653398193957056,0.06534914093453782,0.055927465723640234,0.09593976216887208,0.10831455633601003,0.03210781661588965,0.055794906255916224,0.16807367971830453,0.02873708479006236,0.047290182644071165,0.033889109023085215,0.07211619632268709,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,4000,4000,30.705800057388615,0.9998573578979171,0.12,plateau_0.12,11,0.02443257423503629,0.11373696559179233,0.08930439135675604,0.08931713174017948,0.06295127875076457,0.0839067845964959,0.09593976216887208,0.03316576977861095,0.051521050702287886,0.16807367971830453,0.016362290622924408,0.047290182644071165,0.03239092362652409,0.07211619632268709,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,4000,4000,30.705800057388615,0.9998573578979171,0.14,plateau_0.14,12,0.02443257423503629,0.12802095236381492,0.10358837812877862,0.1036031563007758,0.07085719771281146,0.07454311640715418,0.09407358691522635,0.03220894166562682,0.051521050702287886,0.16807367971830453,0.014496115369278681,0.04979903161136262,0.03239092362652409,0.07211619632268709,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,4000,4000,4000,30.705800057388615,0.9998573578979171,0.16,plateau_0.16,13,0.02443257423503629,0.14409883505210097,0.11966626081706468,0.11968333269922518,0.07085719771281146,0.07454311640715418,0.09220741166158061,0.031759515854632714,0.051521050702287886,0.16807367971830453,0.01262994011563294,0.05230788057865408,0.03239092362652409,0.07211619632268709,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,8000,2000,2000,30.70580005738861,0.9998573578979171,0.01,plateau_0.01,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,8000,2000,2000,30.70580005738861,0.9998573578979171,0.02,plateau_0.02,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
7:1:1,8000,2000,2000,30.70580005738861,0.9998573578979171,0.04,plateau_0.04,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (7:1:1, 222 modes, k_max=254)",local_cpp_scan
