a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.0005337857630143208,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.0006848866409612922,0.07981409914566573,0.00023662759971805614,0.036290076113658136,1,1,1,1,1,1,1,1,1
0.0008787602507762228,0.11706066021331685,0.037483188667369174,0.0552297275565301,1,1,1,1,1,1,1,1,1
0.0011275144413101991,0.08551506754411824,0.005937595998170564,0.04270496352128741,1,1,1,1,1,1,1,1,1
0.0014466844787757536,0.06739851620861803,-0.012178955337329642,0.03515930166968463,1,1,1,1,1,1,1,1,1
0.0018562032595331346,0.08018607738085408,0.0006086058349064061,0.043354407909360855,1,1,1,1,1,1,1,1,1
0.0023816461649033213,0.08282089205856677,0.003243420512619097,0.04680832708668829,1,1,1,1,1,1,1,1,1
0.003055828302028388,0.08021624795900877,0.0006387764130610929,0.047562570803835906,1,1,1,1,1,1,1,1,1
0.00392085388211173,0.07545819719650292,-0.004119274349444757,0.04697566612357546,1,1,1,1,1,1,1,1,1
0.005030745724380626,0.07897932740162177,-0.0005981441443259072,0.051591239638469545,0,1,1,1,1,1,1,1,1
0.0064548191042873345,0.07729944415172031,-0.002278027394227361,0.053240649689254384,0,1,1,1,1,1,1,1,1
0.008282010650459264,0.07869949623438598,-0.0008779753115616962,0.057253141944272036,0,1,1,1,1,1,1,1,1
0.010626432639880121,0.08022809533592798,0.0006506237899803063,0.06190970872859255,0,0,1,1,1,1,1,1,1
0.013634499569696614,0.08068926345878139,0.0011117919128337123,0.06637482495656218,0,0,1,1,1,1,1,1,1
0.017494072076304462,0.07986150616827965,0.00028403462233198007,0.07036433382398519,0,0,0,1,1,1,1,1,1
0.022446189260303395,0.07796396901703788,-0.0016135025289097937,0.07389180007690062,0,0,0,1,1,1,1,1,1
0.028800122127757427,0.07998318936440099,0.0004057178184533189,0.08185388454736456,0,0,0,0,1,1,1,1,1
0.03695268826948008,0.07984105913149366,0.0002635875855459824,0.08899283971415647,0,0,0,0,0,1,1,1,1
0.047413034024092096,0.07908473751972901,-0.0004927340262186608,0.09676084732172181,0,0,0,0,0,0,1,1,1
0.06083443182742342,0.07968138403824548,0.0001039124922978113,0.1079347026865286,0,0,0,0,0,0,0,0,1
0.07805507856520887,0.07984585701366621,0.00026838546771854044,0.12124392081550654,0,0,0,0,0,0,0,0,0
0.10015044287919955,0.07898226563809742,-0.0005952059078502547,0.13647994241555567,0,0,0,0,0,0,0,0,0
0.12850043063527813,0.07913227453641591,-0.00044519700953175867,0.1583508731591351,0,0,0,0,0,0,0,0,0
