fit_method,n_main_rows,A_inf,A_inf_minus_target,A_alpha,A_tail_quasi_monotone,anc_inf,anc_inf_minus_1,anc_alpha,anc_tail_quasi_monotone,theorem_no_contact_ok,n_shiftfree_rows,astar_inf,astar_inf_minus_1,astar_alpha,astar_tail_quasi_monotone,F1_inf,F1_inf_minus_0,F1_alpha,F1_tail_quasi_monotone,shiftfree_root_choice_summary,theorem_shiftfree_ok
plateau_0.04,12,0.08016076542233971,0.0005832938763920409,3.59,False,1.0036487239795273,0.003648723979527313,3.59,False,False,12,1.0036487239795273,0.003648723979527313,3.59,False,-0.0073298870278287265,-0.0073298870278287265,3.59,False,targeted_x_nc:12,False
plateau_0.06,12,0.08003625021485027,0.000458778668902593,3.59,False,1.0028714822630784,0.0028714822630784287,3.59,False,False,12,1.0028714822630787,0.0028714822630786507,3.59,False,-0.005765182783392133,-0.005765182783392133,3.59,False,targeted_x_nc:12,False
plateau_0.08,12,0.07985532718012948,0.0002778556341818117,1.94,False,1.0017392507855338,0.0017392507855338302,1.94,False,False,12,1.0017392507855338,0.0017392507855338302,1.94,False,-0.0034916368764163746,-0.0034916368764163746,1.94,False,targeted_x_nc:12,False
plateau_0.10,12,0.07985615720692558,0.00027868566097791203,3.06,False,1.0017469497639864,0.0017469497639863718,3.06,False,False,12,1.0017469497639864,0.0017469497639863718,3.06,False,-0.003502067300755691,-0.003502067300755691,3.06,False,targeted_x_nc:12,False
plateau_0.12,12,0.07979883703843467,0.00022136549248699677,3.59,False,1.0013887873500782,0.001388787350078191,3.59,False,False,12,1.0013887873500782,0.001388787350078191,3.59,False,-0.0027817608198215855,-0.0027817608198215855,3.59,False,targeted_x_nc:12,False
