knot_id,N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,frac,method_name,n_plateau,a_lo,a_hi,a_span,a_span_over_dmin,a_ref,A_ref,A_median,A_std,A_min,A_max,A_median_minus_Areq,rel_dE_median,rel_dE_min,rel_dE_max,rel_dE_thresh,ideal_source,bs_backend
0:1:1,8000,8000,8000,6.2831853071795845,0.41633552426572346,0.01,plateau_0.01,2,0.0030834369593987464,0.003689076819412832,0.0006056398600140858,0.0014546917683333216,0.003689076819412832,0.08874845309250053,0.0998421508680749,0.011093697775574368,0.08874845309250053,0.11093584864364926,0.02026467932212722,0.04355893999484958,0.03976510872088778,0.04735277126881139,0.0001,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,8000,8000,8000,6.2831853071795845,0.41633552426572346,0.02,plateau_0.02,6,0.0030834369593987464,0.007558718978687879,0.0044752820192891325,0.010749219700101337,0.00528059608081638,0.06339132207142441,0.08135263366602707,0.018834795412958284,0.055467171581314124,0.11093584864364926,0.0017751621200794016,0.03713744055796671,0.027654485696263022,0.04803334782442038,0.0001,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,8000,8000,8000,6.2831853071795845,0.41633552426572346,0.04,plateau_0.04,10,0.0030834369593987464,0.015487406577743765,0.012403969618345018,0.0297932049882639,0.007558718978687879,0.09367720116516592,0.07789963573007752,0.0159935563737282,0.055467171581314124,0.11093584864364926,-0.0016778358158701517,0.041585600223112196,0.027654485696263022,0.05362236449028845,0.0001,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,8000,8000,8000,6.2831853071795845,0.41633552426572346,0.06,plateau_0.06,12,0.0030834369593987464,0.022168890071923304,0.019085453112524558,0.04584151964016261,0.009043380920675822,0.07731638907034465,0.07789963573007752,0.014658383157295002,0.055467171581314124,0.11093584864364926,-0.0016778358158701517,0.0441268745814789,0.027654485696263022,0.054289157983055746,0.0001,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,8000,8000,8000,6.2831853071795845,0.41633552426572346,0.08,plateau_0.08,14,0.0030834369593987464,0.03173285885884042,0.028649421899441672,0.06881330136305247,0.010819655910880315,0.09540811944560466,0.07895429679340651,0.013726138446761125,0.055467171581314124,0.11093584864364926,-0.0006231747525411585,0.046980956227263754,0.027654485696263022,0.06740781672376223,0.0001,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,8000,8000,8000,6.2831853071795845,0.41633552426572346,0.1,plateau_0.10,15,0.0030834369593987464,0.037965736148104806,0.034882299188706056,0.08378410477997707,0.010819655910880315,0.09540811944560466,0.07848288238981038,0.013380762684248027,0.055467171581314124,0.11093584864364926,-0.0010945891561372906,0.04735277126881139,0.027654485696263022,0.06740781672376223,0.0001,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,8000,8000,8000,6.2831853071795845,0.41633552426572346,0.12,plateau_0.12,16,0.0030834369593987464,0.045422857350463856,0.04233942039106511,0.10169543054424117,0.012944821749375,0.07848288238981038,0.07895429679340651,0.012998156757424516,0.055467171581314124,0.11093584864364926,-0.0006231747525411585,0.04769305954661589,0.027654485696263022,0.07379753305030773,0.0001,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,8000,8000,8000,6.2831853071795845,0.41633552426572346,0.14,plateau_0.14,17,0.0030834369593987464,0.05434468495044795,0.0512612479910492,0.12312484763690748,0.012944821749375,0.07848288238981038,0.07848288238981038,0.01263800159018627,0.055467171581314124,0.11093584864364926,-0.0010945891561372906,0.04803334782442038,0.027654485696263022,0.07379753305030773,0.0001,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,8000,8000,8000,6.2831853071795845,0.41633552426572346,0.16,plateau_0.16,18,0.0030834369593987464,0.06501891238538045,0.0619354754259817,0.1487633694847807,0.015487406577743765,0.06666549733618937,0.07895429679340651,0.012282010742359729,0.055467171581314124,0.11093584864364926,-0.0006231747525411585,0.048612363388918584,0.027654485696263022,0.08175414758336769,0.0001,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,16000,16000,16000,6.2831853071795845,0.4159514199663228,0.01,plateau_0.01,5,0.001612914425659181,0.0037275643961402027,0.0021146499704810216,0.005083886889128141,0.0024519874361644037,0.06332903646415952,0.0802164733524988,0.013710640877796805,0.06332903646415952,0.10177866472677106,0.0006390018065511316,0.04149070185289741,0.030178700935634534,0.05001067220402741,0.0001,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
