fit_method,n_main_rows,A_inf,A_inf_minus_target,A_alpha,A_tail_quasi_monotone,anc_inf,anc_inf_minus_1,anc_alpha,anc_tail_quasi_monotone,theorem_no_contact_ok,n_shiftfree_rows,astar_inf,astar_inf_minus_1,astar_alpha,astar_tail_quasi_monotone,F1_inf,F1_inf_minus_0,F1_alpha,F1_tail_quasi_monotone,shiftfree_root_choice_summary,theorem_shiftfree_ok
plateau_0.04,3,0.08221721543081231,0.00263974388486464,1.1,False,1.0163017322161823,0.016301732216182252,1.12,False,False,3,1.0163017322161823,0.016301732216182252,1.12,False,-0.03317199998419684,-0.03317199998419684,1.1,False,targeted_x_nc:3,False
plateau_0.06,3,0.08749528795208313,0.007917816406135453,0.25,False,1.0498433898743464,0.049843389874346444,0.25,False,False,3,1.0498433898743464,0.049843389874346444,0.25,False,-0.09949821541595068,-0.09949821541595068,0.25,False,targeted_x_nc:3,False
plateau_0.08,3,0.08362195300213389,0.004044481456186216,0.25,False,1.02543648103797,0.025436481037969916,0.25,False,False,3,1.02543648103797,0.025436481037969916,0.25,False,-0.05082445292133967,-0.05082445292133967,0.25,False,targeted_x_nc:3,False
plateau_0.10,3,0.08229494769976424,0.002717476153816567,0.25,False,1.0170994263773987,0.017099426377398697,0.25,False,False,3,1.0170994263773987,0.017099426377398697,0.25,False,-0.03414881248454235,-0.03414881248454235,0.25,False,targeted_x_nc:3,False
plateau_0.12,3,0.08339468643239747,0.0038172148864498018,0.25,False,1.0240025242613262,0.024002524261326208,0.25,False,False,3,1.0240025242613262,0.024002524261326208,0.25,False,-0.04796853697777664,-0.04796853697777664,0.25,False,targeted_x_nc:3,False
