N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_spread,A_ratio,a_fit_ref_dimless,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,uses_local_sst_core,ideal_source,notes,bs_backend,t_geometry_s,t_scan_s,t_fit_s,t_total_block_s
4000,2000,2000,36.939647358479974,1.8188291207477028,plateau_0.08,0.08,9,0.07946250310281983,0.01498029553983396,0.9985552639346996,0.08874727470841921,1.4079520036979839e-15,0.9992773684470437,0.001,2,1,1,closest_to_a_nc,1.4105051301958134e-15,1.0010894199384033,5.164100611646047e-36,0.0,True,stable,True,Torus R_t/r_t=2.50,n_plateau=9; Biot-Savart downsampled,local_cpp_scan,0.1571023999999852,0.015969199999744887,0.00035879999995813705,0.17812599999979284
4000,2000,2000,36.939647358479974,1.8188291207477028,plateau_0.12,0.12,13,0.08121208752776463,0.013091420202494318,1.0205411902396664,0.10981550553634285,1.4233675695785717e-15,1.0102183849488962,0.0,2,1,1,closest_to_a_nc,1.4287442096760752e-15,1.0140343919957335,5.1445315778688083e-36,0.0,True,drift,True,Torus R_t/r_t=2.50,n_plateau=13; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.1571023999999852,0.015969199999744887,0.00035879999995813705,0.17882989999998244
4000,2000,2000,36.939647358479974,1.8188291207477028,plateau_0.12,0.12,13,0.08121208752776463,0.013091420202494318,1.0205411902396664,0.10981550553634285,1.4233675695785717e-15,1.0102183849488962,0.001,2,1,1,closest_to_a_nc,1.4287442096760752e-15,1.0140343919957335,5.145530795602801e-36,0.0,True,drift,True,Torus R_t/r_t=2.50,n_plateau=13; Biot-Savart downsampled,local_cpp_scan,0.1571023999999852,0.015969199999744887,0.00035879999995813705,0.1800425000001269
4000,2000,2000,36.939647358479974,1.8188291207477028,plateau_0.16,0.16,16,0.07902392673517639,0.01181730200868006,0.9930439507561927,0.13588524600697968,1.40406118196935e-15,0.9965159035051465,0.0,2,1,1,closest_to_a_nc,1.4105051301958134e-15,1.0010894199384033,5.145443528224274e-36,0.0,True,stable,True,Torus R_t/r_t=2.50,n_plateau=16; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.1571023999999852,0.015969199999744887,0.00035879999995813705,0.1807755999998335
4000,2000,2000,36.939647358479974,1.8188291207477028,plateau_0.16,0.16,16,0.07902392673517639,0.01181730200868006,0.9930439507561927,0.13588524600697968,1.40406118196935e-15,0.9965159035051465,0.001,2,1,1,closest_to_a_nc,1.4105051301958134e-15,1.0010894199384033,5.146412054656011e-36,0.0,True,stable,True,Torus R_t/r_t=2.50,n_plateau=16; Biot-Savart downsampled,local_cpp_scan,0.1571023999999852,0.015969199999744887,0.00035879999995813705,0.18199279999998907
4000,2000,2000,37.99695491443089,1.881747502495749,global,,0,0.07934058602973232,nan,0.9970232088100641,0.20361962195268724,1.4068714986048518e-15,0.9985104926705807,0.0,2,1,1,closest_to_a_nc,1.4041214688059935e-15,0.9965586913781102,5.41770692579559e-36,0.0,True,stable,True,Torus R_t/r_t=2.60,Biot-Savart downsampled; no-contact case,local_cpp_scan,0.15336660000002666,0.01588499999979831,0.00032400000009147334,0.17041229999995267
4000,2000,2000,37.99695491443089,1.881747502495749,global,,0,0.07934058602973232,nan,0.9970232088100641,0.20361962195268724,1.4068714986048518e-15,0.9985104926705807,0.001,2,1,1,closest_to_a_nc,1.4041214688059935e-15,0.9965586913781102,5.418614621868208e-36,0.0,True,stable,True,Torus R_t/r_t=2.60,Biot-Savart downsampled,local_cpp_scan,0.15336660000002666,0.01588499999979831,0.00032400000009147334,0.17167810000000827
4000,2000,2000,37.99695491443089,1.881747502495749,plateau_0.08,0.08,9,0.08050151285924362,0.014399957902201332,1.011611845605856,0.09145807563023199,1.4171269281794092e-15,1.0057891631441773,0.0,2,1,1,closest_to_a_nc,1.4222780018956245e-15,1.0094450771059436,5.414054525839342e-36,0.0,True,stable,True,Torus R_t/r_t=2.60,n_plateau=9; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.15336660000002666,0.01588499999979831,0.00032400000009147334,0.17235470000014175
4000,2000,2000,37.99695491443089,1.881747502495749,plateau_0.08,0.08,9,0.08050151285924362,0.014399957902201332,1.011611845605856,0.09145807563023199,1.4171269281794092e-15,1.0057891631441773,0.001,2,1,1,closest_to_a_nc,1.4222780018956245e-15,1.0094450771059436,5.414990751033408e-36,0.0,True,stable,True,Torus R_t/r_t=2.60,n_plateau=9; Biot-Savart downsampled,local_cpp_scan,0.15336660000002666,0.01588499999979831,0.00032400000009147334,0.17370260000006965
4000,2000,2000,37.99695491443089,1.881747502495749,plateau_0.12,0.12,13,0.08088352409161895,0.012933427570541303,1.0164123403307326,0.11321780840636016,1.4204853599960283e-15,1.0081727706102026,0.0,2,1,1,closest_to_a_nc,1.4222780018956245e-15,1.0094450771059436,5.410120034248209e-36,0.0,True,stable,True,Torus R_t/r_t=2.60,n_plateau=13; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.15336660000002666,0.01588499999979831,0.00032400000009147334,0.17440699999997378
4000,2000,2000,37.99695491443089,1.881747502495749,plateau_0.12,0.12,13,0.08088352409161895,0.012933427570541303,1.0164123403307326,0.11321780840636016,1.4204853599960283e-15,1.0081727706102026,0.001,2,1,1,closest_to_a_nc,1.4222780018956245e-15,1.0094450771059436,5.411056259442275e-36,0.0,True,stable,True,Torus R_t/r_t=2.60,n_plateau=13; Biot-Savart downsampled,local_cpp_scan,0.15336660000002666,0.01588499999979831,0.00032400000009147334,0.17560510000021168
4000,2000,2000,37.99695491443089,1.881747502495749,plateau_0.16,0.16,16,0.0803390814028829,0.011667177141459326,1.009570671725797,0.1401546233288788,1.415696506476677e-15,1.0047739381712226,0.0,2,1,1,closest_to_a_nc,1.4222780018956245e-15,1.0094450771059436,5.400517189756225e-36,0.0,True,stable,True,Torus R_t/r_t=2.60,n_plateau=16; Biot-Savart downsampled; no-contact case,local_cpp_scan,0.15336660000002666,0.01588499999979831,0.00032400000009147334,0.17638269999997647
4000,2000,2000,37.99695491443089,1.881747502495749,plateau_0.16,0.16,16,0.0803390814028829,0.011667177141459326,1.009570671725797,0.1401546233288788,1.415696506476677e-15,1.0047739381712226,0.001,2,1,1,closest_to_a_nc,1.4222780018956245e-15,1.0094450771059436,5.401453414950291e-36,0.0,True,stable,True,Torus R_t/r_t=2.60,n_plateau=16; Biot-Savart downsampled,local_cpp_scan,0.15336660000002666,0.01588499999979831,0.00032400000009147334,0.17772340000010445
4000,4000,4000,31.898600666412335,1.5252969004641932,global,,0,0.07923567549140201,nan,0.9957048641040535,0.1200267092296754,1.4059410512973815e-15,0.9978501186418882,0.0,2,1,1,closest_to_a_nc,1.3978955779086553e-15,0.9921399385685045,3.950666078770923e-36,0.0,True,stable,True,Torus R_t/r_t=2.00,no-contact case,local_cpp_scan,0.5452856000001702,0.0632089000000633,0.00036269999964133603,0.6131159999999909
4000,4000,4000,31.898600666412335,1.5252969004641932,global,,0,0.07923567549140201,nan,0.9957048641040535,0.1200267092296754,1.4059410512973815e-15,0.9978501186418882,0.001,2,1,1,closest_to_a_nc,1.3978955779086553e-15,0.9921399385685045,3.95192985171739e-36,0.0,True,stable,True,Torus R_t/r_t=2.00,,local_cpp_scan,0.5452856000001702,0.0632089000000633,0.00036269999964133603,0.6147225999998227
4000,4000,4000,31.898600666412335,1.5252969004641932,plateau_0.08,0.08,12,0.0807574150364056,0.010932580952329032,1.0148276072050948,0.05691223390748379,1.4193775574619515e-15,1.007386520796215,0.0,2,1,1,closest_to_a_nc,1.4159716047197332e-15,1.004969185912384,3.913728367614249e-36,0.0,True,stable,True,Torus R_t/r_t=2.00,n_plateau=12; no-contact case,local_cpp_scan,0.5452856000001702,0.0632089000000633,0.00036269999964133603,0.6156508999997641
4000,4000,4000,31.898600666412335,1.5252969004641932,plateau_0.08,0.08,12,0.0807574150364056,0.010932580952329032,1.0148276072050948,0.05691223390748379,1.4193775574619515e-15,1.007386520796215,0.001,2,1,1,closest_to_a_nc,1.4159716047197332e-15,1.004969185912384,3.9150338358711795e-36,0.0,True,stable,True,Torus R_t/r_t=2.00,n_plateau=12,local_cpp_scan,0.5452856000001702,0.0632089000000633,0.00036269999964133603,0.6177824999999757
4000,4000,4000,31.898600666412335,1.5252969004641932,plateau_0.12,0.12,15,0.08035130454785024,0.009851198059644153,1.0097242722955297,0.06518202718286405,1.415804197560452e-15,1.0048503706508223,0.0,2,1,1,closest_to_a_nc,1.4159716047197332e-15,1.004969185912384,3.941016572859286e-36,0.0,True,stable,True,Torus R_t/r_t=2.00,n_plateau=15; no-contact case,local_cpp_scan,0.5452856000001702,0.0632089000000633,0.00036269999964133603,0.618636400000014
4000,4000,4000,31.898600666412335,1.5252969004641932,plateau_0.12,0.12,15,0.08035130454785024,0.009851198059644153,1.0097242722955297,0.06518202718286405,1.415804197560452e-15,1.0048503706508223,0.001,2,1,1,closest_to_a_nc,1.4159716047197332e-15,1.004969185912384,3.9423220411162165e-36,0.0,True,stable,True,Torus R_t/r_t=2.00,n_plateau=15,local_cpp_scan,0.5452856000001702,0.0632089000000633,0.00036269999964133603,0.6200459000001501
4000,4000,4000,31.898600666412335,1.5252969004641932,plateau_0.16,0.16,17,0.07990863072565489,0.009258115665981486,1.0041614689845482,0.0746534861832042,1.4118988156992222e-15,1.0020785718261318,0.0,2,1,1,closest_to_a_nc,1.4159716047197332e-15,1.004969185912384,3.946247732581397e-36,0.0,True,stable,True,Torus R_t/r_t=2.00,n_plateau=17; no-contact case,local_cpp_scan,0.5452856000001702,0.0632089000000633,0.00036269999964133603,0.6207350999998198
