dataset,quantity,fit_method,lambda_K,n_points,Nint_min,Nint_max,alpha_best,y_inf,target,y_inf_minus_target,rms_fit,sse_fit,last2_half_range,method,tail_points,tail_enough,tail_err_contracting,tail_step_contracting,tail_sign_changes,tail_last_abs_err,tail_prev_abs_err,tail_last_step,tail_prev_step,tail_quasi_monotone,root_choice_summary,raw_n_vals,raw_y_vals
main_no_contact,A_K,plateau_0.12,0.0,3,32000.0,64000.0,3.27,0.07899251766010773,0.07957747154594767,-0.0005849538858399422,3.3278628136607224e-05,3.3224012719637575e-09,6.377736931452438e-05,powerlaw_gridsearch,3,True,False,True,1.0,0.00041566586957056395,0.0002881111309415152,0.00012755473862904876,0.000995152530428381,False,,32000;48000;64000,0.0802845129454;0.079289360415;0.0791618056764
main_no_contact,a_nc_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,3.27,0.9963234860999792,1.0,-0.0036765139000207725,0.00020779773504413126,1.2953969606841294e-07,0.0004016140068766605,powerlaw_gridsearch,3,True,False,True,1.0,0.002615125124089124,0.0018118971103358028,0.000803228013753321,0.006244545059239881,False,,32000;48000;64000,1.00443264795;0.99818810289;0.997384874876
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,3.27,0.9963234860999792,1.0,-0.0036765139000207725,0.00020779773504413126,1.2953969606841294e-07,0.0004016140068766605,powerlaw_gridsearch,3,True,False,True,1.0,0.002615125124089124,0.0018118971103358028,0.000803228013753321,0.006244545059239881,False,targeted_x_nc:3,32000;48000;64000,1.00443264795;0.99818810289;0.997384874876
shiftfree_postcheck,F_at_x1,plateau_0.12,0.0,3,32000.0,64000.0,3.27,0.007350747321774227,0.0,0.007350747321774227,0.0004181915747020375,5.246525794553095e-07,0.000801450059615183,powerlaw_gridsearch,3,True,False,True,1.0,0.005223411368763586,0.0036205112495332203,0.001602900119230366,0.012505455515180341,False,targeted_x_nc:3,32000;48000;64000,-0.00888494426565;0.00362051124953;0.00522341136876
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.001,3,32000.0,64000.0,3.27,0.9963586213856751,1.0,-0.003641378614324897,0.00020578313954951319,1.2704010156856324e-07,0.0003977920057186557,powerlaw_gridsearch,3,True,False,True,1.0,0.002590188245978342,0.0017946042345410307,0.0007955840114373114,0.006184654235258935,False,targeted_x_nc:3,32000;48000;64000,1.00439005;0.998205395765;0.997409811754
shiftfree_postcheck,F_at_x1,plateau_0.12,0.001,3,32000.0,64000.0,3.27,0.007350747321774227,0.0,0.007350747321774227,0.0004181915747020375,5.246525794553095e-07,0.000801450059615183,powerlaw_gridsearch,3,True,False,True,1.0,0.005223411368763586,0.0036205112495332203,0.001602900119230366,0.012505455515180341,False,targeted_x_nc:3,32000;48000;64000,-0.00888494426565;0.00362051124953;0.00522341136876
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.003,3,32000.0,64000.0,3.27,0.9964269168883823,1.0,-0.0035730831116177475,0.00020187104561810706,1.222557571768436e-07,0.00039036069905196147,powerlaw_gridsearch,3,True,False,True,1.0,0.0025417088911144914,0.0017609874930105684,0.0007807213981039229,0.006068267918270975,False,targeted_x_nc:3,32000;48000;64000,1.00430728043;0.998239012507;0.997458291109
shiftfree_postcheck,F_at_x1,plateau_0.12,0.003,3,32000.0,64000.0,3.27,0.007350747321774227,0.0,0.007350747321774227,0.0004181915747020375,5.246525794553095e-07,0.000801450059615183,powerlaw_gridsearch,3,True,False,True,1.0,0.005223411368763586,0.0036205112495332203,0.001602900119230366,0.012505455515180341,False,targeted_x_nc:3,32000;48000;64000,-0.00888494426565;0.00362051124953;0.00522341136876
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.01,3,32000.0,64000.0,3.27,0.9966470349223275,1.0,-0.003352965077672465,0.00018929502081689706,1.0749781471820848e-07,0.0003663911094547445,powerlaw_gridsearch,3,True,False,True,1.0,0.0023853960037343303,0.0016526137848248412,0.000732782218909489,0.0056933958182959765,False,targeted_x_nc:3,32000;48000;64000,1.00404078203;0.998347386215;0.997614603996
shiftfree_postcheck,F_at_x1,plateau_0.12,0.01,3,32000.0,64000.0,3.27,0.007350747321774227,0.0,0.007350747321774227,0.0004181915747020375,5.246525794553095e-07,0.000801450059615183,powerlaw_gridsearch,3,True,False,True,1.0,0.005223411368763586,0.0036205112495332203,0.001602900119230366,0.012505455515180341,False,targeted_x_nc:3,32000;48000;64000,-0.00888494426565;0.00362051124953;0.00522341136876
