a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.022604419591327495,0.10397870031595115,0.024401228770003475,0.0518753347100012,0,0,1,1,1,1,1,1,1
0.02553128588882311,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.02883712879701225,0.16332395381595682,0.08374648227000915,0.08594111172582727,0,0,1,1,1,1,1,1,1
0.03257101897948336,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.0367883808693111,0.13062906938295685,0.051051597837009174,0.075199809295316,0,0,1,1,1,1,1,1,1
0.041551815368073015,0.10882701501584918,0.02924954346990151,0.0677432008192357,0,0,0,1,1,1,1,1,1
0.04693202906961097,0.09324948142103559,0.013672009875087918,0.062264407753587325,0,0,0,1,1,1,1,1,1
0.053008883801578095,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.05987258206376332,0.08156231514132632,0.001984843595378649,0.05807678686656422,0,0,0,1,1,1,1,1,1
0.06762500595938514,0.1376595367130679,0.058082065167120236,0.10406479660021047,0,0,0,0,1,1,1,1,1
0.07638122949393689,0.05923321642029314,-0.020344255125654534,0.049978849044352534,0,0,0,0,1,1,1,1,1
0.08627122668956727,0.054266005553120666,-0.025311465992827006,0.04819650156163367,0,0,0,0,0,1,1,1,1
0.09744180086959071,0.09651442820167538,0.01693695665572771,0.09006013748637272,0,0,0,0,0,1,1,1,1
0.1100587637506861,0.08391295517397437,0.004335483628026701,0.08605115196375611,0,0,0,0,0,0,1,1,1
0.12430939668839285,0.07418603171647542,-0.005391439829472253,0.08323920499886964,0,0,0,0,0,0,0,1,1
0.14040523060968765,0.09723068530547485,0.017653213759527178,0.11900168123203977,0,0,0,0,0,0,0,0,1
0.15858518589689444,0.057401736698094334,-0.02217573484785334,0.0797443096864505,0,0,0,0,0,0,0,0,1
0.1791191188301593,0.07733309350749779,-0.0022443780384498874,0.1167431862999406,0,0,0,0,0,0,0,0,0
0.20231182723052205,0.09004967421771713,0.01047220267176946,0.15390804040642495,0,0,0,0,0,0,0,0,0
0.22850757476181247,0.0784966362058168,-0.0010808353401308701,0.15856693848712475,0,0,0,0,0,0,0,0,0
0.25809520104837314,0.06948509986914815,-0.010092371676799522,0.166814465597681,0,0,0,0,0,0,0,0,0
0.29151389346123485,0.0773221224386556,-0.002255349107292068,0.2227942960295659,0,0,0,0,0,0,0,0,0
0.3292597062469242,0.07948529864928437,-9.217289666330064e-05,0.2946803196898717,0,0,0,0,0,0,0,0,0
