a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.001625550375551278,0.05558446982517823,-0.023993001720769444,0.02830450428023108,1,1,1,1,1,1,1,1,1
0.002063875864559951,0.08333078684486017,0.003753315298912499,0.043669415448683774,1,1,1,1,1,1,1,1,1
0.002620394697315067,0.1222182820263819,0.04264081048043422,0.06697304197381147,1,1,1,1,1,1,1,1,1
0.003326977405775785,0.0476174039007633,-0.03196006764518437,0.027966323217580955,1,1,1,1,1,1,1,1,1
0.004224088329091786,0.07870076977275983,-0.0008767017731878407,0.04755184008769968,1,1,1,1,1,1,1,1,1
0.005363102911667902,0.09141020347437356,0.01183273192842589,0.05798847338682363,1,1,1,1,1,1,1,1,1
0.0068092498547076994,0.07166903911237987,-0.0079084324335678,0.04826389470242629,1,1,1,1,1,1,1,1,1
0.008645346611373752,0.09316395325602285,0.013586481710075177,0.06592075104424804,1,1,1,1,1,1,1,1,1
0.010976542148635852,0.07273282427894283,-0.006844647267004844,0.05509611363447771,0,1,1,1,1,1,1,1,1
0.013936338582685738,0.08083523911882272,0.001257767572875046,0.06480426747593032,0,1,1,1,1,1,1,1,1
0.017694236532895074,0.08146371452481119,0.0018862429788635143,0.06983362251396101,0,1,1,1,1,1,1,1,1
0.022465442025856864,0.0783473128436344,-0.001230158702313272,0.07220442779687548,0,0,1,1,1,1,1,1,1
0.028523190841202067,0.07876781487041813,-0.0008096566755295409,0.07824133051903419,0,0,1,1,1,1,1,1,1
0.03621439608565204,0.07988639360944283,0.0003089220634951567,0.08608807847559424,0,0,1,1,1,1,1,1,1
0.04597951509527603,0.08006098787256197,0.00048351632661429444,0.09440321839223881,0,0,0,1,1,1,1,1,1
0.05837777339698116,0.07955183746677293,-2.5634079174746693e-05,0.10358126267576202,0,0,0,1,1,1,1,1,1
0.07411919024651523,0.07966481358969611,8.734204374843957e-05,0.11571418584131743,0,0,0,0,1,1,1,1,1
0.09410523977064195,0.07951822920801584,-5.924233793183631e-05,0.13061531493146541,0,0,0,0,0,1,1,1,1
0.11948047628200276,0.07953111750100816,-4.63540449395089e-05,0.15026315423986952,0,0,0,0,0,0,1,1,1
0.15169808022770467,0.07838989441049495,-0.0011875771354527276,0.17429745484958306,0,0,0,0,0,0,0,0,1
0.19260307843481064,0.07866470430531632,-0.000912767240631357,0.21182989806697494,0,0,0,0,0,0,0,0,0
0.24453800448155558,0.07739265635419329,-0.002184815191754383,0.26441563977910404,0,0,0,0,0,0,0,0,0
0.31047705011662685,0.07658841964094133,-0.00298905190500634,0.3557279647093749,0,0,0,0,0,0,0,0,0
