knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_spread,A_ratio,a_K,a_fit_ref,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,uses_local_sst_core,ideal_source,notes,bs_backend,t_geometry_s,t_scan_s,t_fit_s,t_total_block_s,contact_model,root_selection_mode,closure_x_from_A,closure_x_minus_1,beta_dimless,F_at_x1,contact_force_at_x1,continuation_prev_a_star_over_rc,continuation_jump,theorem_candidate_no_contact,theorem_candidate_full_model,root_solver_space,F_at_root,root_xtol,root_rtol
K11a247,ideal,24000,24000,24000,nan,46.163909281214316,0.999546589735028,global,,0,0.07883818601961408,nan,0.9907098640862605,-0.35234409800860705,0.04912450745798568,1.4024101363588883e-15,0.9953440933095753,0.0,2,1,1,closest_to_a_nc,1.4024101363588883e-15,0.9953440933095753,3.607075467829969e-36,0.004655906690424705,True,stable,True,"ideal.txt (K11a247, 235 modes, k_max=254)",,local_cpp_scan,152.9501687999873,5.8230793999973685,0.0031956000020727515,158.79675919999136,legacy,continuation,0.9953440933095753,-0.004655906690424705,6.280336431230818,0.009290135913739506,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
K11a247,ideal,24000,24000,24000,nan,46.163909281214316,0.999546589735028,global,,0,0.07883818601961408,nan,0.9907098640862605,-0.35234409800860705,0.04912450745798568,1.4024101363588883e-15,0.9953440933095753,0.001,2,1,1,continuation,1.396865249102779e-15,0.9914086748215393,3.6128192490234906e-36,0.00859132517846073,True,stable,True,"ideal.txt (K11a247, 235 modes, k_max=254)",,local_cpp_scan,152.9501687999873,5.8230793999973685,0.0031956000020727515,158.82034399997792,legacy,continuation,0.9953440933095753,-0.004655906690424705,6.280336431230818,0.017341121393225384,0.00805098547948588,0.9953440933095753,0.003935418488036024,False,False,dimensionless_x,-5.204170427930421e-18,1e-14,1e-13
K11a247,ideal,24000,24000,24000,nan,46.163909281214316,0.999546589735028,global,,0,0.07883818601961408,nan,0.9907098640862605,-0.35234409800860705,0.04912450745798568,1.4024101363588883e-15,0.9953440933095753,0.003,2,1,1,continuation,1.3861404449123463e-15,0.9837968712370584,3.62411229883994e-36,0.01620312876294161,True,stable,True,"ideal.txt (K11a247, 235 modes, k_max=254)",,local_cpp_scan,152.9501687999873,5.8230793999973685,0.0031956000020727515,158.83055369998328,legacy,continuation,0.9953440933095753,-0.004655906690424705,6.280336431230818,0.03344309235219715,0.02415295643845764,0.9914086748215393,0.007611803584480881,False,False,dimensionless_x,6.026429355543428e-15,1e-14,1e-13
K11a247,ideal,24000,24000,24000,nan,46.163909281214316,0.999546589735028,global,,0,0.07883818601961408,nan,0.9907098640862605,-0.35234409800860705,0.04912450745798568,1.4024101363588883e-15,0.9953440933095753,0.01,2,1,1,continuation,1.3519085371861885e-15,0.9595011775062552,3.6617880317997226e-36,0.04049882249374481,True,drift,True,"ideal.txt (K11a247, 235 modes, k_max=254)",,local_cpp_scan,152.9501687999873,5.8230793999973685,0.0031956000020727515,158.85793229998671,legacy,continuation,0.9953440933095753,-0.004655906690424705,6.280336431230818,0.08979999070859832,0.08050985479485881,0.9837968712370584,0.024295693730803203,False,False,dimensionless_x,2.0816681711721685e-16,1e-14,1e-13
K11a247,ideal,24000,24000,24000,nan,46.163909281214316,0.999546589735028,plateau_0.01,0.01,3,0.08917533917242385,0.015281940751192599,1.1206103617018595,-0.44226012179085494,0.0075418630938289336,1.4915201175064998e-15,1.0585888539474897,0.0,2,1,1,closest_to_a_nc,1.4915201175064998e-15,1.0585888539474897,2.7598993146301048e-36,0.058588853947489694,True,inconclusive,True,"ideal.txt (K11a247, 235 modes, k_max=254)",,local_cpp_scan,152.9501687999873,5.8230793999973685,0.0031956000020727515,158.87833589999354,legacy,continuation,1.0585888539474897,0.058588853947489694,6.280336431230818,-0.12061036170185946,0.0,nan,nan,False,False,dimensionless_x,2.220446049250313e-16,1e-14,1e-13
K11a247,ideal,24000,24000,24000,nan,46.163909281214316,0.999546589735028,plateau_0.01,0.01,3,0.08917533917242385,0.015281940751192599,1.1206103617018595,-0.44226012179085494,0.0075418630938289336,1.4915201175064998e-15,1.0585888539474897,0.001,2,1,1,continuation,1.485079392670947e-15,1.054017625278005,2.7667919614462995e-36,0.05401762527800491,True,inconclusive,True,"ideal.txt (K11a247, 235 modes, k_max=254)",,local_cpp_scan,152.9501687999873,5.8230793999973685,0.0031956000020727515,158.9020350999781,legacy,continuation,1.0585888539474897,0.058588853947489694,6.280336431230818,-0.11255937622237358,0.00805098547948588,1.0585888539474897,0.004571228669484784,False,False,dimensionless_x,1.8041124150158794e-16,1e-14,1e-13
K11a247,ideal,24000,24000,24000,nan,46.163909281214316,0.999546589735028,plateau_0.01,0.01,3,0.08917533917242385,0.015281940751192599,1.1206103617018595,-0.44226012179085494,0.0075418630938289336,1.4915201175064998e-15,1.0585888539474897,0.003,2,1,1,continuation,1.4726792428224519e-15,1.0452167648250863,2.7803155551283953e-36,0.0452167648250863,True,inconclusive,True,"ideal.txt (K11a247, 235 modes, k_max=254)",,local_cpp_scan,152.9501687999873,5.8230793999973685,0.0031956000020727515,158.9222798999981,legacy,continuation,1.0585888539474897,0.058588853947489694,6.280336431230818,-0.09645740526340182,0.02415295643845764,1.054017625278005,0.008800860452918613,False,False,dimensionless_x,2.581268532253489e-15,1e-14,1e-13
K11a247,ideal,24000,24000,24000,nan,46.163909281214316,0.999546589735028,plateau_0.01,0.01,3,0.08917533917242385,0.015281940751192599,1.1206103617018595,-0.44226012179085494,0.0075418630938289336,1.4915201175064998e-15,1.0585888539474897,0.01,2,1,1,continuation,1.4335502334220778e-15,1.0174454108010518,2.8251913825159444e-36,0.017445410801051775,True,inconclusive,True,"ideal.txt (K11a247, 235 modes, k_max=254)",,local_cpp_scan,152.9501687999873,5.8230793999973685,0.0031956000020727515,158.9421024999756,legacy,continuation,1.0585888539474897,0.058588853947489694,6.280336431230818,-0.04010050690700065,0.08050985479485881,1.0452167648250863,0.027771354024034522,False,False,dimensionless_x,-1.1102230246251565e-16,1e-14,1e-13
K11a247,ideal,24000,24000,24000,nan,46.163909281214316,0.999546589735028,plateau_0.02,0.02,7,0.0743112134522615,0.017698976021899137,0.9338222490438708,-0.31862122616059746,0.010776851408940812,1.3615509800440672e-15,0.9663447878701841,0.0,2,1,1,closest_to_a_nc,1.3615509800440672e-15,0.9663447878701841,3.8208045271314065e-36,0.033655212129815926,True,drift,True,"ideal.txt (K11a247, 235 modes, k_max=254)",,local_cpp_scan,152.9501687999873,5.8230793999973685,0.0031956000020727515,158.96323769999435,legacy,continuation,0.966344787870184,-0.03365521212981604,6.280336431230818,0.0661777509561291,0.0,nan,nan,False,False,dimensionless_x,1.1102230246251565e-16,1e-14,1e-13
K11a247,ideal,24000,24000,24000,nan,46.163909281214316,0.999546589735028,plateau_0.02,0.02,7,0.0743112134522615,0.017698976021899137,0.9338222490438708,-0.31862122616059746,0.010776851408940812,1.3615509800440672e-15,0.9663447878701841,0.001,2,1,1,continuation,1.356376775404178e-15,0.962672457007502,3.826076597924102e-36,0.037327542992497964,True,drift,True,"ideal.txt (K11a247, 235 modes, k_max=254)",,local_cpp_scan,152.9501687999873,5.8230793999973685,0.0031956000020727515,158.99239869997837,legacy,continuation,0.966344787870184,-0.03365521212981604,6.280336431230818,0.07422873643561498,0.00805098547948588,0.9663447878701841,0.0036723308626820383,False,False,dimensionless_x,-1.5178830414797062e-16,1e-14,1e-13
