a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.0038277765596648845,0.06597223748298367,-0.013605234062964003,0.033168955573006566,1,1,1,1,1,1,1,1,1
0.0046784153711076385,0.09913597948156809,0.019558507935620417,0.05155268600873981,1,1,1,1,1,1,1,1,1
0.005718089873702673,0.07930829020365353,-0.0002691813422941447,0.0434835879972784,1,1,1,1,1,1,1,1,1
0.006988809075325852,0.06608973933846382,-0.013487732207483852,0.03788335188401015,1,1,1,1,1,1,1,1,1
0.008541917558166865,0.106214184270771,0.026636712724823333,0.06328039005942851,1,1,1,1,1,1,1,1,1
0.010440170103962587,0.06560960558046564,-0.013967865965482038,0.04172962137347929,0,1,1,1,1,1,1,1,1
0.01276026735887456,0.08719017467724295,0.007612703131295279,0.05787040227084947,0,1,1,1,1,1,1,1,1
0.015595954993890306,0.05882119591553319,-0.020756275630414482,0.04143927569368016,0,1,1,1,1,1,1,1,1
0.019061811585184916,0.09655957262167504,0.01698210107572737,0.07096660188816525,0,1,1,1,1,1,1,1,1
0.023297878267245112,0.07758409505570409,-0.001993376490243587,0.06137620721780935,0,0,1,1,1,1,1,1,1
0.028475317224163323,0.07953061869857658,-4.685284737108997e-05,0.06703014375417927,0,0,1,1,1,1,1,1,1
0.034803327655665184,0.07820535545887736,-0.0013721160870703158,0.07064878086680351,0,0,1,1,1,1,1,1,1
0.04253759866386103,0.07517217959823311,-0.004405291947714565,0.07307106670995063,0,0,0,1,1,1,1,1,1
0.05199064060741258,0.07946171739705742,-0.00011575414889025692,0.08332969904527929,0,0,0,1,1,1,1,1,1
0.06354441237101538,0.07946717029943251,-0.0001103012465151626,0.09091100398192214,0,0,0,0,1,1,1,1,1
0.07766575476667523,0.08222679776087763,0.0026493262149299562,0.10347505876434814,0,0,0,0,1,1,1,1,1
0.09492525366760195,0.07820939582029537,-0.0013680757256522985,0.10977889603607864,0,0,0,0,0,1,1,1,1
0.11602029505705548,0.08075860626792597,0.001181134721978297,0.127335898715722,0,0,0,0,0,0,1,1,1
0.14180324355267288,0.07766346782800991,-0.0019140037179377623,0.14032392069041236,0,0,0,0,0,0,0,0,1
0.17331588298555906,0.07928330276677331,-0.00029416877917436135,0.16663331060262535,0,0,0,0,0,0,0,0,0
0.211831510637528,0.07776776050011913,-0.001809711045828541,0.1961297815413031,0,0,0,0,0,0,0,0,0
0.25890638599300214,0.0769845616239037,-0.0025929099220439733,0.24152475692953332,0,0,0,0,0,0,0,0,0
0.3164426128398763,0.07653078161826832,-0.003046689927679355,0.3165576051113415,0,0,0,0,0,0,0,0,0
