fit_method,n_main_rows,A_inf,A_inf_minus_target,A_alpha,A_tail_quasi_monotone,anc_inf,anc_inf_minus_1,anc_alpha,anc_tail_quasi_monotone,theorem_no_contact_ok,n_shiftfree_rows,astar_inf,astar_inf_minus_1,astar_alpha,astar_tail_quasi_monotone,F1_inf,F1_inf_minus_0,F1_alpha,F1_tail_quasi_monotone,shiftfree_root_choice_summary,theorem_shiftfree_ok
plateau_0.04,3,0.09371783139607454,0.014140359850126863,0.25,False,1.0891884092106392,0.0891884092106392,0.25,False,False,3,1.0891884092106392,0.0891884092106392,0.25,False,-0.17769300249709769,-0.17769300249709769,0.25,False,targeted_x_nc:3,False
plateau_0.06,3,0.09429352434393347,0.014716052797985796,0.25,False,1.091966175013308,0.09196617501330806,0.25,False,False,3,1.091966175013308,0.09196617501330806,0.25,False,-0.18492737343996715,-0.18492737343996715,0.25,False,targeted_x_nc:3,False
plateau_0.08,3,0.08783985680912385,0.008262385263176172,0.25,False,1.0519776896284152,0.0519776896284152,0.25,False,False,3,1.0519776896284152,0.0519776896284152,0.25,False,-0.10382819537569146,-0.10382819537569146,0.25,False,targeted_x_nc:3,False
plateau_0.10,3,0.08642459941391019,0.006847127867962516,0.25,False,1.0431644005168412,0.04316440051684123,0.25,False,False,3,1.0431644005168412,0.04316440051684123,0.25,False,-0.08604354643272266,-0.08604354643272266,0.25,False,targeted_x_nc:3,False
plateau_0.12,3,0.08548059763647198,0.005903126090524305,0.25,False,1.037190275779444,0.037190275779444004,0.25,False,False,3,1.037190275779444,0.037190275779444004,0.25,False,-0.07418087023682159,-0.07418087023682159,0.25,False,targeted_x_nc:3,False
