N_geom,N_int_actual,fit_method,plateau_frac,p_exp,lambda_K,A_K,A_ratio,a_nc_over_rc,a_star_over_rc,is_min,E_star_J,root_count,min_root_count,root_choice,continuation_prev_a_star_over_rc,continuation_jump,beta_dimless,contact_model,postcheck_root_selection_mode,postcheck_contact_model,contact_force_at_x1,F_at_x1,legacy_contact_model,legacy_a_star_over_rc,legacy_F_at_x1,delta_a_star_vs_legacy,theorem_candidate_full_model
24000,24000,plateau_0.04,0.04,2,0.0,0.08160811738464645,1.025517848195595,1.0126785512666865,1.0126785512666865,True,4.757674540185903e-37,1,1,targeted_x_nc,nan,nan,2.6143043214550237,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.025517848195595105,legacy,1.0126785512666865,-0.025517848195595105,0.0,False
24000,24000,plateau_0.04,0.04,2,0.001,0.08160811738464645,1.025517848195595,1.0126785512666865,1.001774575861629,True,4.758077546992349e-37,1,1,targeted_x_nc_fallback,nan,nan,2.6143043214550237,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.025517848195595105,legacy,0.8633516228227045,1.1082007742384972,0.1384229530389245,False
24000,24000,plateau_0.04,0.04,2,0.003,0.08160811738464645,1.025517848195595,1.0126785512666865,1.0006575027504843,True,4.758119149756826e-37,1,1,targeted_x_nc_fallback,nan,nan,2.6143043214550237,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.025517848195595105,legacy,0.7815695114158021,3.375638019106682,0.21908799133468215,False
24000,24000,plateau_0.04,0.04,2,0.01,0.08160811738464645,1.025517848195595,1.0126785512666865,1.0002053495132244,True,4.758135942616452e-37,1,1,targeted_x_nc_fallback,nan,nan,2.6143043214550237,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.025517848195595105,legacy,0.6711260039968745,11.311668376145327,0.3290793455163499,False
24000,24000,plateau_0.06,0.06,2,0.0,0.08120871073841857,1.0204987562532573,1.0101973847982666,1.0101973847982666,True,4.782462117251393e-37,1,1,targeted_x_nc,nan,nan,2.6143043214550237,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.020498756253257255,legacy,1.0101973847982666,-0.020498756253257255,0.0,False
24000,24000,plateau_0.06,0.06,2,0.001,0.08120871073841857,1.0204987562532573,1.0101973847982666,1.0014289070067093,True,4.782722607559369e-37,1,1,targeted_x_nc_fallback,nan,nan,2.6143043214550237,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.020498756253257255,legacy,0.862171373519987,1.113219866180835,0.13925753348672232,False
24000,24000,plateau_0.06,0.06,2,0.003,0.08120871073841857,1.0204987562532573,1.0101973847982666,1.0005286861946576,True,4.78274951562109e-37,1,1,targeted_x_nc_fallback,nan,nan,2.6143043214550237,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.020498756253257255,legacy,0.7805605096379324,3.3806571110490196,0.21996817655672518,False
24000,24000,plateau_0.06,0.06,2,0.01,0.08120871073841857,1.0204987562532573,1.0101973847982666,1.0001650106812754,True,4.782760361873498e-37,1,1,targeted_x_nc_fallback,nan,nan,2.6143043214550237,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.020498756253257255,legacy,0.6702534720088069,11.316687468087665,0.3299115386724685,False
24000,24000,plateau_0.08,0.08,2,0.0,0.08044736370446284,1.0109313872584265,1.0054508378127827,1.0054508378127827,True,4.865876927321458e-37,1,1,targeted_x_nc,nan,nan,2.6143043214550237,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.010931387258426462,legacy,1.0054508378127827,-0.010931387258426462,0.0,False
24000,24000,plateau_0.08,0.08,2,0.001,0.08044736370446284,1.0109313872584265,1.0054508378127827,1.0007654491031335,True,4.8659512380364745e-37,1,1,targeted_x_nc,nan,nan,2.6143043214550237,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.010931387258426462,legacy,0.8598956062444341,1.1227872351756658,0.1408698428586994,False
