knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,scan_idx,a_scan_m,a_scan_over_rc,E_scan_J,ideal_source,bs_backend
0:1:1,ideal,40000,40000,40000,nan,6.283185307179586,0.41587459718162106,15,0.01981603524315898,14064197855344.928,1.6524487996478219,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,40000,40000,40000,nan,6.283185307179586,0.41587459718162106,16,0.025425439858525453,18045406779992.688,1.5303463833069306,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,40000,40000,40000,nan,6.283185307179586,0.41587459718162106,17,0.03262272114815034,23153592490996.695,1.4050815871302482,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,40000,40000,40000,nan,6.283185307179586,0.41587459718162106,18,0.041857365734151594,29707772829677.15,1.2800393866614534,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,40000,40000,40000,nan,6.283185307179586,0.41587459718162106,19,0.05370609822049949,38117271297872.46,1.1561816910029141,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,40000,40000,40000,nan,6.283185307179586,0.41587459718162106,20,0.06890889895912847,48907280243646.65,1.0313895639329067,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,40000,40000,40000,nan,6.283185307179586,0.41587459718162106,21,0.08841521750963682,62751660320556.555,0.9063398493134855,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,40000,40000,40000,nan,6.283185307179586,0.41587459718162106,22,0.1134432679284715,80515024621473.34,0.7826426388702576,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,40000,40000,40000,nan,6.283185307179586,0.41587459718162106,23,0.14555610901356736,103306735737043.56,0.6587104936335827,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,0,0.00039269908169872427,278713552678.49585,3.5356279814014364,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,1,0.0005078760640931826,360459060743.055,3.5356279814014364,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,2,0.0006568339690609988,466180181132.57764,3.310628016742056,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,3,0.000849480598544744,602908859699.0978,3.227294706969007,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,4,0.0010986296709586299,779739482318.9407,3.093366194440745,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,5,0.0014208531142187028,1008433779842.6937,2.987810713492643,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,6,0.0018375833327197743,1304203149112.6418,2.8265138735312942,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,7,0.002376538764562087,1686720425431.0698,2.704741256877283,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,8,0.0030735675486928144,2181428403621.0747,2.5851499527369084,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,9,0.0039750319318348154,2821232142788.953,2.4548028849673678,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,10,0.005140892011898852,3648687616927.228,2.3255261678720136,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,11,0.006648693930316762,4718832287497.443,2.202696961892875,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,12,0.008598727784344801,6102845870998.675,2.072665287740069,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,13,0.011120698333265079,7892784794205.457,1.9453221255262227,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,14,0.014382352194547122,10207705245134.553,1.8157463204345845,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,15,0.0186006353602132,13201582089004.197,1.6840546337958229,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,16,0.024056123165638273,17073550368804.664,1.5576449487573558,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,17,0.03111168250726492,22081150594738.934,1.4287133533730476,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,18,0.040236607609968236,28557458821124.816,1.2996346678159507,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,19,0.05203783471306974,36933240902516.58,1.1713993947438022,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,20,0.06730031189194734,47765604499595.14,1.0426085985804578,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,21,0.08703920917785242,61775054597396.06,0.9142868174470096,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,22,0.11256744168539917,79893417250557.67,0.7863832979222383,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,48000,48000,48000,nan,6.283185307179587,0.4159514199663228,23,0.14558299698821298,103325819160680.3,0.6584881159927105,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,0,0.0003365992128846209,238897330867.28223,3.612703316151152,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
0:1:1,ideal,56000,56000,56000,nan,6.283185307179586,0.41589654661412606,1,0.0004382472448166616,311040825524.83105,3.612703316151152,"ideal.txt (0:1:1, 1 modes, k_max=1)",local_cpp_scan
