a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.0008798276099858761,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.00110411166128644,0.08761318161893224,0.008035710072984564,0.03919655139606009,1,1,1,1,1,1,1,1,1
0.0013855697943012636,0.07009052547900582,-0.009486946066941851,0.03263646929767809,1,1,1,1,1,1,1,1,1
0.001738776721770345,0.10847337436065593,0.02889590281470826,0.05221283721759173,1,1,1,1,1,1,1,1,1
0.002182022515650383,0.08274563707671002,0.0031681655307623513,0.04202313271463721,1,1,1,1,1,1,1,1,1
0.0027382597197169534,0.06690441385647702,-0.012673057689470649,0.035468520156792666,1,1,1,1,1,1,1,1,1
0.0034362918983855953,0.08119424497364289,0.0016167734276952145,0.04462694317340655,1,1,1,1,1,1,1,1,1
0.004312265168232855,0.08535058898678928,0.0057731174408416075,0.049102705893223686,0,1,1,1,1,1,1,1,1
0.005411539948015111,0.08382137237042997,0.004243900824482297,0.050713088257134296,0,1,1,1,1,1,1,1,1
0.006791039851791894,0.07967802282133038,0.00010055127538270703,0.05078159610565032,0,1,1,1,1,1,1,1,1
0.008522199357604537,0.074610772063001,-0.004966699482946674,0.050096015237705384,0,0,1,1,1,1,1,1,1
0.010694662890483769,0.07723187398088857,-0.0023455975650591016,0.05459068095638854,0,0,1,1,1,1,1,1,1
0.013420926868957921,0.08202198979565001,0.002444518249702335,0.061324266271540306,0,0,1,1,1,1,1,1,1
0.01684216509359922,0.08122317650319426,0.0016457049572465854,0.06469436272033108,0,0,0,1,1,1,1,1,1
0.021135539133004526,0.07770044327349439,-0.001877028272453285,0.06616928069787754,0,0,0,1,1,1,1,1,1
0.026523372260050818,0.07933463074031859,-0.0002428408056290854,0.0723481725136991,0,0,0,0,1,1,1,1,1
0.033284661991266104,0.07970048243528279,0.00012301088933511228,0.07835030773292434,0,0,0,0,1,1,1,1,1
0.04176952738176107,0.0788744598985444,-0.0007030116474032733,0.08412988055168516,0,0,0,0,0,0,1,1,1
0.0524173391982618,0.08025213455580857,0.0006746630098608958,0.09346232410304893,0,0,0,0,0,0,0,1,1
0.06577947180281912,0.07913349892121577,-0.0004439726247319059,0.10166102733567789,0,0,0,0,0,0,0,0,1
0.0825478549052593,0.07956436353106022,-1.310801488745017e-05,0.11378171550545844,0,0,0,0,0,0,0,0,0
0.10359080367634854,0.07909306404800659,-0.0004844074979410834,0.1276296500844095,0,0,0,0,0,0,0,0,0
0.12999798260812337,0.07892055703926236,-0.0006569145066853133,0.1459830468830076,0,0,0,0,0,0,0,0,0
