dataset,quantity,fit_method,lambda_K,n_points,Nint_min,Nint_max,alpha_best,y_inf,target,y_inf_minus_target,rms_fit,sse_fit,last2_half_range,method,tail_points,tail_enough,tail_err_contracting,tail_step_contracting,tail_sign_changes,tail_last_abs_err,tail_prev_abs_err,tail_last_step,tail_prev_step,tail_quasi_monotone,root_choice_summary,raw_n_vals,raw_y_vals
main_no_contact,A_K,plateau_0.12,0.0,3,32000.0,64000.0,0.25,0.08118708325984665,0.07957747154594767,0.0016096117138989785,4.9887129112673046e-05,7.466176953313531e-09,0.00012453008374907482,powerlaw_gridsearch,3,True,True,False,0.0,0.00017980824679859897,0.0004288684142967486,0.00024906016749814963,0.00011236856194307698,False,,32000;48000;64000,0.0790362345697;0.0791486031317;0.0793976632991
main_no_contact,a_nc_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,0.25,1.010139043052842,1.0,0.010139043052842078,0.000313902365866248,2.956040858892835e-07,0.0007839463431657534,powerlaw_gridsearch,3,True,True,False,0.0,0.0011304074448903467,0.0026983001312218535,0.0015678926863315068,0.0007081941873617881,False,,32000;48000;64000,0.996593505681;0.997301699869;0.998869592555
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.0,3,32000.0,64000.0,0.25,1.010139043052842,1.0,0.010139043052842078,0.000313902365866248,2.956040858892835e-07,0.0007839463431657534,powerlaw_gridsearch,3,True,True,False,0.0,0.0011304074448903467,0.0026983001312218535,0.0015678926863315068,0.0007081941873617881,False,targeted_x_nc:3,32000;48000;64000,0.996593505681;0.997301699869;0.998869592555
shiftfree_postcheck,F_at_x1,plateau_0.12,0.0,3,32000.0,64000.0,0.25,-0.020226977342068117,0.0,-0.020226977342068117,0.0006269001533162419,1.1790114066837827e-06,0.0015648911850280611,powerlaw_gridsearch,3,True,True,False,0.0,0.0022595370687893412,0.0053893194388454635,0.0031297823700561223,0.0014120649947793051,False,targeted_x_nc:3,32000;48000;64000,0.00680138443362;0.00538931943885;0.00225953706879
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.001,3,32000.0,64000.0,0.25,1.0100426403208471,1.0,0.010042640320847118,0.0003109106569287461,2.8999630977559343e-07,0.0007764825644638318,powerlaw_gridsearch,3,True,True,False,0.0,0.0011196130430503048,0.0026725781719779684,0.0015529651289276636,0.0007014685157691325,False,targeted_x_nc:3,32000;48000;64000,0.996625953312;0.997327421828;0.998880386957
shiftfree_postcheck,F_at_x1,plateau_0.12,0.001,3,32000.0,64000.0,0.25,-0.020226977342068117,0.0,-0.020226977342068117,0.0006269001533162419,1.1790114066837827e-06,0.0015648911850280611,powerlaw_gridsearch,3,True,True,False,0.0,0.0022595370687893412,0.0053893194388454635,0.0031297823700561223,0.0014120649947793051,False,targeted_x_nc:3,32000;48000;64000,0.00680138443362;0.00538931943885;0.00225953706879
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.003,3,32000.0,64000.0,0.25,1.0098551898537362,1.0,0.009855189853736235,0.0003050943706846347,2.792477250703598e-07,0.0007619709360366378,powerlaw_gridsearch,3,True,True,False,0.0,0.001098630056514116,0.0026225719285873916,0.0015239418720732756,0.0006883897209541967,False,targeted_x_nc:3,32000;48000;64000,0.99668903835;0.997377428071;0.998901369943
shiftfree_postcheck,F_at_x1,plateau_0.12,0.003,3,32000.0,64000.0,0.25,-0.020226977342068117,0.0,-0.020226977342068117,0.0006269001533162419,1.1790114066837827e-06,0.0015648911850280611,powerlaw_gridsearch,3,True,True,False,0.0,0.0022595370687893412,0.0053893194388454635,0.0031297823700561223,0.0014120649947793051,False,targeted_x_nc:3,32000;48000;64000,0.00680138443362;0.00538931943885;0.00225953706879
shiftfree_postcheck,a_star_over_rc,plateau_0.12,0.01,3,32000.0,64000.0,0.25,1.0092504861263047,1.0,0.009250486126304747,0.0002863394641202484,2.459708661380131e-07,0.0007151686423868542,powerlaw_gridsearch,3,True,True,False,0.0,0.0010309930988741112,0.0024613303836478195,0.0014303372847737084,0.0006461893722863321,False,targeted_x_nc:3,32000;48000;64000,0.996892480244;0.997538669616;0.998969006901
shiftfree_postcheck,F_at_x1,plateau_0.12,0.01,3,32000.0,64000.0,0.25,-0.020226977342068117,0.0,-0.020226977342068117,0.0006269001533162419,1.1790114066837827e-06,0.0015648911850280611,powerlaw_gridsearch,3,True,True,False,0.0,0.0022595370687893412,0.0053893194388454635,0.0031297823700561223,0.0014120649947793051,False,targeted_x_nc:3,32000;48000;64000,0.00680138443362;0.00538931943885;0.00225953706879
