a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.0006420430717821045,0.047357976870586196,-0.032219494675361476,0.023134750789326027,1,1,1,1,1,1,1,1,1
0.0008495442157830894,0.12787195005495874,0.04829447850901107,0.06394584230871918,1,1,1,1,1,1,1,1,1
0.0011241074100639817,0.04735996731265392,-0.03221750423329375,0.02530156830054968,1,1,1,1,1,1,1,1,1
0.0014874063596513113,0.1076874896134053,0.028110018067457623,0.05902432553130119,1,1,1,1,1,1,1,1,1
0.001968119468766104,0.07792855042993406,-0.001648921116013613,0.04539248739397621,1,1,1,1,1,1,1,1,1
0.002604193681304566,0.07885929451902796,-0.0007181770269197169,0.04811887037439461,1,1,1,1,1,1,1,1,1
0.003445839969256764,0.07519667215077663,-0.0043807993951710394,0.04820348521092883,1,1,1,1,1,1,1,1,1
0.004559496929498458,0.08007886050395185,0.0005013889580041814,0.053932877628039375,1,1,1,1,1,1,1,1,1
0.00603307537076072,0.07797623756781458,-0.0016012339781330959,0.055510614423625586,1,1,1,1,1,1,1,1,1
0.007982897892483801,0.07888546944315628,-0.0006920021027913975,0.05945846470201035,1,1,1,1,1,1,1,1,1
0.010562881257985497,0.07957984808769017,2.376541742496463e-06,0.06377372771042829,0,1,1,1,1,1,1,1,1
0.01397668640799638,0.07901360366147478,-0.0005638678844728934,0.06763316990730701,0,1,1,1,1,1,1,1,1
0.01849379522275597,0.07967147063145606,9.399908550838942e-05,0.0731431891688291,0,1,1,1,1,1,1,1,1
0.02447078311391131,0.0795413548773738,-3.611666857387952e-05,0.07878642552784838,0,0,1,1,1,1,1,1,1
0.03237946668033075,0.07958382915341897,6.357607471293991e-06,0.0855702725879315,0,0,1,1,1,1,1,1,1
0.042844148371640425,0.07876515290524662,-0.0008123186407010541,0.09261511459342173,0,0,0,1,1,1,1,1,1
0.05669089821069246,0.07973328024425082,0.0001558086983031448,0.10332272190998278,0,0,0,1,1,1,1,1,1
0.07501276281786065,0.07933542580372474,-0.00024204574222293218,0.11465346897409663,0,0,0,0,1,1,1,1,1
0.09925604926307773,0.07935234736548762,-0.00022512418046005678,0.12952885627375177,0,0,0,0,0,1,1,1,1
0.13133449489436474,0.07889974110751927,-0.0006777304384284061,0.14795442271395703,0,0,0,0,0,0,0,1,1
0.1737803355787433,0.07866860185924071,-0.0009088696867069618,0.173137434849016,0,0,0,0,0,0,0,0,0
0.22994419750996,0.07771933818381752,-0.0018581333621301571,0.20686418688235114,0,0,0,0,0,0,0,0,0
0.3042595918140638,0.07655102951408967,-0.0030264420318580065,0.25689739008659845,0,0,0,0,0,0,0,0,0
