fit_method,n_main_rows,A_inf,A_inf_minus_target,A_alpha,A_tail_quasi_monotone,anc_inf,anc_inf_minus_1,anc_alpha,anc_tail_quasi_monotone,theorem_no_contact_ok,n_shiftfree_rows,astar_inf,astar_inf_minus_1,astar_alpha,astar_tail_quasi_monotone,F1_inf,F1_inf_minus_0,F1_alpha,F1_tail_quasi_monotone,shiftfree_root_choice_summary,theorem_shiftfree_ok
plateau_0.04,12,0.07944055011253601,-0.00013692143341166585,3.59,False,0.9991354309794378,-0.0008645690205622003,3.59,False,False,12,0.9991354309794378,-0.0008645690205622003,3.59,False,0.001720605477300472,0.001720605477300472,3.59,False,targeted_x_nc:12,False
plateau_0.06,12,0.07952326585678275,-5.420568916492119e-05,3.59,False,0.9996545246900379,-0.0003454753099620955,3.59,False,False,12,0.9996545246900379,-0.0003454753099620955,3.59,False,0.0006811687794533633,0.0006811687794533633,3.59,False,targeted_x_nc:12,False
plateau_0.08,12,0.07948743129700821,-9.004024893946583e-05,3.59,False,0.9994291647687102,-0.0005708352312897569,3.59,False,False,12,0.9994291647687102,-0.0005708352312897569,3.59,False,0.0011314791383826063,0.0011314791383826063,3.59,False,targeted_x_nc:12,False
plateau_0.10,12,0.07880747318091481,-0.000769998365032859,0.25,False,0.9951580281435469,-0.004841971856453076,0.25,False,False,12,0.9951580281435469,-0.004841971856453076,0.25,False,0.009676084827453194,0.009676084827453194,0.25,False,targeted_x_nc:12,False
plateau_0.12,12,0.0790162081301536,-0.0005612634157940721,0.63,False,0.996475574015158,-0.003524425984842039,0.63,False,False,12,0.996475574015158,-0.003524425984842039,0.63,False,0.007053044095149389,0.007053044095149389,0.63,False,targeted_x_nc:12,False
