N_geom,N_int_actual,fit_method,plateau_frac,p_exp,lambda_K,A_K,A_ratio,a_nc_over_rc,a_star_over_rc,is_min,E_star_J,root_count,min_root_count,root_choice,continuation_prev_a_star_over_rc,continuation_jump,beta_dimless,contact_model,postcheck_root_selection_mode,postcheck_contact_model,contact_force_at_x1,F_at_x1,legacy_contact_model,legacy_a_star_over_rc,legacy_F_at_x1,delta_a_star_vs_legacy,theorem_candidate_full_model
4000,2000,plateau_0.06,0.06,2,0.0,0.1308907862500688,1.6448221300232322,1.2825061910272528,1.2825061910272528,True,1.2337662330175429e-36,1,1,targeted_x_nc,nan,nan,6.281815614650986,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.6448221300232322,legacy,1.2825061910272528,-0.6448221300232322,0.0,False
4000,2000,plateau_0.06,0.06,2,0.001,0.1308907862500688,1.6448221300232322,1.2825061910272528,1.2787183617605875,True,1.235177889053391e-36,1,1,targeted_x_nc,nan,nan,6.281815614650986,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.6448221300232322,legacy,1.2747870222032829,-0.6367775912178398,0.003931339557304625,False
4000,2000,plateau_0.08,0.08,2,0.0,0.18351173629575573,2.3060764903770146,1.5185771269109167,1.5185771269109167,True,3.6742789126461373e-37,1,1,targeted_x_nc,nan,nan,6.281815614650986,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.3060764903770146,legacy,1.5185771269109167,-1.3060764903770146,0.0,False
4000,2000,plateau_0.08,0.08,2,0.001,0.18351173629575573,2.3060764903770146,1.5185771269109167,1.5089280785996333,True,3.733357739306649e-37,1,1,targeted_x_nc_fallback,nan,nan,6.281815614650986,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.3060764903770146,legacy,1.505067194782529,-1.2980319515716223,0.003860883817104366,False
4000,2000,plateau_0.10,0.1,2,0.0,0.15188281497968625,1.9086157429868804,1.381526598725801,1.381526598725801,True,1.268856931990331e-36,1,1,targeted_x_nc,nan,nan,6.281815614650986,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.9086157429868804,legacy,1.381526598725801,-0.9086157429868804,0.0,False
4000,2000,plateau_0.10,0.1,2,0.001,0.15188281497968625,1.9086157429868804,1.381526598725801,1.3756895887269256,True,1.2716665975714023e-36,1,1,targeted_x_nc,nan,nan,6.281815614650986,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.9086157429868804,legacy,1.3717826499635986,-0.9005712041814881,0.003906938763327039,False
4000,2000,plateau_0.12,0.12,2,0.0,0.14138680061487752,1.7767189365050562,1.332936208715577,1.332936208715577,True,1.7754356194863836e-36,1,1,targeted_x_nc,nan,nan,6.281815614650986,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.7767189365050562,legacy,1.332936208715577,-0.7767189365050562,0.0,False
4000,2000,plateau_0.12,0.12,2,0.001,0.14138680061487752,1.7767189365050562,1.332936208715577,1.328166487508246,True,1.7774841759886866e-36,1,1,targeted_x_nc,nan,nan,6.281815614650986,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.7767189365050562,legacy,1.3242468090393944,-0.7686743976996638,0.003919678468851551,False
8000,2000,plateau_0.06,0.06,2,0.0,0.13089078625006847,1.644822130023228,1.2825061910272513,1.2825061910272513,True,1.2337662330175546e-36,1,1,targeted_x_nc,nan,nan,6.281733003838684,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.6448221300232282,legacy,1.2825061910272513,-0.6448221300232282,0.0,False
8000,2000,plateau_0.06,0.06,2,0.001,0.13089078625006847,1.644822130023228,1.2825061910272513,1.2787181293993843,True,1.2351779729085638e-36,1,1,targeted_x_nc,nan,nan,6.281733003838684,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.6448221300232282,legacy,1.2747866197769946,-0.6367772313783104,0.0039315096223897505,False
8000,2000,plateau_0.08,0.08,2,0.0,0.18351173629575573,2.3060764903770146,1.5185771269109167,1.5185771269109167,True,3.674278912646159e-37,1,1,targeted_x_nc,nan,nan,6.281733003838684,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.3060764903770146,legacy,1.5185771269109167,-1.3060764903770146,0.0,False
8000,2000,plateau_0.08,0.08,2,0.001,0.18351173629575573,2.3060764903770146,1.5185771269109167,1.5089274248673905,True,3.7333615036771428e-37,1,1,targeted_x_nc_fallback,nan,nan,6.281733003838684,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.3060764903770146,legacy,1.5050663801916813,-1.2980315917320968,0.0038610446757092465,False
8000,2000,plateau_0.10,0.1,2,0.0,0.15188281497968656,1.9086157429868842,1.3815265987258025,1.3815265987258025,True,1.2688569319903262e-36,1,1,targeted_x_nc,nan,nan,6.281733003838684,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.9086157429868844,legacy,1.3815265987258025,-0.9086157429868844,0.0,False
8000,2000,plateau_0.10,0.1,2,0.001,0.15188281497968656,1.9086157429868842,1.3815265987258025,1.3756892159784957,True,1.271666769200798e-36,1,1,targeted_x_nc,nan,nan,6.281733003838684,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.9086157429868844,legacy,1.3717821102543064,-0.9005708443419667,0.003907105724189286,False
8000,2000,plateau_0.12,0.12,2,0.0,0.14138680061487752,1.7767189365050562,1.332936208715577,1.332936208715577,True,1.7754356194863836e-36,1,1,targeted_x_nc,nan,nan,6.281733003838684,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.7767189365050562,legacy,1.332936208715577,-0.7767189365050562,0.0,False
8000,2000,plateau_0.12,0.12,2,0.001,0.14138680061487752,1.7767189365050562,1.332936208715577,1.3281661889514376,True,1.777484299388767e-36,1,1,targeted_x_nc,nan,nan,6.281733003838684,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.7767189365050562,legacy,1.3242463418874397,-0.7686740378601384,0.003919847063997839,False
4000,4000,plateau_0.04,0.04,2,0.0,0.14011003795969884,1.7606746637935076,1.3269041652634557,1.3269041652634554,True,5.666918527324784e-37,1,1,targeted_x_nc,nan,nan,6.281782991389747,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-0.7606746637935078,legacy,1.3269041652634554,-0.7606746637935078,0.0,False
