fit_method,n_main_rows,A_inf,A_inf_minus_target,A_alpha,A_tail_quasi_monotone,anc_inf,anc_inf_minus_1,anc_alpha,anc_tail_quasi_monotone,theorem_no_contact_ok,n_shiftfree_rows,astar_inf,astar_inf_minus_1,astar_alpha,astar_tail_quasi_monotone,F1_inf,F1_inf_minus_0,F1_alpha,F1_tail_quasi_monotone,shiftfree_root_choice_summary,theorem_shiftfree_ok
plateau_0.04,12,0.08016076542233976,0.0005832938763920825,3.59,False,1.0036487239795273,0.003648723979527313,3.59,False,False,12,1.0036487239795273,0.003648723979527313,3.59,False,-0.007329887027828997,-0.007329887027828997,3.59,False,targeted_x_nc:12,False
plateau_0.06,12,0.08003625021485024,0.00045877866890256525,3.59,False,1.0028714822630784,0.0028714822630784287,3.59,False,False,12,1.0028714822630784,0.0028714822630784287,3.59,False,-0.005765182783391819,-0.005765182783391819,3.59,False,targeted_x_nc:12,False
plateau_0.08,12,0.07985532718012943,0.0002778556341817562,1.94,False,1.0017392507855336,0.0017392507855336081,1.94,False,False,12,1.0017392507855336,0.0017392507855336081,1.94,False,-0.0034916368764155723,-0.0034916368764155723,1.94,False,targeted_x_nc:12,False
plateau_0.10,12,0.07985615720692552,0.00027868566097784264,3.06,False,1.0017469497639861,0.0017469497639861498,3.06,False,False,12,1.0017469497639861,0.0017469497639861498,3.06,False,-0.0035020673007552265,-0.0035020673007552265,3.06,False,targeted_x_nc:12,False
plateau_0.12,12,0.07979883703843468,0.00022136549248701065,3.59,False,1.0013887873500786,0.0013887873500786352,3.59,False,False,12,1.0013887873500786,0.0013887873500786352,3.59,False,-0.002781760819821782,-0.002781760819821782,3.59,False,targeted_x_nc:12,False
