knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_spread,A_ratio,a_K,a_fit_ref,a_nc_m,a_nc_over_rc,lambda_K,p_exp,root_count,min_root_count,root_choice,a_star_m,a_star_over_rc,E_star_J,delta_lambda_over_rc,is_min,status,uses_local_sst_core,ideal_source,notes,bs_backend,t_geometry_s,t_scan_s,t_fit_s,t_total_block_s,contact_model,root_selection_mode,closure_x_from_A,closure_x_minus_1,beta_dimless,F_at_x1,contact_force_at_x1,continuation_prev_a_star_over_rc,continuation_jump,theorem_candidate_no_contact,theorem_candidate_full_model,root_solver_space,F_at_root,root_xtol,root_rtol
0:1:2,ideal,32000,32000,32000,nan,12.566370614359169,0.8319028399326456,global,,0,0.0795022779946208,nan,0.9990550899662166,-0.19445134017039875,0.020877656831541674,1.4083043376494424e-15,0.9995274333234765,0.0,2,1,1,closest_to_a_nc,1.4083043376494424e-15,0.9995274333234765,1.406987719045934e-36,0.0004725666765235115,True,stable,True,"ideal.txt (0:1:2, 4 modes, k_max=1)",,local_cpp_scan,46.18590349999431,4.577586400002474,0.0054530000052182,50.78542359999847,legacy,continuation,0.9995274333234765,-0.0004725666765235115,5.226999688187004,0.000944910033783275,0.0,nan,nan,True,True,dimensionless_x,0.0,1e-14,1e-13
0:1:2,ideal,32000,32000,32000,nan,12.566370614359169,0.8319028399326456,global,,0,0.0795022779946208,nan,0.9990550899662166,-0.19445134017039875,0.020877656831541674,1.4083043376494424e-15,0.9995274333234765,0.001,2,1,1,continuation,1.397581030681335e-15,0.9919166923749244,1.40975381829486e-36,0.008083307625075586,True,stable,True,"ideal.txt (0:1:2, 4 modes, k_max=1)",,local_cpp_scan,46.18590349999431,4.577586400002474,0.0054530000052182,50.799760900001274,legacy,continuation,0.9995274333234765,-0.0004725666765235115,5.226999688187004,0.01658198631959947,0.015637076285816193,0.9995274333234765,0.007610740948552075,True,False,dimensionless_x,1.717376241217039e-16,1e-14,1e-13
0:1:2,ideal,32000,32000,32000,nan,12.566370614359169,0.8319028399326456,global,,0,0.0795022779946208,nan,0.9990550899662166,-0.19445134017039875,0.020877656831541674,1.4083043376494424e-15,0.9995274333234765,0.003,2,1,1,continuation,1.3776328050496023e-15,0.9777586739466615,1.4150925770666486e-36,0.022241326053338506,True,drift,True,"ideal.txt (0:1:2, 4 modes, k_max=1)",,local_cpp_scan,46.18590349999431,4.577586400002474,0.0054530000052182,50.81105639999441,legacy,continuation,0.9995274333234765,-0.0004725666765235115,5.226999688187004,0.04785613889123185,0.04691122885744858,0.9919166923749244,0.01415801842826292,True,False,dimensionless_x,-2.8449465006019636e-16,1e-14,1e-13
0:1:2,ideal,32000,32000,32000,nan,12.566370614359169,0.8319028399326456,global,,0,0.0795022779946208,nan,0.9990550899662166,-0.19445134017039875,0.020877656831541674,1.4083043376494424e-15,0.9995274333234765,0.01,2,1,1,continuation,1.3194268631234105e-15,0.93644769152452,1.4321197703474874e-36,0.06355230847547999,True,drift,True,"ideal.txt (0:1:2, 4 modes, k_max=1)",,local_cpp_scan,46.18590349999431,4.577586400002474,0.0054530000052182,50.82648240000708,legacy,continuation,0.9995274333234765,-0.0004725666765235115,5.226999688187004,0.15731567289194523,0.15637076285816195,0.9777586739466615,0.041310982422141485,True,False,dimensionless_x,4.163336342344337e-16,1e-14,1e-13
0:1:2,ideal,32000,32000,32000,nan,12.566370614359169,0.8319028399326456,plateau_0.01,0.01,7,0.08304372446861401,0.02089091744277233,1.0435582188693309,-0.22008457427480788,0.0034623332846809296,1.4393292127789562e-15,1.0215469734032454,0.0,2,1,1,closest_to_a_nc,1.4393292127789562e-15,1.0215469734032454,1.3325165251601563e-36,0.021546973403245406,True,drift,True,"ideal.txt (0:1:2, 4 modes, k_max=1)",,local_cpp_scan,46.18590349999431,4.577586400002474,0.0054530000052182,50.832400100000086,legacy,continuation,1.0215469734032454,0.021546973403245406,5.226999688187004,-0.04355821886933087,0.0,nan,nan,False,False,dimensionless_x,0.0,1e-14,1e-13
0:1:2,ideal,32000,32000,32000,nan,12.566370614359169,0.8319028399326456,plateau_0.01,0.01,7,0.08304372446861401,0.02089091744277233,1.0435582188693309,-0.22008457427480788,0.0034623332846809296,1.4393292127789562e-15,1.0215469734032454,0.001,2,1,1,continuation,1.4279264442461004e-15,1.0134539926037613,1.3354842856387523e-36,0.013453992603761344,True,drift,True,"ideal.txt (0:1:2, 4 modes, k_max=1)",,local_cpp_scan,46.18590349999431,4.577586400002474,0.0054530000052182,50.840592699998524,legacy,continuation,1.0215469734032454,0.021546973403245406,5.226999688187004,-0.027921142583514674,0.015637076285816193,1.0215469734032454,0.008092980799484062,False,False,dimensionless_x,-1.1796119636642288e-16,1e-14,1e-13
0:1:2,ideal,32000,32000,32000,nan,12.566370614359169,0.8319028399326456,plateau_0.01,0.01,7,0.08304372446861401,0.02089091744277233,1.0435582188693309,-0.22008457427480788,0.0034623332846809296,1.4393292127789562e-15,1.0215469734032454,0.003,2,1,1,continuation,1.4068020697596886e-15,0.9984612163646365,1.3412016328132361e-36,0.0015387836353635276,True,drift,True,"ideal.txt (0:1:2, 4 modes, k_max=1)",,local_cpp_scan,46.18590349999431,4.577586400002474,0.0054530000052182,50.84867269999813,legacy,continuation,1.0215469734032454,0.021546973403245406,5.226999688187004,0.0033530099881177097,0.04691122885744858,1.0134539926037613,0.014992776239124872,False,False,dimensionless_x,-6.938893903907228e-18,1e-14,1e-13
0:1:2,ideal,32000,32000,32000,nan,12.566370614359169,0.8319028399326456,plateau_0.01,0.01,7,0.08304372446861401,0.02089091744277233,1.0435582188693309,-0.22008457427480788,0.0034623332846809296,1.4393292127789562e-15,1.0215469734032454,0.01,2,1,1,continuation,1.3456919371757707e-15,0.9550890187943231,1.3593612741844712e-36,0.044910981205676936,True,drift,True,"ideal.txt (0:1:2, 4 modes, k_max=1)",,local_cpp_scan,46.18590349999431,4.577586400002474,0.0054530000052182,50.85910940000031,legacy,continuation,1.0215469734032454,0.021546973403245406,5.226999688187004,0.11281254398883109,0.15637076285816195,0.9984612163646365,0.04337219757031341,False,False,dimensionless_x,1.021405182655144e-14,1e-14,1e-13
0:1:2,ideal,32000,32000,32000,nan,12.566370614359169,0.8319028399326456,plateau_0.02,0.02,10,0.08087890271834385,0.017802000616760617,1.0163542664414102,-0.20584847490260455,0.005590521300488622,1.420444782328564e-15,1.0081439710881628,0.0,2,1,1,closest_to_a_nc,1.4204447823285636e-15,1.0081439710881626,1.3676419232752177e-36,0.00814397108816256,True,stable,True,"ideal.txt (0:1:2, 4 modes, k_max=1)",,local_cpp_scan,46.18590349999431,4.577586400002474,0.0054530000052182,50.87055010000768,legacy,continuation,1.0081439710881628,0.008143971088162782,5.226999688187004,-0.016354266441410248,0.0,nan,nan,False,False,dimensionless_x,-2.220446049250313e-16,1e-14,1e-13
0:1:2,ideal,32000,32000,32000,nan,12.566370614359169,0.8319028399326456,plateau_0.02,0.02,10,0.08087890271834385,0.017802000616760617,1.0163542664414102,-0.20584847490260455,0.005590521300488622,1.420444782328564e-15,1.0081439710881628,0.001,2,1,1,continuation,1.4094605288862498e-15,1.0003480264498785,1.370485459434803e-36,0.0003480264498785246,True,stable,True,"ideal.txt (0:1:2, 4 modes, k_max=1)",,local_cpp_scan,46.18590349999431,4.577586400002474,0.0054530000052182,50.87944340000104,legacy,continuation,1.0081439710881628,0.008143971088162782,5.226999688187004,-0.0007171901555940545,0.015637076285816193,1.0081439710881626,0.007795944638284036,False,True,dimensionless_x,1.700029006457271e-16,1e-14,1e-13
