knot_id,N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,frac,method_name,n_plateau,a_lo,a_hi,a_span,a_span_over_dmin,a_ref,A_ref,A_median,A_std,A_min,A_max,A_median_minus_Areq,rel_dE_median,rel_dE_min,rel_dE_max,rel_dE_thresh,ideal_source,bs_backend
2:2:1,32000,32000,32000,16.207726572572106,0.8823662091070842,0.01,plateau_0.01,8,0.0017175518426066987,0.008637844544366955,0.006920292701760256,0.00784288046202867,0.0043227930318138165,0.08221595983822609,0.07977491827274662,0.005445202596308249,0.07346577977559691,0.09329660655805308,0.00019744672679894437,0.04011017234454679,0.035163869382486376,0.04403403733569539,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,32000,32000,32000,16.207726572572106,0.8823662091070842,0.02,plateau_0.02,11,0.0017175518426066987,0.017260219914193558,0.015542668071586859,0.017614758941545773,0.005444751832491542,0.07808778881233273,0.07936199518147338,0.004677288773822226,0.07346577977559691,0.09329660655805308,-0.0002154763644742902,0.04078628396929582,0.035163869382486376,0.051523312323677635,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,32000,32000,32000,16.207726572572106,0.8823662091070842,0.04,plateau_0.04,14,0.0017175518426066987,0.03448952918243997,0.03277197733983327,0.03714101582946731,0.008637844544366955,0.07748595791639191,0.07948195335552592,0.004161845517246309,0.07346577977559691,0.09329660655805308,-9.551819042175058e-05,0.04385922064728233,0.035163869382486376,0.06111524501533599,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,32000,32000,32000,16.207726572572106,0.8823662091070842,0.06,plateau_0.06,15,0.0017175518426066987,0.04344110991107673,0.04172355806847003,0.047285988105428965,0.008637844544366955,0.07748595791639191,0.07960191152957846,0.004023458360101992,0.07346577977559691,0.09329660655805308,2.443998363078903e-05,0.04403403733569539,0.035163869382486376,0.06533997070242327,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,32000,32000,32000,16.207726572572106,0.8823662091070842,0.08,plateau_0.08,17,0.0017175518426066987,0.06891729242964027,0.06719974058703357,0.07615856080327096,0.010879752874031347,0.07936199518147338,0.07960191152957846,0.0037844246576672676,0.07346577977559691,0.09329660655805308,2.443998363078903e-05,0.04678587403040078,0.035163869382486376,0.07505400340646193,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,32000,32000,32000,16.207726572572106,0.8823662091070842,0.1,plateau_0.10,18,0.0017175518426066987,0.08680442285463574,0.08508687101202904,0.09643033712514129,0.013703537033111574,0.08026160758698983,0.07956193157400616,0.0036803894450205743,0.07346577977559691,0.09329660655805308,-1.5539971941508357e-05,0.04821223872015116,0.035163869382486376,0.08114185546117197,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,32000,32000,32000,16.207726572572106,0.8823662091070842,0.12,plateau_0.12,18,0.0017175518426066987,0.08680442285463574,0.08508687101202904,0.09643033712514129,0.013703537033111574,0.08026160758698983,0.07956193157400616,0.0036803894450205743,0.07346577977559691,0.09329660655805308,-1.5539971941508357e-05,0.04821223872015116,0.035163869382486376,0.08114185546117197,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,32000,32000,32000,16.207726572572106,0.8823662091070842,0.14,plateau_0.14,19,0.0017175518426066987,0.10933406640748583,0.10761651456487913,0.12196354920910027,0.013703537033111574,0.08026160758698983,0.07953278483773928,0.0035843791155234462,0.07346577977559691,0.09329660655805308,-4.468670820839682e-05,0.04963860340990154,0.035163869382486376,0.08832185382178419,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,32000,32000,32000,16.207726572572106,0.8823662091070842,0.16,plateau_0.16,20,0.0017175518426066987,0.13771116360297445,0.13599361176036776,0.15412377577104558,0.017260219914193558,0.07917368561443358,0.07952736822808656,0.003495925413096591,0.07346577977559691,0.09329660655805308,-5.010331786110822e-05,0.05058095786678959,0.035163869382486376,0.09681060868515876,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,48000,48000,48000,16.207726572572106,0.8823662109969722,0.01,plateau_0.01,9,0.0011551720343749624,0.008425680301170654,0.007270508266795692,0.008239785449831373,0.0031197933031687124,0.07812378965328963,0.07979956687920015,0.003964070220711654,0.07594394143232022,0.08912709455731589,0.00022209533325247277,0.04050118360001835,0.03554682680163051,0.04805776759435307,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,48000,48000,48000,16.207726572572106,0.8823662109969722,0.02,plateau_0.02,11,0.0011551720343749624,0.013846644875309374,0.012691472840934411,0.01438345290510899,0.0039994070722894366,0.07682887030598394,0.07964261145836361,0.0036105386914011104,0.07594394143232022,0.08912709455731589,6.513991241594019e-05,0.04145898778191151,0.03554682680163051,0.05284169844406445,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,48000,48000,48000,16.207726572572106,0.8823662109969722,0.04,plateau_0.04,14,0.0011551720343749624,0.029171174840278057,0.028016002805903092,0.03175099233939187,0.006572569509206089,0.08064032767389867,0.07967524558247557,0.003217439882498083,0.07594394143232022,0.08912709455731589,9.777403652790062e-05,0.044857018561506395,0.03554682680163051,0.06313408361994557,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,48000,48000,48000,16.207726572572106,0.8823662109969722,0.06,plateau_0.06,16,0.0011551720343749624,0.04793949974018944,0.04678432770581448,0.053021440670255916,0.008425680301170654,0.07979956687920015,0.07962812865277097,0.0030172469406847062,0.07594394143232022,0.08912709455731589,5.065710682329583e-05,0.047186313926363785,0.03554682680163051,0.07214794435020916,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,48000,48000,48000,16.207726572572106,0.8823662109969722,0.08,plateau_0.08,17,0.0011551720343749624,0.06145585802373361,0.06030068598935864,0.06833974968423351,0.008425680301170654,0.07979956687920015,0.07961364584717831,0.0029302107057461125,0.07594394143232022,0.08912709455731589,3.6174301230637584e-05,0.04805776759435307,0.03554682680163051,0.07769625692595944,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,48000,48000,48000,16.207726572572106,0.8823662109969722,0.1,plateau_0.10,18,0.0011551720343749624,0.0787831017407771,0.07762792970640214,0.08797699723643261,0.010801268581199142,0.07964261145836361,0.07958202423497779,0.002850330654025593,0.07594394143232022,0.08912709455731589,4.552689030115631e-06,0.04922119198149549,0.03554682680163051,0.08423673704096257,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,48000,48000,48000,16.207726572572106,0.8823662109969722,0.12,plateau_0.12,19,0.0011551720343749624,0.10099569543884072,0.09984052340446577,0.11315089150077208,0.010801268581199142,0.07964261145836361,0.07955040262277725,0.002776970841086073,0.07594394143232022,0.08912709455731589,-2.70689231704202e-05,0.05038461636863792,0.03554682680163051,0.09194459531111983,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,48000,48000,48000,16.207726572572106,0.8823662109969722,0.14,plateau_0.14,19,0.0011551720343749624,0.10099569543884072,0.09984052340446577,0.11315089150077208,0.010801268581199142,0.07964261145836361,0.07955040262277725,0.002776970841086073,0.07594394143232022,0.08912709455731589,-2.70689231704202e-05,0.05038461636863792,0.03554682680163051,0.09194459531111983,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,48000,48000,48000,16.207726572572106,0.8823662109969722,0.16,plateau_0.16,20,0.0011551720343749624,0.12947104482807667,0.1283158727937017,0.14542246880546292,0.013846644875309374,0.07931805308897033,0.07954815060889696,0.0027092197872121766,0.07594394143232022,0.08912709455731589,-2.9320937050714146e-05,0.05161315740635118,0.03554682680163051,0.10122279302190614,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,64000,64000,64000,16.207726572572106,0.8821625027872704,0.01,plateau_0.01,9,0.0008718099262091029,0.007027521661986292,0.0061557117357771895,0.006977979359049692,0.002475209716684456,0.07830839758179343,0.08030724428841775,0.0030037769870578904,0.07530493307128884,0.08654866086217064,0.0007297727424700751,0.04095326596661919,0.035604633716774796,0.048745020388868326,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,64000,64000,64000,16.207726572572106,0.8821625027872704,0.02,plateau_0.02,12,0.0008718099262091029,0.01537074213622844,0.014498932210019336,0.016435670484982845,0.004170682186640331,0.08045612453987616,0.07976446033628759,0.002645123225627956,0.07530493307128884,0.08654866086217064,0.00018698879033991755,0.04376140340939688,0.035604633716774796,0.05692996582132986,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,64000,64000,64000,16.207726572572106,0.8821625027872704,0.04,plateau_0.04,15,0.0008718099262091029,0.033619208190622744,0.03274739826441364,0.0371217300224679,0.005413830382628853,0.07900795016650983,0.07967903556015003,0.0023807786086573425,0.07530493307128884,0.08654866086217064,0.00010156401420235994,0.04601185403430076,0.035604633716774796,0.06855833028814731,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,64000,64000,64000,16.207726572572106,0.8821625027872704,0.06,plateau_0.06,16,0.0008718099262091029,0.04364002880040455,0.04276821887419545,0.048481111744225674,0.007027521661986292,0.07984988511242516,0.07962714529065287,0.002310021385812867,0.07530493307128884,0.08654866086217064,4.967374470520036e-05,0.047378437211584544,0.035604633716774796,0.07354540622648884,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,64000,64000,64000,16.207726572572106,0.8821625027872704,0.08,plateau_0.08,17,0.0008718099262091029,0.05664773848633767,0.055775928560128564,0.06322636519224019,0.007027521661986292,0.07984988511242516,0.0795890087411145,0.0022441520350864005,0.07530493307128884,0.08654866086217064,1.1537195166833047e-05,0.048745020388868326,0.035604633716774796,0.07946126717804977,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,64000,64000,64000,16.207726572572106,0.8821625027872704,0.1,plateau_0.10,18,0.0008718099262091029,0.0735326342311386,0.0726608243049295,0.08236671143394919,0.009122203175805014,0.07920250658277211,0.07958213188113511,0.002184212969156033,0.07530493307128884,0.08654866086217064,4.660335187436915e-06,0.049786213074775446,0.035604633716774796,0.08626477165956196,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,64000,64000,64000,16.207726572572106,0.8821625027872704,0.12,plateau_0.12,19,0.0008718099262091029,0.09545038233564239,0.09457857240943329,0.10721218835600463,0.009122203175805014,0.07920250658277211,0.0795752550211557,0.00212883014217651,0.07530493307128884,0.08654866086217064,-2.2165247919730957e-06,0.05082740576068257,0.035604633716774796,0.09440761031121742,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
2:2:1,64000,64000,64000,16.207726572572106,0.8821625027872704,0.14,plateau_0.14,19,0.0008718099262091029,0.09545038233564239,0.09457857240943329,0.10721218835600463,0.009122203175805014,0.07920250658277211,0.0795752550211557,0.00212883014217651,0.07530493307128884,0.08654866086217064,-2.2165247919730957e-06,0.05082740576068257,0.035604633716774796,0.09440761031121742,0.0001,"ideal.txt (2:2:1, 4 modes, k_max=1)",local_cpp_scan
