knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,scan_idx,a_scan_m,a_scan_over_rc,E_scan_J,ideal_source,bs_backend
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,0,0.05854105561039677,41548825416507.414,6.894700439390288,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,1,0.06327322575784657,44907427499225.59,6.495666990190693,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,2,0.06838792119581125,48537522406035.92,6.495666990190693,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,3,0.07391606338174567,52461056277540.4,6.495666990190693,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,4,0.0798910733111871,56701749272085.08,5.721632182955431,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,5,0.0863490735680834,61285238968603.14,5.721632182955431,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,6,0.09332910670787292,66239235361436.305,5.721632182955431,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,7,0.10087337129357538,71593688384173.08,5.103460422991694,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,8,0.10902747701187575,77380968975287.64,5.103460422991694,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,9,0.11784072041153419,83636064780231.78,4.589383770753564,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,10,0.12736638293112845,90396791673118.56,4.589383770753564,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,11,0.137662053017889,97704022376775.38,4.149818140136614,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,12,0.1487899742850315,105601933563314.17,4.149818140136614,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,13,0.16081742181241093,114138272929093.25,3.766271715604814,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,14,0.17381710886546395,123364647858700.89,3.766271715604814,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,15,0.1878676264913043,133336837423111.88,3.42641511171032,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,16,0.2030539186495979,144115129598235.5,3.1216162107052554,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
9:1:2,ideal,8000,2000,2000,nan,39.02688549464354,0.9996496606073441,17,0.21946779575067424,155764685742547.84,2.8455953971193777,"ideal.txt (9:1:2, 245 modes, k_max=256)",local_cpp_scan
