N_geom,N_int_actual,fit_method,plateau_frac,p_exp,lambda_K,A_K,A_ratio,a_nc_over_rc,a_star_over_rc,is_min,E_star_J,root_count,min_root_count,root_choice,continuation_prev_a_star_over_rc,continuation_jump,beta_dimless,contact_model,postcheck_root_selection_mode,postcheck_contact_model,contact_force_at_x1,F_at_x1,legacy_contact_model,legacy_a_star_over_rc,legacy_F_at_x1,delta_a_star_vs_legacy,theorem_candidate_full_model
4000,2000,plateau_0.08,0.08,2,0.0,0.1933386325229905,2.4295649103572945,1.5587061654966579,1.5587061654966579,True,6.035431941670809e-37,1,1,targeted_x_nc,nan,nan,6.281150282202765,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.4295649103572945,legacy,1.5587061654966579,-1.4295649103572945,0.0,False
4000,2000,plateau_0.08,0.08,2,0.001,0.1933386325229905,2.4295649103572945,1.5587061654966579,1.547657596317466,True,6.122690359353824e-37,1,1,targeted_x_nc_fallback,nan,nan,6.281150282202765,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.4295649103572945,legacy,1.5438124649059994,-1.421517472796842,0.0038451314114664736,False
4000,2000,plateau_0.10,0.1,2,0.0,0.2037673120555628,2.56061556238198,1.600192351682128,1.600192351682128,True,3.232356095881294e-37,1,1,targeted_x_nc,nan,nan,6.281150282202765,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.56061556238198,legacy,1.600192351682128,-1.56061556238198,0.0,False
4000,2000,plateau_0.10,0.1,2,0.001,0.2037673120555628,2.56061556238198,1.600192351682128,1.587540179619618,True,3.3374044525300565e-37,1,1,targeted_x_nc_fallback,nan,nan,6.281150282202765,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.56061556238198,legacy,1.5837147654103483,-1.5525681248215275,0.0038254142092697396,False
4000,2000,plateau_0.12,0.12,2,0.0,0.18661093119741354,2.3450221221173786,1.5313465062216909,1.5313465062216909,True,1.3634338704583267e-36,1,1,targeted_x_nc,nan,nan,6.281150282202765,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.345022122117379,legacy,1.5313465062216909,-1.345022122117379,0.0,False
4000,2000,plateau_0.12,0.12,2,0.001,0.18661093119741354,2.3450221221173786,1.5313465062216909,1.5212641727941727,True,1.3711133276876848e-36,1,1,targeted_x_nc_fallback,nan,nan,6.281150282202765,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.345022122117379,legacy,1.5174072166771104,-1.3369746845569266,0.0038569561170622713,False
8000,2000,plateau_0.08,0.08,2,0.0,0.19333863252298997,2.429564910357288,1.5587061654966556,1.5587061654966556,True,6.0354319416709695e-37,1,1,targeted_x_nc,nan,nan,6.280984044619782,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.4295649103572878,legacy,1.5587061654966556,-1.4295649103572878,0.0,False
8000,2000,plateau_0.08,0.08,2,0.001,0.19333863252298997,2.429564910357288,1.5587061654966556,1.547656062373332,True,6.122701698023004e-37,1,1,targeted_x_nc_fallback,nan,nan,6.280984044619782,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.4295649103572878,legacy,1.5438106117753574,-1.4215167482842483,0.0038454505979745868,False
8000,2000,plateau_0.10,0.1,2,0.0,0.2037673120555628,2.56061556238198,1.600192351682128,1.600192351682128,True,3.232356095881344e-37,1,1,targeted_x_nc,nan,nan,6.280984044619782,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.56061556238198,legacy,1.600192351682128,-1.56061556238198,0.0,False
8000,2000,plateau_0.10,0.1,2,0.001,0.2037673120555628,2.56061556238198,1.600192351682128,1.5875383897756863,True,3.337418294308619e-37,1,1,targeted_x_nc_fallback,nan,nan,6.280984044619782,barrier_flat_at_rc,targeted_x_nc,barrier_flat_at_rc,0.0,-1.56061556238198,legacy,1.5837126618383977,-1.5525674003089405,0.0038257279372886366,False
