knot_id,N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,frac,method_name,n_plateau,a_lo,a_hi,a_span,a_span_over_dmin,a_ref,A_ref,A_median,A_std,A_min,A_max,A_median_minus_Areq,rel_dE_median,rel_dE_min,rel_dE_max,rel_dE_thresh,ideal_source,bs_backend
10:1:1,4000,2000,2000,42.594800071887086,0.9996151143699955,0.01,plateau_0.01,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,4000,2000,2000,42.594800071887086,0.9996151143699955,0.02,plateau_0.02,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,4000,2000,2000,42.594800071887086,0.9996151143699955,0.04,plateau_0.04,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,4000,2000,2000,42.594800071887086,0.9996151143699955,0.06,plateau_0.06,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,4000,2000,2000,42.594800071887086,0.9996151143699955,0.08,plateau_0.08,1,0.0662988260793267,0.0662988260793267,0.0,0.0,0.0662988260793267,0.1422122166867617,0.1422122166867617,0.0,0.1422122166867617,0.1422122166867617,0.06263474514081403,0.07029955110610378,0.07029955110610378,0.07029955110610378,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,4000,2000,2000,42.594800071887086,0.9996151143699955,0.1,plateau_0.10,2,0.0662988260793267,0.0827608942393399,0.016462068160013194,0.016468406613067633,0.0827608942393399,0.26811318298719655,0.20516269983697913,0.06295048315021742,0.1422122166867617,0.26811318298719655,0.12558522829103147,0.10642864097034067,0.07029955110610378,0.14255773083457757,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,4000,2000,2000,42.594800071887086,0.9996151143699955,0.12,plateau_0.12,3,0.0662988260793267,0.10331051121629094,0.037011685136964234,0.03702593588762485,0.0827608942393399,0.26811318298719655,0.21405019067431866,0.051569322232680626,0.1422122166867617,0.26811318298719655,0.134472719128371,0.13273435241237555,0.07029955110610378,0.14255773083457757,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,4000,2000,2000,42.594800071887086,0.9996151143699955,0.14,plateau_0.14,4,0.0662988260793267,0.12896261967524753,0.06266379359592082,0.0626879212759948,0.10331051121629094,0.21405019067431866,0.1959902879142701,0.04653487932072106,0.1422122166867617,0.26811318298719655,0.11641281636832242,0.12997868477504515,0.07029955110610378,0.14255773083457757,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,4000,2000,2000,42.594800071887086,0.9996151143699955,0.16,plateau_0.16,5,0.0662988260793267,0.14951223623456833,0.08321341015524163,0.08324545013276098,0.10331051121629094,0.21405019067431866,0.17793038515422152,0.04592315809865029,0.1422122166867617,0.26811318298719655,0.09835291360827385,0.12722301713771478,0.07029955110610378,0.14255773083457757,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,4000,4000,4000,42.594800071887086,0.9996151143699955,0.01,plateau_0.01,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
