knot_id,mode,N_geom,N_int_target,N_int_actual,R_t_over_r_t,L_dimless,d_min_dimless,fit_method,plateau_frac,n_plateau,A_K,A_ratio,a_K,closure_x_from_A,lambda_K,p_exp,candidate_index,candidate_count,candidate_selected,selected_root_choice,candidate_is_min,a_candidate_m,a_candidate_over_rc,E_candidate_J,ideal_source,bs_backend
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,global,,0,0.07737202719473205,0.9722855689132796,-0.35384465944026094,0.9860454192953181,0.0,2,0,1,True,lowest_energy,True,1.3893085820522455e-15,0.986045419295318,2.930845516560297e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,global,,0,0.07737202719473205,0.9722855689132796,-0.35384465944026094,0.9860454192953181,0.001,2,0,1,True,continuation,True,1.3838863744267188e-15,0.9821970712316207,2.9360013446425112e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,plateau_0.08,0.08,1,0.1422122166867617,1.7870914207754014,-0.7751515212003913,1.336821387013015,0.0,2,0,1,True,lowest_energy,True,1.8835414569193636e-15,1.336821387013015,1.2272540591556004e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,plateau_0.08,0.08,1,0.1422122166867617,1.7870914207754014,-0.7751515212003913,1.336821387013015,0.001,2,0,1,True,continuation,True,1.871177485283306e-15,1.3280462036206953,1.2406971396574712e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,plateau_0.10,0.1,2,0.20516269983697913,2.5781505223940058,-1.1518117778887687,1.605662019976186,0.0,2,0,1,True,lowest_energy,True,2.26232988924839e-15,1.605662019976186,9.825150778361041e-39,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,plateau_0.10,0.1,2,0.20516269983697913,2.5781505223940058,-1.1518117778887687,1.605662019976186,0.001,2,0,1,True,continuation,True,2.238793678713872e-15,1.5889574714799475,3.6340852012515464e-38,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,plateau_0.12,0.12,3,0.21405019067431866,2.689834026087736,-1.2073011095782222,1.6400713478650055,0.0,2,0,1,True,lowest_energy,True,2.3108116058134863e-15,1.6400713478650057,-2.4054629828347002e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,plateau_0.12,0.12,3,0.21405019067431866,2.689834026087736,-1.2073011095782222,1.6400713478650055,0.001,2,0,1,True,continuation,True,2.2851990187583893e-15,1.6218931155642486,-2.116551087349566e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,plateau_0.14,0.14,4,0.1959902879142701,2.4628865947456773,-1.0688987708794588,1.5693586571417246,0.0,2,0,1,True,lowest_energy,True,2.2111795339439474e-15,1.5693586571417246,8.979840781017818e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,plateau_0.14,0.14,4,0.1959902879142701,2.4628865947456773,-1.0688987708794588,1.5693586571417246,0.001,2,0,1,True,continuation,True,2.189638475830284e-15,1.5540701446009209,9.222020712486121e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,plateau_0.16,0.16,5,0.17793038515422152,2.2359391634036188,-0.9601465814940154,1.4953057090119126,0.0,2,0,1,True,lowest_energy,True,2.106841139028485e-15,1.4953057090119124,1.2819865842941086e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,2000,2000,nan,42.594800071887086,0.9996151143699955,plateau_0.16,0.16,5,0.17793038515422152,2.2359391634036188,-0.9601465814940154,1.4953057090119126,0.001,2,0,1,True,continuation,True,2.0888283271088902e-15,1.4825213276934672,1.3021026710968536e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,global,,0,0.07737202719473205,0.9722855689132796,-0.35384465944026083,0.9860454192953181,0.0,2,0,1,True,lowest_energy,True,1.3893085820522455e-15,0.986045419295318,2.9308455165603007e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,global,,0,0.07737202719473205,0.9722855689132796,-0.35384465944026083,0.9860454192953181,0.001,2,0,1,True,continuation,True,1.383887054739628e-15,0.9821975540757033,2.9360007821496997e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,plateau_0.08,0.08,1,0.14221221668676096,1.787091420775392,-0.7751515212003867,1.3368213870130117,0.0,2,0,1,True,lowest_energy,True,1.8835414569193585e-15,1.3368213870130115,1.2272540591556188e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,plateau_0.08,0.08,1,0.14221221668676096,1.787091420775392,-0.7751515212003867,1.3368213870130117,0.001,2,0,1,True,continuation,True,1.8711793955569885e-15,1.328047559414965,1.2406954030981881e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,plateau_0.10,0.1,2,0.20516269983697882,2.578150522394002,-1.1518117778887664,1.6056620199761849,0.0,2,0,1,True,lowest_energy,True,2.2623298892483886e-15,1.6056620199761849,9.825150778380084e-39,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,plateau_0.10,0.1,2,0.20516269983697882,2.578150522394002,-1.1518117778887664,1.6056620199761849,0.001,2,0,1,True,continuation,True,2.2387979731432577e-15,1.588960519400675,3.6336889180316135e-38,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,plateau_0.12,0.12,3,0.21405019067431846,2.689834026087733,-1.2073011095782207,1.6400713478650046,0.0,2,0,1,True,lowest_energy,True,2.3108116058134847e-15,1.6400713478650046,-2.40546298283457e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,plateau_0.12,0.12,3,0.21405019067431846,2.689834026087733,-1.2073011095782207,1.6400713478650046,0.001,2,0,1,True,continuation,True,2.285203792162778e-15,1.621896503431849,-2.116595120711794e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,plateau_0.14,0.14,4,0.1959902879142702,2.4628865947456786,-1.0688987708794595,1.569358657141725,0.0,2,0,1,True,lowest_energy,True,2.2111795339439482e-15,1.569358657141725,8.97984078101773e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,plateau_0.14,0.14,4,0.1959902879142702,2.4628865947456786,-1.0688987708794595,1.569358657141725,0.001,2,0,1,True,continuation,True,2.1896423189010842e-15,1.554072872175203,9.221985251605716e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,plateau_0.16,0.16,5,0.1779303851542219,2.2359391634036236,-0.9601465814940178,1.4953057090119142,0.0,2,0,1,True,lowest_energy,True,2.1068411390284874e-15,1.4953057090119142,1.2819865842941031e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,2000,2000,nan,42.59480007188709,0.9996528047398712,plateau_0.16,0.16,5,0.1779303851542219,2.2359391634036236,-0.9601465814940178,1.4953057090119142,0.001,2,0,1,True,continuation,True,2.088831396327167e-15,1.4825235060350264,1.302099844046367e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,global,,0,0.07797844407154088,0.9799060281340615,-0.35619842087953774,0.9899020295635632,0.0,2,0,1,True,lowest_energy,True,1.3947424308775188e-15,0.9899020295635633,2.9566671014763294e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,global,,0,0.07797844407154088,0.9799060281340615,-0.35619842087953774,0.9899020295635632,0.001,2,0,1,True,continuation,True,1.3892701709998896e-15,0.9860181575028587,2.961881781404046e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.04,0.04,1,0.12095851643713118,1.5200095465120462,-0.6636469032524783,1.2328866722095937,0.0,2,0,1,True,lowest_energy,True,1.7371005441338856e-15,1.2328866722095937,1.1786823199299773e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.04,0.04,1,0.12095851643713118,1.5200095465120462,-0.6636469032524783,1.2328866722095937,0.001,2,0,1,True,continuation,True,1.7274112564983511e-15,1.2260098143159064,1.1889275161706361e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.06,0.06,3,0.15271708568015474,1.9190994978016684,-0.8749576155245206,1.3853156672042906,0.0,2,0,1,True,lowest_energy,True,1.9518684511244926e-15,1.3853156672042903,1.3007174706568002e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.06,0.06,3,0.15271708568015474,1.9190994978016684,-0.8749576155245206,1.3853156672042906,0.001,2,0,1,True,continuation,True,1.9380062475009644e-15,1.3754771312872893,1.4529688149107385e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.08,0.08,5,0.12718346942376355,1.5982346127990306,-0.6892888755827117,1.264213040906884,0.0,2,0,1,True,lowest_energy,True,1.781238463162789e-15,1.264213040906884,1.3710328820162051e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.08,0.08,5,0.12718346942376355,1.5982346127990306,-0.6892888755827117,1.264213040906884,0.001,2,0,1,True,continuation,True,1.770811866616892e-15,1.2568128866893555,1.38216115037088e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.10,0.1,7,0.12095851643713118,1.5200095465120462,-0.6368016651978409,1.2328866722095937,0.0,2,0,1,True,lowest_energy,True,1.7371005441338856e-15,1.2328866722095937,1.8431577905055324e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.10,0.1,7,0.12095851643713118,1.5200095465120462,-0.6368016651978409,1.2328866722095937,0.001,2,0,1,True,continuation,True,1.7274112564983511e-15,1.2260098143159064,1.853402986746191e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.12,0.12,9,0.10893288166298051,1.3688909630671435,-0.5480200730381055,1.169996138056508,0.0,2,0,1,True,lowest_energy,True,1.6484896575368216e-15,1.169996138056508,2.4315477556157382e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.12,0.12,9,0.10893288166298051,1.3688909630671435,-0.5480200730381055,1.169996138056508,0.001,2,0,1,True,continuation,True,1.6401261212840478e-15,1.1640602166077425,2.440204378253355e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.14,0.14,10,0.10208358535542467,1.2828201672188349,-0.5047950201660643,1.132616513749837,0.0,2,0,1,True,lowest_energy,True,1.5958228819229152e-15,1.132616513749837,2.5777214250162818e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.14,0.14,10,0.10208358535542467,1.2828201672188349,-0.5047950201660643,1.132616513749837,0.001,2,0,1,True,continuation,True,1.5881602816297605e-15,1.1271780733510919,2.5855390407267172e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.16,0.16,11,0.10893288166298051,1.3688909630671435,-0.5473073042113252,1.169996138056508,0.0,2,0,1,True,lowest_energy,True,1.6484896575368216e-15,1.169996138056508,2.449190266388877e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,4000,4000,4000,nan,42.594800071887086,0.9996151143699955,plateau_0.16,0.16,11,0.10893288166298051,1.3688909630671435,-0.5473073042113252,1.169996138056508,0.001,2,0,1,True,continuation,True,1.6401261212840478e-15,1.1640602166077425,2.457846889026494e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,global,,0,0.07797844407154088,0.9799060281340615,-0.3561984208795378,0.9899020295635632,0.0,2,0,1,True,lowest_energy,True,1.3947424308775188e-15,0.9899020295635633,2.9566671014763287e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,global,,0,0.07797844407154088,0.9799060281340615,-0.3561984208795378,0.9899020295635632,0.001,2,0,1,True,continuation,True,1.3892701709998896e-15,0.9860181575028587,2.9618817814040465e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.04,0.04,1,0.12095851643713172,1.520009546512053,-0.6636469032524821,1.2328866722095966,0.0,2,0,1,True,lowest_energy,True,1.7371005441338896e-15,1.2328866722095966,1.178682319929957e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.04,0.04,1,0.12095851643713172,1.520009546512053,-0.6636469032524821,1.2328866722095966,0.001,2,0,1,True,continuation,True,1.7274112564983553e-15,1.2260098143159093,1.1889275161706162e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.06,0.06,3,0.15271708568015474,1.9190994978016684,-0.8749576155245204,1.3853156672042906,0.0,2,0,1,True,lowest_energy,True,1.9518684511244926e-15,1.3853156672042903,1.300717470656827e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.06,0.06,3,0.15271708568015474,1.9190994978016684,-0.8749576155245204,1.3853156672042906,0.001,2,0,1,True,continuation,True,1.9380062475009644e-15,1.3754771312872893,1.4529688149107986e-37,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.08,0.08,5,0.1271834694237638,1.5982346127990337,-0.6892888755827132,1.2642130409068852,0.0,2,0,1,True,lowest_energy,True,1.7812384631627907e-15,1.264213040906885,1.3710328820162001e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.08,0.08,5,0.1271834694237638,1.5982346127990337,-0.6892888755827132,1.2642130409068852,0.001,2,0,1,True,continuation,True,1.770811866616894e-15,1.2568128866893569,1.3821611503708759e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.10,0.1,7,0.12095851643713172,1.520009546512053,-0.6368016651978443,1.2328866722095966,0.0,2,0,1,True,lowest_energy,True,1.7371005441338896e-15,1.2328866722095966,1.8431577905055207e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.10,0.1,7,0.12095851643713172,1.520009546512053,-0.6368016651978443,1.2328866722095966,0.001,2,0,1,True,continuation,True,1.7274112564983553e-15,1.2260098143159093,1.85340298674618e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.12,0.12,9,0.10893288166298051,1.3688909630671435,-0.5480200730381055,1.169996138056508,0.0,2,0,1,True,lowest_energy,True,1.6484896575368216e-15,1.169996138056508,2.431547755615739e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.12,0.12,9,0.10893288166298051,1.3688909630671435,-0.5480200730381055,1.169996138056508,0.001,2,0,1,True,continuation,True,1.6401261212840478e-15,1.1640602166077425,2.4402043782533558e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.14,0.14,10,0.1020835853554246,1.282820167218834,-0.5047950201660638,1.1326165137498367,0.0,2,0,1,True,lowest_energy,True,1.595822881922915e-15,1.1326165137498367,2.5777214250162878e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.14,0.14,10,0.1020835853554246,1.282820167218834,-0.5047950201660638,1.1326165137498367,0.001,2,0,1,True,continuation,True,1.5881602816297601e-15,1.1271780733510917,2.58553904072672e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.16,0.16,11,0.10893288166298051,1.3688909630671435,-0.5473073042113252,1.169996138056508,0.0,2,0,1,True,lowest_energy,True,1.6484896575368216e-15,1.169996138056508,2.4491902663888776e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
10:1:1,ideal,8000,4000,4000,nan,42.59480007188709,0.9996151143699955,plateau_0.16,0.16,11,0.10893288166298051,1.3688909630671435,-0.5473073042113252,1.169996138056508,0.001,2,0,1,True,continuation,True,1.6401261212840478e-15,1.1640602166077425,2.4578468890264945e-36,"ideal.txt (10:1:1, 240 modes, k_max=253)",local_cpp_scan
